"","grid.cell","pred_FCI","FCI.se","grade"
"1",1,32.1288282264731,7.50604164268138,"D"
"2",2,28.2695278157118,8.46990968481958,"D"
"3",3,27.3471414450347,8.73747332220528,"D"
"4",4,27.3197292692372,8.74563258604741,"D"
"5",5,27.3097343538278,8.74865020556588,"D"
"6",6,27.320758519285,8.74556564815323,"D"
"7",7,27.3025658524277,8.75047597856198,"D"
"8",8,27.3156479678941,8.74663547666122,"D"
"9",9,27.3306665741133,8.7418851961555,"D"
"10",10,27.3890903909647,8.72568293730307,"D"
"11",11,27.4535022429941,8.70829772453313,"D"
"12",12,27.4652374685592,8.70483156396638,"D"
"13",13,27.5253121523204,8.68816239784218,"D"
"14",14,27.6419997795006,8.65854811751579,"D"
"15",15,27.7854775383947,8.6235771341751,"D"
"16",16,27.9737559688849,8.57630562304669,"D"
"17",17,28.1826625925708,8.52223630330115,"D"
"18",18,28.4405310803289,8.45816171711722,"D"
"19",19,28.4803040346662,8.44519473904873,"D"
"20",20,28.9841377487092,8.31436365551709,"D"
"21",21,29.5141324851654,8.17654461401412,"D"
"22",22,30.1024408247332,8.02616428715893,"D"
"23",23,31.1037847198775,7.78035650550184,"D"
"24",24,31.622301760987,7.65363306469979,"D"
"25",25,31.7100447407265,7.62451025571783,"D"
"26",26,31.8931569359828,7.57932745982348,"D"
"27",27,31.0377527847875,7.76473427833512,"D"
"28",28,29.6987444437937,8.08723351796517,"D"
"29",29,34.8417926975807,7.00879053131771,"D"
"30",30,33.1054642045578,7.32239576212873,"D"
"31",31,34.0932282783327,7.13584694876901,"D"
"32",32,33.2840530213778,7.28536534706206,"D"
"33",33,33.2899120870737,7.28293791707248,"D"
"34",34,35.7853686128646,6.85206716863368,"D"
"35",35,35.3892793683277,6.91400285627466,"D"
"36",36,34.592947884875,7.04601262198698,"D"
"37",37,36.7163806227811,6.71203001743691,"D"
"38",38,35.1180036750519,6.9593713982232,"D"
"39",39,36.4723350045653,6.75039920471153,"D"
"40",40,35.8917679648839,6.84159125112527,"D"
"41",41,37.168302250412,6.65610399855777,"D"
"42",42,35.6676499844861,6.87970623121343,"D"
"43",43,37.1516611325838,6.66513045356346,"D"
"44",44,32.4501535045633,7.43697652562411,"D"
"45",45,28.6592486133195,8.36170074199286,"D"
"46",46,28.3226505020094,8.45528723147197,"D"
"47",47,34.1450000677251,7.10574683962495,"D"
"48",48,27.7917443145517,8.60814326107422,"D"
"49",49,27.3456081359247,8.73845748848418,"D"
"50",50,27.3491710022264,8.73788852168008,"D"
"51",51,27.3384978067019,8.74055016375632,"D"
"52",52,27.3667750045004,8.73285754191305,"D"
"53",53,27.4364512561039,8.71399826984648,"D"
"54",54,27.4896896270006,8.69942565508048,"D"
"55",55,27.6291248243048,8.66305421815587,"D"
"56",56,27.7398072011505,8.63582353307502,"D"
