"","grid.cell","pred_FCI","FCI.se","grade"
"1",1,60.6262213587706,1.80971927533785,"B"
"2",2,60.6328563741361,1.8101501211046,"B"
"3",3,60.6305560678386,1.81000020779023,"B"
"4",4,60.6261466691815,1.80971445262336,"B"
"5",5,60.6254185287937,1.80966746832172,"B"
"6",6,60.6235521910446,1.80954730358168,"B"
"7",7,60.6234775581533,1.80954250619834,"B"
"8",8,60.6237574396742,1.80956050003579,"B"
"9",9,60.624727868297,1.80962295576495,"B"
"10",10,60.635850884994,1.81034613940534,"B"
"11",11,60.6364500913963,1.81038548020122,"B"
"12",12,60.6288551798636,1.80988972952085,"B"
"13",13,60.6371055895013,1.81042856159567,"B"
"14",14,60.6407036223818,1.81066586893043,"B"
"15",15,60.6384544241466,1.81051735844075,"B"
"16",16,60.6378361445547,1.81047663109893,"B"
"17",17,60.634128731453,1.81023328933117,"B"
"18",18,60.6385106367285,1.81052106334301,"B"
"19",19,60.6337357486964,1.81020758302124,"B"
"20",20,60.6377237416674,1.81046923136269,"B"
"21",21,60.6381359030131,1.81049637160314,"B"
"22",22,60.6383982124556,1.81051365394132,"B"
"23",23,60.637292896953,1.81044088062452,"B"
"24",24,60.635326662574,1.81031175373111,"B"
"25",25,60.6343158814506,1.81024553734506,"B"
"26",26,60.6333428096186,1.81018189637754,"B"
"27",27,60.6321081426057,1.81010129488978,"B"
"28",28,60.6308365127542,1.81001845384554,"B"
"29",29,60.6325757687393,1.81013180292053,"B"
"30",30,60.6314909709092,1.81006106691032,"B"
"31",31,60.6296587939089,1.80994188766203,"B"
"32",32,60.628630948177,1.80987518842288,"B"
"33",33,60.6242239584412,1.80959051188958,"B"
"34",34,60.6229738276249,1.80951014237214,"B"
"35",35,60.6209036947877,1.80937742962863,"B"
"36",36,60.6123749882119,1.8088355828902,"B"
"37",37,60.616301567301,1.80908406450389,"B"
"38",38,60.6131190240725,1.80888253825114,"B"
"39",39,60.6113521981456,1.8087711338236,"B"
"40",40,60.6052960064594,1.80839184414627,"B"
"41",41,60.599454189048,1.80802975523783,"B"
"42",42,60.5985648727015,1.80797495842121,"B"
"43",43,60.5892223963565,1.8074044945678,"B"
"44",44,60.624895854307,1.80963377756296,"B"
"45",45,60.6322577762326,1.81011105443055,"B"
"46",46,60.6354951541706,1.81032280245098,"B"
"47",47,60.6151287138657,1.8090096685134,"B"
"48",48,60.6326131815045,1.81013424476582,"B"
"49",49,60.6290981136256,1.80990548959604,"B"
"50",50,60.6247838627416,1.8096265626324,"B"
"51",51,60.6240373434997,1.80957850382887,"B"
"52",52,60.6316218771029,1.8100695960663,"B"
"53",53,60.639091552249,1.81055937092541,"B"
"54",54,60.6393351902973,1.81057544820181,"B"
"55",55,60.6405348830688,1.81065470826091,"B"
"56",56,60.6400099675907,1.81062000939954,"B"
"57",57,60.639503872593,1.81058658305805,"B"
"58",58,60.6403099097899,1.81063983301717,"B"
"59",59,60.6401974284956,1.81063239781595,"B"
"60",60,60.639860005994,1.81061010189308,"B"
"61",61,60.6401036968058,1.81062620304752,"B"
"62",62,60.6392977064317,1.81057297428202,"B"
"63",63,60.6385293744538,1.81052229839995,"B"
"64",64,60.6381546387583,1.81049760576498,"B"
"65",65,60.6383794754234,1.81051241919769,"B"
"66",66,60.6383420016558,1.8105099498447,"B"
"67",67,60.6379672857615,1.81048526616013,"B"
"68",68,60.6363939114886,1.81038179005796,"B"
"69",69,60.6333240993234,1.81018067369447,"B"
"70",70,60.6320520316301,1.81009763579688,"B"
"71",71,60.6288551798636,1.80988972952085,"B"
"72",72,60.6255305405795,1.80967469228866,"B"
"73",73,60.6299017830582,1.80995767258077,"B"
"74",74,60.6237014615857,1.80955690047192,"B"
"75",75,60.6201020797306,1.80932616460848,"B"
"76",76,60.6193938283386,1.80928092853981,"B"
"77",77,60.6196361087529,1.80929639686966,"B"
"78",78,60.616822961873,1.80911718541988,"B"
"79",79,60.6108502110603,1.80873954370236,"B"
"80",80,60.6095119325469,1.80865545944434,"B"
"81",81,60.5989909748885,1.8080012027549,"B"
"82",82,60.5894441019298,1.80741792239341,"B"
"83",83,60.5942697373329,1.80771151476863,"B"
"84",84,60.5893886741954,1.80741456485516,"B"
"85",85,60.5824303702824,1.80699571685098,"B"
"86",86,60.5841086684492,1.80709625873225,"B"
"87",87,60.6312291730844,1.81004401514205,"B"
"88",88,60.6362815543467,1.81037441097796,"B"
"89",89,60.6360194015456,1.81035719938008,"B"
"90",90,60.6139190396878,1.8089330935651,"B"
"91",91,60.6240186825508,1.80957730326623,"B"
"92",92,60.6348212359138,1.81027862926955,"B"
"93",93,60.6348773908664,1.81028230815827,"B"
"94",94,60.6305186768674,1.80999777573913,"B"
"95",95,60.6278275684752,1.80982313533675,"B"
"96",96,60.6376488083894,1.81046429909987,"B"
"97",97,60.636993209783,1.81042117232459,"B"
"98",98,60.6391665160204,1.81056431697355,"B"
"99",99,60.6402161751305,1.8106336369041,"B"
"100",100,60.6395975884443,1.81059277065712,"B"
"101",101,60.6393351902973,1.81057544820181,"B"
"102",102,60.6392977064317,1.81057297428202,"B"
"103",103,60.6395226155652,1.81058782048827,"B"
"104",104,60.6389041497506,1.81054700893965,"B"
