Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
02/05/2016 00:00:01,10,2.7990,2.5869,2.7283,16.8711,16.4947,40.1988,39.6495,5.6366,6.5011
02/05/2016 02:00:03,10,2.7861,2.5740,2.7153,16.8638,16.3237,40.2742,39.6702,5.5731,6.4748
02/05/2016 04:00:04,10,2.7779,2.5658,2.7071,16.8548,16.1317,40.3554,39.6746,5.5268,6.4234
02/05/2016 06:00:03,10,2.7691,2.5569,2.6983,16.8382,16.0336,40.4341,39.7376,5.4845,6.3510
02/05/2016 08:00:05,10,2.7737,2.5617,2.7031,16.7908,16.0128,40.4846,39.8216,5.4685,6.2636
02/05/2016 10:00:01,10,2.7680,2.5561,2.6974,16.7260,16.2331,40.4977,39.8074,5.5109,6.2346
02/05/2016 12:00:09,10,2.7642,2.5524,2.6937,16.6837,16.5954,40.5060,39.7096,5.6093,6.2453
02/05/2016 14:00:08,10,2.7594,2.5474,2.6887,16.6736,17.3757,40.5363,39.5276,5.7978,6.4235
02/05/2016 16:00:00,10,2.7585,2.5468,2.6881,16.6626,17.6427,40.5496,39.5448,5.8662,6.5376
02/05/2016 18:00:02,10,2.7546,2.5428,2.6842,16.6420,17.7504,40.5503,39.6659,5.8399,6.5184
02/05/2016 20:00:05,10,2.7532,2.5412,2.6825,16.6164,17.5606,40.5726,39.7153,5.7214,6.4887
02/05/2016 22:00:00,10,2.7501,2.5381,2.6794,16.5904,17.2294,40.6098,39.6876,5.5956,6.4702
03/05/2016 00:00:06,10,2.7431,2.5309,2.6722,16.5654,16.8505,40.6430,39.6893,5.5113,6.4244
03/05/2016 02:00:04,10,2.7338,2.5216,2.6630,16.5407,16.5582,40.6752,39.7339,5.4416,6.3949
03/05/2016 04:00:00,10,2.7234,2.5113,2.6527,16.5190,16.3576,40.7052,39.7952,5.3756,6.3573
03/05/2016 06:00:00,10,2.7160,2.5039,2.6452,16.5004,16.1794,40.7313,39.8589,5.2993,6.3019
03/05/2016 08:00:02,10,2.7114,2.4992,2.6406,16.4858,15.9510,40.7526,39.8944,5.2099,6.2485
03/05/2016 10:00:05,10,2.7132,2.5011,2.6424,16.4780,16.1977,40.7506,39.9153,5.2413,6.2323
03/05/2016 12:00:02,10,2.7089,2.4966,2.6380,16.4809,17.0772,40.7612,39.8975,5.3785,6.2452
03/05/2016 14:00:00,10,2.7022,2.4900,2.6314,16.4895,18.0755,40.7807,39.8815,5.6509,6.2648
03/05/2016 16:00:02,10,2.6955,2.4834,2.6248,16.4849,18.3587,40.7930,39.9106,5.7521,6.3433
03/05/2016 18:00:07,10,2.6941,2.4819,2.6233,16.4786,18.2078,40.7990,39.9042,5.6085,6.4201
03/05/2016 20:00:04,10,2.6951,2.4835,2.6249,16.4606,17.7025,40.8142,39.8901,5.5172,6.4360
03/05/2016 22:00:04,10,2.6953,2.4835,2.6248,16.4402,17.2418,40.8361,39.8855,5.3895,6.4217
04/05/2016 00:00:06,10,2.6867,2.4745,2.6159,16.4194,16.9161,40.8678,39.8950,5.2627,6.3801
04/05/2016 02:00:01,10,2.6821,2.4698,2.6113,16.4004,16.6808,40.8988,39.9116,5.1551,6.3434
04/05/2016 04:00:08,10,2.6746,2.4624,2.6039,16.3808,16.4729,40.9248,39.9439,5.0709,6.2975
04/05/2016 06:00:07,10,2.6759,2.4642,2.6057,16.3620,16.2812,40.9459,39.9947,5.0115,6.2256
04/05/2016 08:00:08,10,2.6942,2.4822,2.6236,16.3723,16.0764,40.9139,39.8841,4.9366,6.2640
04/05/2016 10:00:08,10,2.7208,2.5086,2.6499,16.4035,16.2306,40.8645,39.1400,5.0049,6.4728
04/05/2016 12:00:06,10,2.7288,2.5169,2.6583,16.4230,17.7281,40.8314,38.0670,5.2427,6.5489
04/05/2016 14:00:07,10,2.7210,2.5090,2.6502,16.4086,18.7827,40.8488,37.9883,5.6161,6.5607
04/05/2016 16:00:01,10,2.7144,2.5024,2.6437,16.3860,19.3136,40.8951,38.0619,5.8603,6.5869
04/05/2016 18:00:05,10,2.7110,2.4991,2.6404,16.3638,19.0523,40.9426,38.1225,5.8507,6.5908
04/05/2016 20:00:08,10,2.7058,2.4936,2.6349,16.3429,18.4935,40.9837,38.1705,5.6808,6.5768
04/05/2016 22:00:04,10,2.7211,2.5088,2.6500,16.3434,18.1109,40.9872,38.2030,5.5310,6.5918
05/05/2016 00:00:08,10,2.7232,2.5109,2.6522,16.3355,17.8037,41.0148,38.2365,5.4029,6.5974
05/05/2016 02:00:02,10,2.7160,2.5038,2.6451,16.3319,17.5898,41.0483,38.3464,5.2814,6.5899
05/05/2016 04:00:05,10,2.7037,2.4917,2.6330,16.3392,17.3673,41.0697,38.5860,5.1951,6.5878
05/05/2016 06:00:05,10,2.7083,2.4965,2.6379,16.3589,17.1122,41.0695,38.7227,5.1211,6.5740
05/05/2016 08:00:05,10,2.7289,2.5172,2.6585,16.3842,16.7987,41.0543,38.6221,5.0496,6.5695
05/05/2016 10:00:07,10,2.7473,2.5350,2.6763,16.4240,17.0981,41.0146,38.4364,5.1660,6.5589
05/05/2016 12:00:05,10,2.7735,2.5612,2.7027,16.4667,18.3082,40.9675,38.0098,5.3763,6.6711
05/05/2016 14:00:00,10,2.7704,2.5580,2.6994,16.5106,19.4641,40.9426,37.4677,5.6903,6.7853
05/05/2016 16:00:00,10,2.7576,2.5454,2.6868,16.5086,19.8270,40.9983,37.4791,5.8719,6.7788
05/05/2016 18:00:09,10,2.7476,2.5356,2.6770,16.4926,19.1931,41.0398,37.6001,5.8092,6.7671
05/05/2016 20:00:01,10,2.7372,2.5251,2.6665,16.4846,18.5741,41.0562,37.8690,5.6492,6.7390
05/05/2016 22:00:04,10,2.7315,2.5193,2.6607,16.4755,18.0870,41.0725,38.1401,5.4924,6.6583
06/05/2016 00:00:02,10,2.7335,2.5218,2.6631,16.4732,17.5807,41.0836,38.2548,5.3220,6.5977
06/05/2016 02:00:06,10,2.7270,2.5150,2.6564,16.4787,17.1542,41.0852,38.3638,5.1611,6.5629
06/05/2016 04:00:03,10,2.7235,2.5115,2.6529,16.4801,17.0230,41.0924,38.5409,4.9694,6.5074
