Date,Surface,Bottom
04/12/2019 00:00:00,27.81760,27.81760
04/12/2019 02:00:04,27.67982,27.93801
04/12/2019 04:00:01,27.09637,26.99484
04/12/2019 06:00:02,26.15282,26.60055
04/12/2019 08:00:04,25.68323,26.43337
04/12/2019 10:00:03,26.33104,26.39216
04/12/2019 12:00:00,27.33956,26.60574
04/12/2019 14:00:02,27.45693,27.00773
04/12/2019 16:00:00,27.82692,26.95378
04/12/2019 18:00:03,28.41197,26.98488
04/12/2019 20:00:04,28.53278,26.99436
04/12/2019 22:00:01,28.46617,27.02659
05/12/2019 00:00:04,27.85057,27.07276
05/12/2019 02:00:03,27.28510,27.11923
05/12/2019 04:00:01,26.87686,27.20375
05/12/2019 06:00:02,26.42582,27.20776
05/12/2019 08:00:00,26.31850,27.28534
05/12/2019 10:00:00,26.78456,27.32381
05/12/2019 12:00:03,27.46361,27.34218
05/12/2019 14:00:01,27.93769,27.32487
05/12/2019 16:00:02,28.79035,27.36825
05/12/2019 18:00:03,28.85017,27.54000
05/12/2019 20:00:03,28.69204,27.64959
05/12/2019 22:00:01,28.45952,27.70532
06/12/2019 00:00:03,28.16666,27.78535
06/12/2019 02:00:01,27.75705,27.99891
06/12/2019 04:00:03,27.48838,28.08313
06/12/2019 06:00:03,27.20712,27.89306
06/12/2019 08:00:03,27.15491,27.71415
06/12/2019 10:00:02,27.31186,27.79177
06/12/2019 12:00:00,27.90697,28.09673
06/12/2019 14:00:00,28.41564,28.28468
06/12/2019 16:00:01,28.55564,28.42963
06/12/2019 18:00:00,28.55203,28.49833
06/12/2019 20:00:03,28.42738,28.50811
06/12/2019 22:00:00,28.28378,28.50537
07/12/2019 00:00:04,27.22315,28.50668
07/12/2019 02:00:03,27.24860,28.50916
07/12/2019 04:00:02,27.08633,28.51021
07/12/2019 06:00:00,26.98336,28.50915
07/12/2019 08:00:04,26.93039,28.51177
07/12/2019 10:00:03,27.69228,28.52431
07/12/2019 12:00:01,28.01530,28.54360
07/12/2019 14:00:02,28.13196,28.56229
07/12/2019 16:00:01,28.23938,28.54158
07/12/2019 18:00:01,28.00694,28.51710
07/12/2019 20:00:00,27.61534,28.55982
07/12/2019 22:00:00,27.24601,28.56021
08/12/2019 00:00:04,26.84160,28.31488
08/12/2019 02:00:03,26.56431,27.72035
08/12/2019 04:00:04,26.38111,27.63019
08/12/2019 06:00:01,26.22024,27.55209
08/12/2019 08:00:03,26.08665,27.56644
08/12/2019 10:00:00,26.38264,27.71790
08/12/2019 12:00:02,26.99636,27.72832
08/12/2019 14:00:04,27.14129,27.73439
08/12/2019 16:00:00,27.36597,27.72896
08/12/2019 18:00:04,27.45410,27.79432
08/12/2019 20:00:02,27.34823,27.83679
08/12/2019 22:00:01,27.17556,27.85665
09/12/2019 00:00:01,26.30704,27.56423
09/12/2019 02:00:01,26.28793,27.33490
09/12/2019 04:00:04,26.19706,27.30819
09/12/2019 06:00:04,25.99563,27.18994
09/12/2019 08:00:03,25.93000,27.06983
09/12/2019 10:00:01,26.32084,26.95062
09/12/2019 12:00:03,27.00736,26.90285
09/12/2019 14:00:02,27.70318,26.95997
09/12/2019 16:00:02,27.69921,27.09409
09/12/2019 18:00:02,27.68739,27.08528
09/12/2019 20:00:01,27.48767,27.03099
09/12/2019 22:00:02,27.29078,27.00719
10/12/2019 00:00:02,26.47504,27.06085
10/12/2019 02:00:03,26.55400,27.17986
10/12/2019 04:00:01,26.47926,27.17393
10/12/2019 06:00:00,26.34080,27.14192
10/12/2019 08:00:04,26.38016,27.10353
10/12/2019 10:00:03,26.84533,27.08728
10/12/2019 12:00:03,27.63646,27.03689
10/12/2019 14:00:03,28.35476,27.15781
10/12/2019 16:00:01,28.85847,27.24551
10/12/2019 18:00:03,28.73509,27.27246
10/12/2019 20:00:01,28.31782,27.26787
10/12/2019 22:00:03,28.00302,27.35778
11/12/2019 00:00:04,27.65419,27.49621
11/12/2019 02:00:04,27.19206,27.37608
11/12/2019 04:00:02,26.78089,26.90324
11/12/2019 06:00:00,26.39362,26.50332
11/12/2019 08:00:02,26.20364,26.25243
11/12/2019 10:00:01,26.33844,26.27121
