"","grid.cell","pred_FCI","FCI.se","grade"
"1",22087,45.7532940635279,3.64414963233244,"C"
"2",22088,47.276409787895,3.53806301485115,"C"
"3",22089,48.57617568135,3.5797955500582,"C"
"4",22090,49.3290036662015,3.64232486394603,"C"
"5",22100,46.6469144811245,3.55379914646501,"C"
"6",22101,48.1246822004672,3.56239206198291,"C"
"7",22102,48.6473195048929,3.60384142913243,"C"
"8",22103,49.0379460213949,3.64240749649001,"C"
"9",22113,47.4196707046897,3.53345729836739,"C"
"10",22114,48.301634801702,3.57655173051758,"C"
"11",22115,48.6366099066343,3.6052213268104,"C"
"12",22116,48.8047912699862,3.62154107525124,"C"
"13",22126,48.5721050969489,3.58819184319699,"C"
"14",22127,49.3199013673072,3.65534394445888,"C"
"15",22128,49.7249596206897,3.69421076856225,"C"
"16",22129,50.1416953669061,3.73350763785636,"C"
"17",22130,50.5571150408847,3.76212798805118,"C"
"18",22141,49.0590795676245,3.62993911131514,"C"
"19",22142,49.6943541278537,3.6951949087446,"C"
"20",22143,50.0642258495876,3.73672948977857,"C"
"21",22144,50.376637957088,3.76825915770813,"C"
"22",22145,50.5913375823882,3.78151918118966,"C"
"23",22146,50.6299849147001,3.75022982436341,"C"
"24",22147,50.658490366354,3.76799320928929,"C"
"25",22158,49.2473899310848,3.65026464272092,"C"
"26",22159,49.7629017664222,3.70606575726905,"C"
"27",22160,50.024916979099,3.73823559956697,"C"
"28",22161,50.2878385114112,3.77048572180197,"C"
"29",22162,50.6654286315968,3.74533164521757,"C"
"30",22163,50.6977594497497,3.76167199481415,"C"
"31",22168,50.7039742668858,3.74423178702226,"C"
"32",22169,50.7562039882096,3.75907682689099,"C"
"33",22172,49.408161144516,3.669081814476,"C"
"34",22173,49.7996126124624,3.71333766483621,"C"
"35",22174,50.0153015907348,3.74091275951929,"C"
"36",22175,50.2225674227393,3.76895218541639,"C"
"37",22180,49.5303935814471,3.68397507284751,"C"
"38",22181,49.8216998603422,3.71812445552004,"C"
"39",22182,50.0091660633632,3.74270332042761,"C"
"40",22183,50.1794029355825,3.76616337129476,"C"
"41",22188,48.4633453714924,3.55516486417507,"C"
"42",22189,49.8268478160776,3.71930340813139,"C"
"43",22190,49.9958920478556,3.74208892223762,"C"
"44",22191,50.1329412072216,3.76061054179644,"C"
"45",22196,48.6243303052177,3.5653107242689,"C"
"46",22197,47.7047482379596,3.5313540926592,"C"
"47",22198,49.9527802616588,3.73596622692959,"C"
"48",22199,50.067368940847,3.75097891895327,"C"
"49",22204,48.7132737286417,3.57783418377989,"C"
"50",22205,49.5633069844313,3.67832867477784,"C"
"51",22206,49.879442005861,3.72511294688968,"C"
"52",22207,49.9825232607668,3.73840937801027,"C"
"53",22211,49.4290072129301,3.66115135891327,"C"
"54",22212,49.4570799003891,3.6646701755535,"C"
"55",22213,49.7847628908368,3.71187220630158,"C"
"56",22214,49.8896226211557,3.72618795329873,"C"
"57",22218,49.3468912777391,3.65221558640471,"C"
"58",22219,49.3667887167733,3.65416238987397,"C"
"59",22220,49.6615915292064,3.69535330288045,"C"
"60",22221,49.7775560899648,3.71140576224287,"C"
"61",22225,49.3439267324695,3.65720246963412,"C"
"62",22226,49.3245358406722,3.65165968230782,"C"
"63",22227,49.5432951948023,3.68148455710595,"C"
"64",22228,49.6524872745645,3.69562273886533,"C"
"65",22230,46.938353728248,3.54430839104493,"C"
"66",22232,49.3173428272059,3.65546406740448,"C"
"67",22233,49.2523621121046,3.64462450937058,"C"
"68",22234,49.4171245398293,3.66633542866401,"C"
"69",22235,49.5291435029075,3.68088115181185,"C"
"70",22237,46.7063867391899,3.52122590923285,"C"
"71",22239,49.2896572088777,3.65425625164091,"C"
"72",22240,49.1939431163654,3.64130091530435,"C"
"73",22241,49.2296071558941,3.64566493263002,"C"
"74",22242,49.3943762367746,3.66937249538876,"C"
"75",22243,49.0190981181827,3.62943498930026,"C"
"76",22245,48.2740137259117,3.56667989999004,"C"
"77",22247,49.1766126783171,3.64432528306942,"C"
"78",22248,49.1580167707211,3.64404585076339,"C"
"79",22249,49.2535012431616,3.6597012221192,"C"
"80",22250,49.5015492470399,3.70311256466207,"C"
"81",22251,48.7056622373505,3.60068901004047,"C"
"82",22254,49.0197471458884,3.6297625277385,"C"
"83",22255,49.0276673986826,3.63346380716484,"C"
"84",22256,49.1578817290423,3.65316270948769,"C"
"85",22257,49.3215736841278,3.68292097095117,"C"
"86",22260,48.8140233123126,3.61103614280034,"C"
"87",22261,48.7922182746749,3.61262703151129,"C"
"88",22262,48.9941581451706,3.63945680992036,"C"
"89",22263,49.028449435642,3.64942597558816,"C"
"90",22266,48.7114448154191,3.60632691594277,"C"
"91",22267,48.7055447408728,3.60968571106531,"C"
"92",22268,47.0307935507051,3.52979430877233,"C"
"93",22269,48.8689292238656,3.63058912078838,"C"
"94",22270,48.8370606957908,3.63072313393965,"C"
"95",22273,48.384478490341,3.57914808928153,"C"
"96",22274,48.3129582434206,3.57637922622768,"C"
"97",22275,48.4491294035303,3.59045921069251,"C"
"98",22276,45.6244507579058,3.60201244655915,"C"
"99",22277,48.4498327920617,3.59265079257226,"C"
"100",22280,47.9370604674007,3.55007359237903,"C"
"101",22281,43.7012693922218,4.02183576589721,"C"
"102",22282,44.2900281690349,3.88775181501978,"C"
"103",22283,44.029975795115,3.95107212326984,"C"
"104",22287,47.5261232455076,3.53560891251608,"C"
"105",22288,47.4093816019647,3.53559518280098,"C"
"106",22289,45.5132215324111,3.66245728252577,"C"
"107",22290,44.6153429054659,3.8190677189368,"C"
"108",22294,47.1706934539207,3.53197899762679,"C"
"109",22295,46.9032273950861,3.53822223013643,"C"
"110",22296,46.8047982081457,3.54390370861499,"C"
"111",22297,46.4695277358385,3.56061605476355,"C"
"112",22301,46.7204864211856,3.54241740959782,"C"
"113",22302,46.568732636787,3.54992303916991,"C"
"114",22303,46.3405946050152,3.56367640092376,"C"
"115",22304,46.116729675533,3.58157297500473,"C"
"116",22308,48.1925843814132,3.60315389686793,"C"
"117",22309,47.3593305650391,3.53976560095143,"C"
"118",22310,46.8600344013484,3.54027192037245,"C"
"119",22311,45.3807874771812,3.64472197682491,"C"
"120",22649,41.0815331329868,3.47726223383751,"C"
"121",22650,41.1252915000154,3.47657249288346,"C"
"122",22671,39.6023726951046,3.46971813219782,"D"
"123",22672,40.4371921649437,3.46933905281967,"D"
"124",22673,40.5923045580802,3.46868792670125,"D"
"125",22693,39.2846495516664,3.47363995023676,"D"
"126",22694,40.2176523213732,3.46718082423362,"D"
"127",22695,40.4249205658942,3.46688983594895,"D"
