Cell,Age,Oxy,Sal,Period
1,0.4519,232.5514,35.5916,2016-18
2,0.1735,232.7429,35.5963,2016-18
3,0.0535,232.7626,35.5989,2016-18
4,0.0887,232.7790,35.5988,2016-18
5,0.0857,232.7826,35.5995,2016-18
6,0.1160,232.7964,35.5991,2016-18
7,0.0618,232.7635,35.5999,2016-18
8,0.0882,232.7663,35.6000,2016-18
9,0.1007,232.7586,35.5998,2016-18
10,0.1920,232.8371,35.5991,2016-18
11,0.3161,232.9397,35.5962,2016-18
12,0.3062,232.9526,35.5978,2016-18
13,0.4201,232.9908,35.5957,2016-18
14,0.7504,233.1245,35.5833,2016-18
15,1.0662,232.5411,35.5829,2016-18
16,1.3112,232.3370,35.5796,2016-18
17,1.6210,232.8689,35.5693,2016-18
18,2.1641,232.9755,35.5539,2016-18
19,1.8530,233.4491,35.5475,2016-18
20,2.8576,233.3715,35.5203,2016-18
21,3.5159,233.8738,35.4887,2016-18
22,3.6032,233.8193,35.4942,2016-18
23,3.0164,234.0404,35.5041,2016-18
24,3.9962,234.4178,35.4682,2016-18
25,4.3993,234.3933,35.4567,2016-18
26,3.4688,233.5493,35.5098,2016-18
27,2.0526,233.2416,35.5474,2016-18
28,0.5844,232.9049,35.5841,2016-18
29,1.8006,232.6589,35.5556,2016-18
30,1.1777,232.7369,35.5793,2016-18
31,0.9308,232.6217,35.5836,2016-18
32,0.5617,232.8378,35.5884,2016-18
33,0.8367,232.9030,35.5808,2016-18
34,1.2752,232.7180,35.5725,2016-18
35,3.2767,233.5563,35.5022,2016-18
36,4.8265,234.2050,35.4413,2016-18
37,7.0195,234.9193,35.3663,2016-18
38,5.8051,234.2959,35.4170,2016-18
39,7.2873,234.6157,35.3686,2016-18
40,8.6327,234.9749,35.3309,2016-18
41,10.5706,235.4421,35.2627,2016-18
42,8.9520,234.8412,35.3216,2016-18
43,12.0280,235.6346,35.2220,2016-18
44,0.8338,232.3930,35.5814,2016-18
45,0.3630,232.6628,35.5932,2016-18
46,0.2521,232.7350,35.5950,2016-18
47,1.4721,232.2970,35.5588,2016-18
48,0.3397,232.7726,35.5936,2016-18
49,0.1668,232.8325,35.5974,2016-18
50,0.2059,232.8987,35.5969,2016-18
51,0.1620,232.8402,35.5986,2016-18
52,0.2347,232.8859,35.5963,2016-18
53,0.4363,232.8132,35.5913,2016-18
54,0.5036,232.9458,35.5887,2016-18
55,0.8016,232.9617,35.5804,2016-18
56,1.0995,232.5504,35.5821,2016-18
57,1.1338,232.4465,35.5824,2016-18
58,1.4996,232.2475,35.5743,2016-18
59,1.8079,232.3335,35.5645,2016-18
60,2.3287,232.4444,35.5455,2016-18
61,1.9701,232.1728,35.5564,2016-18
62,2.2103,232.2495,35.5470,2016-18
63,3.3687,233.0039,35.5012,2016-18
64,4.1409,233.5803,35.4709,2016-18
65,4.7901,234.6921,35.4395,2016-18
66,5.5943,234.4690,35.4246,2016-18
67,5.6570,233.9164,35.4257,2016-18
68,4.6828,233.1702,35.4662,2016-18
69,3.7182,233.1435,35.4948,2016-18
70,4.3738,233.0224,35.4716,2016-18
71,3.4202,232.9221,35.5032,2016-18
72,1.6549,232.6703,35.5605,2016-18
73,5.9017,233.3862,35.4100,2016-18
74,2.1290,232.8905,35.5443,2016-18
75,3.4591,233.3309,35.4975,2016-18
76,4.4813,233.8266,35.4624,2016-18
77,4.7650,234.0297,35.4512,2016-18
78,7.2341,234.8937,35.3638,2016-18
79,9.1970,235.1954,35.2991,2016-18
80,11.2184,235.7879,35.2275,2016-18
81,13.8841,236.6127,35.1424,2016-18
82,12.5960,235.9987,35.1983,2016-18
83,15.6825,237.2251,35.0790,2016-18
84,14.8896,236.8319,35.1142,2016-18
85,15.5559,236.7556,35.1043,2016-18
86,16.3187,237.2012,35.0732,2016-18
87,1.1769,232.2117,35.5747,2016-18
88,0.8249,232.3509,35.5864,2016-18
89,0.5189,232.6055,35.5911,2016-18
90,3.7780,232.4621,35.4638,2016-18
91,2.0872,232.0497,35.5438,2016-18
92,0.5246,232.6472,35.5919,2016-18
93,0.4389,232.7374,35.5923,2016-18
94,0.4449,232.9790,35.5873,2016-18
95,0.2883,232.9726,35.5938,2016-18
96,0.6214,232.6126,35.5911,2016-18
97,0.5781,232.6082,35.5924,2016-18
98,0.3907,232.9073,35.5912,2016-18
99,0.7077,232.6595,35.5883,2016-18
100,0.7478,232.6179,35.5869,2016-18
101,1.0849,232.5199,35.5826,2016-18
102,1.4843,232.4264,35.5730,2016-18
103,1.5385,232.3967,35.5713,2016-18
104,1.5489,232.3753,35.5718,2016-18
105,1.8966,232.2132,35.5599,2016-18
106,1.9992,232.1670,35.5555,2016-18
107,2.9735,232.6411,35.5124,2016-18
108,2.3105,232.2817,35.5420,2016-18
109,2.5542,232.4344,35.5298,2016-18
110,3.9590,233.4033,35.4707,2016-18
111,5.3830,234.4970,35.4180,2016-18
112,6.3327,234.6988,35.3844,2016-18
113,6.8072,234.2514,35.3653,2016-18
114,5.2201,233.2485,35.4389,2016-18
115,4.6428,233.1039,35.4594,2016-18
116,6.5375,233.5939,35.3748,2016-18
117,4.2279,233.1265,35.4748,2016-18
118,4.5628,233.3380,35.4609,2016-18
119,2.1781,232.8293,35.5436,2016-18
120,7.4047,233.9517,35.3451,2016-18
121,7.7454,234.2030,35.3364,2016-18
122,4.3607,233.5234,35.4638,2016-18
123,7.3932,233.8873,35.3348,2016-18
124,8.0995,234.2014,35.3068,2016-18
125,6.7083,234.3876,35.3735,2016-18
126,5.5160,234.0687,35.4221,2016-18
127,7.5968,234.7353,35.3472,2016-18
128,10.8712,235.7193,35.2227,2016-18
129,12.3884,236.2045,35.1824,2016-18
130,14.7588,237.0693,35.1000,2016-18
131,17.3616,237.6937,35.0268,2016-18
132,17.4157,237.6402,35.0321,2016-18
133,17.7898,238.0084,34.9990,2016-18
134,16.7713,237.7611,35.0210,2016-18
135,18.8563,237.8526,34.9919,2016-18
136,19.2756,238.2159,34.9725,2016-18
137,18.7831,238.0965,34.9864,2016-18
138,1.0312,232.2185,35.5818,2016-18
139,1.1223,232.2477,35.5814,2016-18
140,0.8481,232.5242,35.5864,2016-18
141,1.6175,231.8750,35.5703,2016-18
142,1.3797,232.0861,35.5761,2016-18
143,5.2688,232.6639,35.3995,2016-18
144,3.0878,231.8301,35.5125,2016-18
145,1.8909,231.7591,35.5624,2016-18
146,0.6924,232.5629,35.5904,2016-18
147,0.6608,232.8528,35.5819,2016-18
148,0.5459,232.9948,35.5829,2016-18
149,0.8120,232.6487,35.5829,2016-18
150,0.9538,232.4509,35.5857,2016-18
151,1.2274,232.4795,35.5783,2016-18
152,1.3267,232.5108,35.5738,2016-18
153,1.7573,232.3055,35.5655,2016-18
154,1.9884,232.2672,35.5574,2016-18
155,2.2547,232.1744,35.5479,2016-18
156,2.3839,232.2813,35.5395,2016-18
157,2.8805,232.6868,35.5131,2016-18
158,3.3692,233.0274,35.4906,2016-18
159,2.7290,232.3838,35.5226,2016-18
160,4.1999,233.4751,35.4524,2016-18
161,4.9568,234.0983,35.4269,2016-18
162,5.4953,234.2792,35.4028,2016-18
163,6.2791,234.5957,35.3756,2016-18
164,6.7387,234.4935,35.3543,2016-18
165,7.3253,234.3505,35.3324,2016-18
166,7.4164,233.9843,35.3232,2016-18
167,7.7583,233.9480,35.3084,2016-18
168,7.3228,234.1797,35.3506,2016-18
169,6.8207,234.1886,35.3690,2016-18
170,9.7236,234.9392,35.2438,2016-18
171,10.2379,235.3562,35.2270,2016-18
172,8.7725,234.4203,35.2713,2016-18
173,9.4149,234.7344,35.2492,2016-18
174,10.0420,234.8573,35.2140,2016-18
175,10.5154,235.5954,35.2226,2016-18
176,7.7857,233.8479,35.3053,2016-18
177,8.7097,234.1802,35.2649,2016-18
178,13.4526,236.5307,35.1296,2016-18
179,14.3792,236.8877,35.1052,2016-18
180,13.4775,236.4125,35.1030,2016-18
181,14.2700,236.7884,35.0924,2016-18
182,15.9788,237.4406,35.0443,2016-18
183,19.0156,238.2413,34.9700,2016-18
184,19.5259,238.3671,34.9566,2016-18
185,18.6155,238.2566,34.9685,2016-18
186,17.5118,237.9412,34.9898,2016-18
187,18.3130,238.1632,34.9688,2016-18
188,17.4595,237.9204,34.9851,2016-18
189,21.0231,238.5481,34.9157,2016-18
190,20.8041,238.7431,34.9180,2016-18
191,20.1551,238.5653,34.9388,2016-18
192,20.2889,238.5996,34.9315,2016-18
193,1.1932,232.2745,35.5803,2016-18
194,1.0632,232.3936,35.5822,2016-18
195,1.2338,232.3472,35.5798,2016-18
196,1.9556,231.7746,35.5629,2016-18
197,1.5580,232.0136,35.5729,2016-18
198,2.5066,231.5804,35.5465,2016-18
199,5.5397,232.6860,35.3883,2016-18
200,3.5051,231.7344,35.5010,2016-18
201,3.1809,231.6390,35.5172,2016-18
202,1.0420,232.3858,35.5826,2016-18
203,0.8419,232.7024,35.5793,2016-18
204,0.7698,232.7846,35.5795,2016-18
205,1.1112,232.4716,35.5786,2016-18
206,1.6039,232.4139,35.5680,2016-18
207,1.4180,232.1302,35.5781,2016-18
208,1.2494,232.2083,35.5802,2016-18
209,1.8876,232.2754,35.5610,2016-18
210,2.1257,232.0711,35.5549,2016-18
211,2.4457,232.1101,35.5392,2016-18
212,2.6785,232.0856,35.5278,2016-18
213,2.9639,231.8651,35.5147,2016-18
214,3.0283,232.3175,35.5096,2016-18
215,3.5499,232.9422,35.4818,2016-18
216,3.6447,232.8997,35.4790,2016-18
217,4.6086,233.7166,35.4360,2016-18
218,4.2801,233.1842,35.4522,2016-18
219,4.5087,233.5580,35.4407,2016-18
220,5.9667,234.2886,35.3821,2016-18
221,5.2817,233.6292,35.4106,2016-18
222,5.7941,233.9313,35.3898,2016-18
223,6.8817,233.9704,35.3466,2016-18
224,6.3511,233.7109,35.3688,2016-18
225,6.7726,233.7796,35.3504,2016-18
226,7.5134,233.6974,35.3178,2016-18
227,11.6151,235.5835,35.1562,2016-18
228,12.8305,236.1073,35.1151,2016-18
229,11.0818,235.2129,35.1648,2016-18
230,14.3595,236.6810,35.0631,2016-18
231,9.0234,234.2125,35.2500,2016-18
232,10.0369,234.5654,35.2049,2016-18
233,7.8324,233.6420,35.3046,2016-18
234,15.7659,237.3191,35.0367,2016-18
235,15.0990,236.9623,35.0335,2016-18
