Cell,Age,Oxy,Sal,Period
1,2.4236,219.3096,35.9211,2016-18
2,0.6157,220.2947,35.9070,2016-18
3,0.0483,220.4282,35.9004,2016-18
4,0.0520,220.4100,35.9002,2016-18
5,0.0652,220.4012,35.8998,2016-18
6,0.1394,220.3569,35.9002,2016-18
7,0.1926,220.2869,35.9009,2016-18
8,0.5959,220.0758,35.9021,2016-18
9,1.0916,219.9152,35.9039,2016-18
10,1.3249,219.8604,35.9046,2016-18
11,1.5916,219.7891,35.9066,2016-18
12,1.5200,219.6975,35.9064,2016-18
13,1.1454,219.8040,35.9055,2016-18
14,1.5588,219.6947,35.9086,2016-18
15,1.2718,219.7242,35.9061,2016-18
16,1.2121,219.6858,35.9060,2016-18
17,1.2675,219.7016,35.9068,2016-18
18,1.9492,219.4594,35.9110,2016-18
19,1.4080,219.7399,35.9076,2016-18
20,1.7005,219.5779,35.9107,2016-18
21,1.9967,219.8846,35.9126,2016-18
22,2.4424,219.9632,35.9180,2016-18
23,2.7869,219.9291,35.9217,2016-18
24,3.0240,219.8637,35.9239,2016-18
25,3.1821,219.8116,35.9242,2016-18
26,3.0948,219.7993,35.9213,2016-18
27,2.8371,219.7460,35.9164,2016-18
28,2.6475,219.5869,35.9127,2016-18
29,2.4498,218.8999,35.9115,2016-18
30,1.9284,219.2486,35.9068,2016-18
31,2.2138,219.3110,35.9077,2016-18
32,1.3328,219.8253,35.9047,2016-18
33,1.2963,220.0259,35.9060,2016-18
34,2.6857,218.8992,35.9080,2016-18
35,2.9397,218.8305,35.9135,2016-18
36,1.9889,219.5217,35.9128,2016-18
37,4.1584,218.6412,35.9280,2016-18
38,2.8554,219.1616,35.9189,2016-18
39,3.7015,218.6953,35.9267,2016-18
40,5.1049,218.5841,35.9420,2016-18
41,6.3805,218.2433,35.9535,2016-18
42,6.3979,218.0119,35.9504,2016-18
43,8.2541,217.1901,35.9634,2016-18
44,2.1479,219.0962,35.9176,2016-18
45,0.7527,220.3216,35.9090,2016-18
46,0.6768,220.3327,35.9083,2016-18
47,2.5555,218.9467,35.9217,2016-18
48,0.4418,220.2847,35.9036,2016-18
49,0.1419,220.3624,35.9007,2016-18
50,0.7746,220.0114,35.9015,2016-18
51,0.7555,220.0211,35.9023,2016-18
52,1.2724,219.9742,35.9040,2016-18
53,1.4504,219.9681,35.9051,2016-18
54,1.6309,219.8682,35.9066,2016-18
55,2.0362,219.5875,35.9102,2016-18
56,2.3481,219.4552,35.9128,2016-18
57,1.8474,219.5355,35.9091,2016-18
58,2.1923,219.3980,35.9110,2016-18
59,2.2116,219.3677,35.9123,2016-18
60,2.5131,219.3240,35.9168,2016-18
61,2.5623,219.2799,35.9149,2016-18
62,2.9491,219.2448,35.9203,2016-18
63,2.7512,219.3145,35.9200,2016-18
64,3.1034,219.3247,35.9262,2016-18
65,3.3764,219.3734,35.9298,2016-18
66,3.5492,219.3718,35.9307,2016-18
67,3.6459,219.3462,35.9308,2016-18
68,3.4151,219.2095,35.9264,2016-18
69,2.9019,218.7979,35.9202,2016-18
70,2.6778,218.8006,35.9153,2016-18
71,3.1618,218.4332,35.9170,2016-18
72,3.0437,218.7444,35.9134,2016-18
73,3.2130,218.5388,35.9191,2016-18
74,3.2273,218.8425,35.9143,2016-18
75,3.3908,218.4569,35.9160,2016-18
76,3.9066,218.2909,35.9220,2016-18
77,4.0047,218.5331,35.9237,2016-18
78,4.6427,218.1477,35.9322,2016-18
79,5.1964,218.5029,35.9413,2016-18
80,6.4231,218.4508,35.9563,2016-18
81,6.6981,218.1283,35.9604,2016-18
82,7.7212,217.7147,35.9666,2016-18
83,7.0715,217.8578,35.9695,2016-18
84,7.2424,217.6548,35.9710,2016-18
85,9.2110,216.8762,35.9704,2016-18
86,7.9715,217.3504,35.9679,2016-18
87,2.1479,218.8896,35.9186,2016-18
88,0.9397,219.9303,35.9075,2016-18
89,0.7649,220.2655,35.9082,2016-18
90,3.1156,218.8031,35.9267,2016-18
91,2.3344,218.7372,35.9209,2016-18
92,0.7545,219.9582,35.9053,2016-18
93,0.7630,220.0143,35.9045,2016-18
94,1.2177,219.8144,35.9045,2016-18
95,1.1482,219.9266,35.9035,2016-18
96,0.9896,219.6921,35.9062,2016-18
97,0.9099,219.8182,35.9051,2016-18
98,1.3736,219.9263,35.9043,2016-18
99,2.0430,219.5691,35.9073,2016-18
100,1.8728,219.5877,35.9086,2016-18
101,2.3290,219.3738,35.9115,2016-18
102,2.5934,219.3557,35.9148,2016-18
103,2.6728,219.3460,35.9159,2016-18
104,2.6528,219.2403,35.9156,2016-18
105,2.9264,219.2804,35.9189,2016-18
106,2.9800,219.2156,35.9207,2016-18
107,3.2815,219.2317,35.9250,2016-18
108,3.1596,219.4061,35.9229,2016-18
109,3.2738,219.4468,35.9247,2016-18
110,3.5272,219.4881,35.9308,2016-18
111,3.8865,219.7158,35.9359,2016-18
112,4.2025,219.5639,35.9414,2016-18
113,4.2642,219.1906,35.9401,2016-18
114,3.8779,219.1645,35.9322,2016-18
115,3.6041,218.6334,35.9278,2016-18
116,3.6936,218.4011,35.9295,2016-18
117,3.6633,218.1436,35.9228,2016-18
118,3.6746,218.1287,35.9202,2016-18
119,3.4299,218.4443,35.9170,2016-18
120,3.6323,218.2928,35.9250,2016-18
121,3.8953,218.0159,35.9284,2016-18
122,3.6188,218.0619,35.9185,2016-18
123,3.9256,218.2735,35.9326,2016-18
124,3.7766,218.2245,35.9285,2016-18
125,4.4488,217.9922,35.9313,2016-18
126,4.4630,218.2216,35.9299,2016-18
127,5.2294,218.4071,35.9417,2016-18
128,5.3287,217.8675,35.9457,2016-18
129,6.2741,218.0246,35.9577,2016-18
130,6.5789,217.8883,35.9660,2016-18
131,7.6998,217.4220,35.9807,2016-18
