Cell,Age,Oxy,Sal,Period
1,2.7537,222.2475,36.0002,2016-18
2,0.5616,222.3380,36.0006,2016-18
3,0.0358,222.3212,36.0001,2016-18
4,0.0366,222.3094,36.0001,2016-18
5,0.0365,222.3073,36.0001,2016-18
6,0.0583,222.2973,36.0002,2016-18
7,0.0381,222.3005,35.9999,2016-18
8,0.0659,222.2881,35.9999,2016-18
9,0.1238,222.2559,36.0004,2016-18
10,0.1931,222.2477,36.0008,2016-18
11,0.2877,222.2620,36.0012,2016-18
12,0.2792,222.2623,36.0013,2016-18
13,0.3531,222.2603,36.0017,2016-18
14,0.4991,222.2571,36.0017,2016-18
15,0.5589,222.2629,36.0023,2016-18
16,0.6346,222.4129,36.0035,2016-18
17,0.7320,222.4251,36.0060,2016-18
18,0.8858,222.5139,36.0068,2016-18
19,0.8685,222.4794,36.0068,2016-18
20,1.1506,222.5317,36.0094,2016-18
21,1.4330,222.4003,36.0086,2016-18
22,1.9205,222.2695,36.0070,2016-18
23,2.6692,222.0870,36.0068,2016-18
24,3.1643,221.9464,36.0053,2016-18
25,2.7062,221.9004,36.0025,2016-18
26,1.8799,221.7922,36.0020,2016-18
27,0.6383,221.9706,36.0008,2016-18
28,0.1922,222.2544,36.0000,2016-18
29,1.0479,221.6511,35.9999,2016-18
30,0.4558,222.0419,35.9986,2016-18
31,0.4034,222.1307,35.9998,2016-18
32,0.0854,222.2795,35.9998,2016-18
33,0.0857,222.2793,36.0003,2016-18
34,0.2849,222.2022,36.0000,2016-18
35,0.4187,222.1532,35.9995,2016-18
36,0.3061,222.1915,35.9996,2016-18
37,0.3766,222.1741,35.9989,2016-18
38,0.3627,222.1847,35.9988,2016-18
39,2.0745,221.4607,35.9923,2016-18
40,3.7866,221.0423,35.9830,2016-18
41,6.2679,220.2016,35.9709,2016-18
42,7.1455,219.9559,35.9585,2016-18
43,13.6359,218.0109,35.9056,2016-18
44,2.8364,222.1674,36.0012,2016-18
45,0.7055,222.3643,36.0012,2016-18
46,0.5986,222.3548,36.0008,2016-18
47,3.2389,221.8892,36.0040,2016-18
48,0.3695,222.3289,36.0010,2016-18
49,0.0794,222.3001,36.0003,2016-18
50,0.1135,222.2785,36.0002,2016-18
51,0.1055,222.2757,36.0001,2016-18
52,0.1608,222.2658,36.0003,2016-18
53,0.2792,222.2683,36.0014,2016-18
54,0.3191,222.2752,36.0019,2016-18
55,0.4769,222.3164,36.0028,2016-18
56,0.5520,222.3762,36.0035,2016-18
57,0.5885,222.3733,36.0036,2016-18
58,0.6723,222.4887,36.0050,2016-18
59,0.7831,222.5255,36.0059,2016-18
60,1.0813,222.5854,36.0095,2016-18
61,0.8742,222.5540,36.0072,2016-18
62,0.9680,222.5298,36.0085,2016-18
63,1.3274,222.5823,36.0110,2016-18
64,1.6644,222.4292,36.0087,2016-18
65,2.4212,222.2333,36.0089,2016-18
66,3.3149,221.9956,36.0081,2016-18
67,3.8182,221.6586,36.0046,2016-18
68,3.3563,221.4552,36.0048,2016-18
69,1.8285,221.4912,36.0005,2016-18
70,1.7898,221.4200,36.0002,2016-18
71,1.8582,221.3803,35.9980,2016-18
72,1.2001,221.7148,35.9985,2016-18
73,2.9202,221.0220,35.9983,2016-18
74,0.8840,221.8964,35.9991,2016-18
75,1.6527,221.5150,35.9975,2016-18
76,1.8319,221.4001,35.9977,2016-18
77,0.8084,222.0166,35.9985,2016-18
78,1.3939,221.8337,35.9954,2016-18
79,2.7034,221.2614,35.9897,2016-18
80,5.2382,220.4487,35.9784,2016-18
81,6.3100,220.1359,35.9726,2016-18
82,9.7636,218.9873,35.9449,2016-18
83,8.6008,219.4276,35.9628,2016-18
84,9.3905,219.2485,35.9544,2016-18
85,15.7230,217.4593,35.8865,2016-18
86,12.0090,218.2508,35.9256,2016-18
87,3.0512,222.2489,36.0021,2016-18
88,1.0601,222.3766,36.0020,2016-18
89,0.7384,222.3769,36.0015,2016-18
90,3.9144,221.6694,36.0053,2016-18
91,3.1244,222.2258,36.0022,2016-18
92,0.6141,222.3610,36.0016,2016-18
93,0.4085,222.3346,36.0013,2016-18
94,0.3444,222.3079,36.0015,2016-18
95,0.1636,222.2745,36.0007,2016-18
96,0.6748,222.3746,36.0023,2016-18
97,0.4992,222.3504,36.0018,2016-18
98,0.2207,222.2718,36.0009,2016-18
99,0.4253,222.3195,36.0025,2016-18
100,0.4408,222.2747,36.0019,2016-18
101,0.5264,222.3517,36.0032,2016-18
102,0.6364,222.4548,36.0045,2016-18
103,0.6589,222.4730,36.0042,2016-18
104,0.6525,222.4472,36.0044,2016-18
105,0.8387,222.5701,36.0072,2016-18
106,0.8589,222.5526,36.0075,2016-18
107,1.1969,222.6281,36.0121,2016-18
108,0.9901,222.5170,36.0088,2016-18
109,1.0813,222.5352,36.0108,2016-18
110,1.4785,222.5001,36.0096,2016-18
111,2.1766,222.2953,36.0096,2016-18
112,3.1661,222.0295,36.0085,2016-18
113,3.9604,221.5283,36.0033,2016-18
114,3.5783,221.3527,36.0038,2016-18
115,2.6370,221.3510,36.0011,2016-18
116,3.6549,221.0144,36.0001,2016-18
117,2.6143,220.9681,35.9980,2016-18
118,2.9920,220.6720,35.9949,2016-18
119,1.8208,221.4258,35.9968,2016-18
120,4.0245,220.2697,36.0000,2016-18
121,4.0535,220.0636,35.9975,2016-18
122,2.5362,221.0789,35.9930,2016-18
123,4.2219,220.6881,35.9996,2016-18
124,4.6990,220.0695,36.0005,2016-18
