Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
10/04/2016 00:00:07,6,1.2577,0.9978,1.1297,20.9467,21.0693,39.3253,39.1542,6.3134,6.9032,51.6933,50.6242,0.0022,0.0020
10/04/2016 02:00:04,6,1.2492,0.9894,1.1213,20.5779,20.5656,39.2739,39.2060,6.4711,6.6845,51.4267,51.0243,0.0022,0.0021
10/04/2016 04:00:02,6,1.2410,0.9812,1.1131,20.0592,20.0189,39.2121,39.2108,6.5175,6.5233,51.1433,51.1328,0.0022,0.0022
10/04/2016 06:00:05,6,1.2362,0.9764,1.1083,19.5336,19.4992,39.1982,39.1994,6.4469,6.4457,51.1674,51.1713,0.0022,0.0022
10/04/2016 08:00:07,6,1.2426,0.9827,1.1146,19.1049,19.0868,39.1872,39.1886,6.4336,6.4344,51.2188,51.2237,0.0023,0.0023
10/04/2016 10:00:05,6,1.2646,1.0048,1.1366,19.2205,19.4706,39.1741,39.1805,6.6663,6.6146,51.2298,51.2658,0.0023,0.0023
10/04/2016 12:00:01,6,1.2961,1.0364,1.1682,19.4414,20.6951,39.1971,39.1831,7.3086,6.8085,51.3976,51.4029,0.0022,0.0022
10/04/2016 14:00:08,6,1.3307,1.0709,1.2028,19.7241,22.0266,39.2505,39.1763,8.3360,6.9701,51.7544,51.4509,0.0022,0.0021
10/04/2016 16:00:08,6,1.3321,1.0723,1.2041,20.0200,22.7593,39.2977,39.1746,9.1468,7.0964,52.1031,51.4452,0.0021,0.0019
10/04/2016 18:00:05,6,1.3287,1.0689,1.2008,20.2397,22.5133,39.3632,39.1219,8.7841,7.1346,52.5617,50.9596,0.0021,0.0019
10/04/2016 20:00:05,6,1.3178,1.0581,1.1899,20.3755,22.1947,39.4081,39.0987,8.0406,7.1270,52.9134,50.6733,0.0022,0.0019
10/04/2016 22:00:04,6,1.3068,1.0471,1.1789,20.4655,21.7987,39.4478,39.1141,7.1740,7.1548,53.2313,50.7665,0.0022,0.0019
11/04/2016 00:00:08,6,1.2978,1.0381,1.1699,20.5208,21.2136,39.4748,39.1929,6.4155,7.2690,53.4646,51.4445,0.0024,0.0019
11/04/2016 02:00:03,6,1.2874,1.0277,1.1596,20.6681,20.6433,39.3826,39.2509,6.5030,7.0950,52.6000,52.0358,0.0022,0.0020
11/04/2016 04:00:05,6,1.2778,1.0181,1.1499,20.4151,20.3940,39.2655,39.2656,6.8360,6.8419,52.2196,52.2173,0.0021,0.0021
11/04/2016 06:00:04,6,1.2743,1.0146,1.1465,20.2330,20.2164,39.2595,39.2603,6.7370,6.7420,52.2847,52.2853,0.0021,0.0021
11/04/2016 08:00:03,6,1.2870,1.0273,1.1591,20.1374,20.1341,39.2567,39.2578,6.7077,6.7195,52.3403,52.3391,0.0022,0.0022
11/04/2016 10:00:07,6,1.3075,1.0480,1.1797,20.3039,20.5904,39.2653,39.2519,6.9393,6.9306,52.4339,52.3220,0.0021,0.0021
11/04/2016 12:00:04,6,1.3425,1.0834,1.2148,21.1009,21.1779,39.2473,39.2454,7.1467,7.1310,52.3053,52.2710,0.0021,0.0021
11/04/2016 14:00:01,6,1.3722,1.1129,1.2444,21.6950,21.7535,39.2333,39.2328,7.2567,7.2253,52.2012,52.1678,0.0020,0.0020
11/04/2016 16:00:01,6,1.3943,1.1347,1.2664,21.9704,21.9593,39.2160,39.2162,7.3416,7.3275,52.0964,52.0830,0.0020,0.0020
11/04/2016 18:00:00,6,1.3959,1.1363,1.2680,21.8626,21.8342,39.2149,39.2155,7.4029,7.4039,52.1590,52.1586,0.0019,0.0019
11/04/2016 20:00:07,6,1.3845,1.1249,1.2566,21.5998,21.5748,39.2303,39.2307,7.3617,7.3633,52.3712,52.3713,0.0020,0.0020
11/04/2016 22:00:05,6,1.3741,1.1145,1.2462,21.3505,21.3253,39.2528,39.2533,7.2669,7.2692,52.6278,52.6272,0.0020,0.0020
12/04/2016 00:00:00,6,1.3632,1.1036,1.2353,21.1119,21.0929,39.2794,39.2798,7.1225,7.1325,52.8806,52.8740,0.0020,0.0020
12/04/2016 02:00:06,6,1.3476,1.0881,1.2198,20.9360,20.9155,39.3200,39.3199,6.9626,6.9753,53.2277,53.2159,0.0020,0.0020
12/04/2016 04:00:01,6,1.3388,1.0793,1.2110,20.7489,20.7271,39.3551,39.3545,6.8005,6.8151,53.5066,53.4910,0.0020,0.0020
12/04/2016 06:00:03,6,1.3328,1.0732,1.2050,20.4264,20.3974,39.3875,39.3874,6.6331,6.6415,53.7632,53.7559,0.0021,0.0021
12/04/2016 08:00:02,6,1.3342,1.0746,1.2063,20.2866,20.3078,39.4049,39.3993,6.5070,6.5714,53.9193,53.8648,0.0021,0.0021
