Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
25/03/2017 00:00:02,8,1.8805,1.4008,1.6663,23.7354,22.6145,20.1352,15.1215,4.6947,6.2385,38.6079,32.6109,0.0214,0.0276
25/03/2017 02:00:09,8,1.8810,1.4013,1.6668,23.6440,22.2256,20.0098,15.0239,4.6599,6.2574,38.5121,32.5115,0.0216,0.0277
25/03/2017 04:00:05,8,1.8792,1.3995,1.6650,23.5014,21.7329,19.8515,14.4912,4.6589,6.2894,38.3806,31.8542,0.0218,0.0285
25/03/2017 06:00:09,8,1.8780,1.3983,1.6639,23.3920,21.2801,19.7667,13.6838,4.6474,6.2368,38.3427,30.7975,0.0220,0.0296
25/03/2017 08:00:02,8,1.8782,1.3984,1.6640,23.3039,21.6494,19.8538,13.2346,4.5764,6.1459,38.5027,30.1929,0.0219,0.0301
25/03/2017 10:00:05,8,1.8810,1.4012,1.6668,23.2575,23.0644,20.0596,12.9836,4.5237,6.1514,38.7980,29.8805,0.0216,0.0301
25/03/2017 12:00:00,8,1.9026,1.4226,1.6881,23.2513,25.0291,20.3734,13.1464,4.5531,6.2377,39.2090,30.1431,0.0211,0.0295
25/03/2017 14:00:08,8,1.9213,1.4415,1.7070,23.3347,26.6188,20.6419,13.6455,4.7456,6.3567,39.5420,30.8555,0.0204,0.0283
25/03/2017 16:00:09,8,1.9305,1.4508,1.7163,23.4411,27.3112,20.8930,13.7161,4.7692,6.4158,39.8715,30.9818,0.0199,0.0278
25/03/2017 18:00:00,8,1.9259,1.4462,1.7118,23.5260,26.6046,20.9169,13.4097,4.6580,6.2920,39.9566,30.6168,0.0198,0.0283
25/03/2017 20:00:08,8,1.9185,1.4389,1.7045,23.6454,25.4973,20.8643,13.6326,4.5886,6.1686,39.9551,30.9461,0.0199,0.0282
25/03/2017 22:00:08,8,1.9124,1.4328,1.6983,23.7844,24.8211,20.7754,13.6704,4.6027,6.1813,39.9073,31.0318,0.0200,0.0283
26/03/2017 00:00:02,8,1.9139,1.4343,1.6998,23.9024,24.0569,20.8874,13.7121,4.6124,6.1454,40.0789,31.1039,0.0198,0.0283
