Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
30/05/2017 00:00:06,6,1.3580,1.0982,1.2301,12.9404,11.9561,37.0363,36.0032,5.7769,7.6196
30/05/2017 02:00:01,6,1.3489,1.0891,1.2210,12.9685,11.6069,37.0375,35.8962,5.4867,7.6226
30/05/2017 04:00:03,6,1.3410,1.0812,1.2131,12.9785,11.3911,37.0272,35.8545,5.1975,7.6210
30/05/2017 06:00:03,6,1.3361,1.0762,1.2081,12.9255,11.0894,36.9528,35.7512,5.1027,7.6174
30/05/2017 08:00:01,6,1.3327,1.0729,1.2047,12.7194,10.6510,36.7796,35.4782,5.2598,7.6141
30/05/2017 10:00:08,6,1.3316,1.0718,1.2037,12.5457,11.1364,36.6595,35.1167,5.6259,7.5981
30/05/2017 12:00:06,6,1.3332,1.0734,1.2052,12.5057,12.8098,36.6105,34.9945,6.2418,7.5575
30/05/2017 14:00:03,6,1.3334,1.0736,1.2055,12.5532,14.5408,36.6035,34.9683,6.7610,7.5108
30/05/2017 16:00:01,6,1.3325,1.0727,1.2045,12.5937,15.2956,36.6000,35.0172,7.0952,7.4982
30/05/2017 18:00:09,6,1.3369,1.0772,1.2090,12.6162,14.8311,36.6103,35.0967,6.9268,7.4959
30/05/2017 20:00:06,6,1.3302,1.0705,1.2023,12.6327,13.8362,36.6220,35.1323,6.5915,7.5059
30/05/2017 22:00:06,6,1.3243,1.0646,1.1964,12.6565,12.7872,36.6392,35.1479,6.2986,7.5439
31/05/2017 00:00:06,6,1.3142,1.0544,1.1862,12.6548,12.1593,36.6340,35.3096,6.0898,7.5477
31/05/2017 02:00:01,6,1.3074,1.0476,1.1795,12.6411,11.8560,36.6248,35.3942,5.8565,7.5517
31/05/2017 04:00:06,6,1.3016,1.0419,1.1737,12.5862,11.7251,36.5733,35.4500,5.7024,7.5422
31/05/2017 06:00:01,6,1.3048,1.0449,1.1768,12.5291,11.6741,36.5093,35.4854,5.6730,7.5245
31/05/2017 08:00:06,6,1.3128,1.0530,1.1848,12.4825,11.5973,36.4571,35.5045,5.5960,7.5054
31/05/2017 10:00:01,6,1.3207,1.0609,1.1928,12.4576,11.7309,36.4235,35.5260,5.5186,7.4993
31/05/2017 12:00:06,6,1.3205,1.0606,1.1925,12.5020,12.8078,36.4035,35.5442,5.7428,7.5055
31/05/2017 14:00:01,6,1.3174,1.0576,1.1895,12.5955,14.3722,36.3982,35.5620,6.1801,7.5052
31/05/2017 16:00:04,6,1.3115,1.0518,1.1836,12.6547,14.9747,36.3894,35.5825,6.5055,7.5206
31/05/2017 18:00:06,6,1.3097,1.0500,1.1819,12.6836,14.6211,36.4184,35.5998,6.2416,7.5325
31/05/2017 20:00:08,6,1.3008,1.0411,1.1729,12.6983,14.2905,36.4269,35.6073,5.9614,7.5422
31/05/2017 22:00:00,6,1.2975,1.0378,1.1696,12.7290,13.9910,36.4514,35.6154,5.7223,7.5496
01/06/2017 00:00:02,6,1.2887,1.0289,1.1608,12.7480,13.3390,36.4624,35.6174,5.5211,7.5789
01/06/2017 02:00:00,6,1.2807,1.0209,1.1528,12.7679,12.7357,36.4829,35.6956,5.3151,7.5348
