"","grid.cell","pred_FCI","FCI.se","grade"
"1",1,30.7123611655843,8.04076950328109,"D"
"2",2,29.5264853458843,8.34356080506536,"D"
"3",3,29.1685227444459,8.44636803318849,"D"
"4",4,28.2948815124424,8.70131653265834,"D"
"5",5,28.1757261844159,8.74023075765488,"D"
"6",6,28.0620220324226,8.78072939096654,"D"
"7",7,28.0162485827152,8.79522098930036,"D"
"8",8,28.040168166085,8.78741568823878,"D"
"9",9,28.0280953107744,8.79106489236632,"D"
"10",10,28.0839784762695,8.77337376994996,"D"
"11",11,28.1444963779627,8.75236652810252,"D"
"12",12,28.068211657392,8.77783514533861,"D"
"13",13,28.2293516012603,8.72320018862434,"D"
"14",14,28.589447205582,8.609977532295,"D"
"15",15,28.4300756179587,8.66166088892657,"D"
"16",16,28.2828902693458,8.71306929261283,"D"
"17",17,28.2809689839009,8.71512908346852,"D"
"18",18,28.7234306859948,8.59200675757497,"D"
"19",19,28.4285153201141,8.67260503282045,"D"
"20",20,28.5389725076156,8.64377491433036,"D"
"21",21,28.7348679091233,8.59332581783613,"D"
"22",22,28.8580150216498,8.56370520221902,"D"
"23",23,29.1741105468675,8.48599035458177,"D"
"24",24,29.6398208287184,8.37196181332556,"D"
"25",25,30.3319358214573,8.20793058589817,"D"
"26",26,31.0166652417599,8.05246505967809,"D"
"27",27,31.6264820606416,7.91760812354494,"D"
"28",28,31.6820671919339,7.8991498634909,"D"
"29",29,33.0203164587583,7.62771410447521,"D"
"30",30,32.328555457111,7.75796322034991,"D"
"31",31,31.9280355449516,7.83485260688498,"D"
"32",32,29.9940908515652,8.2719372287708,"D"
"33",33,30.4315810453541,8.16280374284427,"D"
"34",34,32.2163423751698,7.76931814781928,"D"
"35",35,32.6555459445604,7.66980514414776,"D"
"36",36,30.7716693099363,8.07635314022715,"D"
"37",37,31.5791928381269,7.89048002233165,"D"
"38",38,29.841339846633,8.30489365489549,"D"
"39",39,30.9226587239994,8.03688720592381,"D"
"40",40,31.1041163613277,7.99197964353269,"D"
"41",41,33.640750940635,7.4640160840396,"D"
"42",42,33.3103098029186,7.52249292102841,"D"
"43",43,35.530852544793,7.13546583809789,"D"
"44",44,30.5144542758143,8.08360339484289,"D"
"45",45,29.1654667513919,8.43600821350898,"D"
"46",46,29.0212856648729,8.47886494871094,"D"
"47",47,31.7825741885294,7.78496411484205,"D"
"48",48,28.5791235717113,8.6046264133234,"D"
"49",49,28.2645708725435,8.71401136041021,"D"
"50",50,28.1694668152878,8.74671315156491,"D"
"51",51,28.0984441663972,8.76910607961669,"D"
"52",52,28.166640967695,8.7457217893549,"D"
"53",53,28.5044793456988,8.62953180882694,"D"
"54",54,28.4058056617856,8.66576349375913,"D"
"55",55,28.8675571547274,8.52636260254393,"D"
"56",56,28.9529159915341,8.51044945976788,"D"
"57",57,28.6809743401796,8.58644364185804,"D"
"58",58,28.7117965901328,8.58332867063545,"D"
"59",59,28.9703157803664,8.52382066176558,"D"
"60",60,29.1016334397088,8.49728374063382,"D"
"61",61,29.251075306755,8.45537781062195,"D"
"62",62,29.3304258467347,8.44113353856446,"D"
"63",63,29.3543774327841,8.44110752527241,"D"
"64",64,29.5837840164696,8.38955913824401,"D"
"65",65,30.0005349255626,8.29308488371542,"D"
"66",66,30.542999126543,8.16811929416356,"D"
"67",67,31.2154329264297,8.01522952950234,"D"
"68",68,31.5523524849482,7.94100206316646,"D"
"69",69,32.1692451423608,7.80807403205881,"D"
"70",70,32.6296774469233,7.71125913556396,"D"
"71",71,33.6693150002222,7.50697927494481,"D"
"72",72,33.5678895622314,7.51859288659487,"D"
"73",73,33.06457939793,7.62848211470236,"D"
"74",74,33.7209654479586,7.4867364058058,"D"
"75",75,34.4317520843885,7.36139069285937,"D"
"76",76,34.6916783717603,7.31255914295898,"D"
"77",77,34.3459886709348,7.36219555590431,"D"
"78",78,34.8993592463855,7.25697879244767,"D"
"79",79,34.0646417874947,7.3951265427417,"D"
"80",80,35.4228055178579,7.17036636165871,"D"
"81",81,35.9362451532781,7.09149312789614,"D"
"82",82,35.8814170124564,7.08857283435652,"D"
