"","grid.cell","pred_FCI","FCI.se","grade"
"1",1,40.1371690939961,6.42541496760867,"D"
"2",2,39.0905835899571,6.53297918999514,"D"
"3",3,36.6451440669347,6.83416831510996,"D"
"4",4,31.7122152184112,7.68823371763969,"D"
"5",5,29.9420749495459,8.09517324946201,"D"
"6",6,32.0862082964965,7.5973167670016,"D"
"7",7,32.6516905106243,7.47909815379015,"D"
"8",8,33.5683283862185,7.30220821612222,"D"
"9",9,32.4311425715665,7.52174149253078,"D"
"10",10,33.9755919286013,7.22572489810412,"D"
"11",11,33.2537260313817,7.35519757851337,"D"
"12",12,31.7489132251707,7.66198793065832,"D"
"13",13,30.3084404683573,7.99097560846393,"D"
"14",14,30.8832102613163,7.85263546732711,"D"
"15",15,30.9959771040881,7.8178704139503,"D"
"16",16,30.3418744827098,7.97344465949637,"D"
"17",17,30.2424335598587,7.9945053325964,"D"
"18",18,31.6104275820198,7.66868749548527,"D"
"19",19,30.3514891842003,7.96640727306923,"D"
"20",20,31.3472397214603,7.72310189533808,"D"
"21",21,31.9590667994222,7.58549808645593,"D"
"22",22,32.7445126186893,7.42128046448344,"D"
"23",23,33.066099508209,7.35675612597903,"D"
"24",24,33.2109985632056,7.32670296608357,"D"
"25",25,33.0771358034462,7.35099498564816,"D"
"26",26,32.7548427187875,7.41404050980888,"D"
"27",27,32.3321402515349,7.50030926548863,"D"
"28",28,31.7094191109843,7.63725339232431,"D"
"29",29,32.6104820618588,7.44865328695232,"D"
"30",30,31.341475789875,7.72132520333476,"D"
"31",31,32.3476767086266,7.50270936331773,"D"
"32",32,31.0928970630572,7.78220216618119,"D"
"33",33,31.1439548816277,7.76966607772257,"D"
"34",34,31.627456315821,7.66130701152864,"D"
"35",35,30.8822786198943,7.82092556376093,"D"
"36",36,30.3511659630649,7.95181724409241,"D"
"37",37,31.5861779616962,7.65667022368734,"D"
"38",38,30.4976160032759,7.92187645552688,"D"
"39",39,31.7828543411963,7.62123001719631,"D"
"40",40,31.8826107354154,7.59887175448419,"D"
"41",41,32.8235461710581,7.40071918255584,"D"
"42",42,31.4747646312047,7.68558839114202,"D"
"43",43,32.3504456188355,7.48838736783917,"D"
"44",44,40.4899384994316,6.38944308768454,"D"
"45",45,39.6614035467132,6.46622793333663,"D"
"46",46,38.6975503223022,6.5716909005063,"D"
"47",47,40.1357358614905,6.43214565417648,"D"
"48",48,39.037580640566,6.52569421770534,"D"
"49",49,35.1211297750966,7.04820189322064,"D"
"50",50,35.8308515493505,6.93143515090464,"D"
"51",51,35.481168474638,6.98188370651342,"D"
"52",52,35.4332297985836,6.9845685726177,"D"
"53",53,36.2471176057242,6.86081621619928,"D"
"54",54,33.8151957037514,7.25210623371403,"D"
"55",55,31.9671762636571,7.60931840910692,"D"
"56",56,34.4745385438755,7.12142691981363,"D"
"57",57,33.0129331627946,7.38560886546798,"D"
"58",58,32.5587793801798,7.47180868360372,"D"
"59",59,32.335670050064,7.5161302543067,"D"
"60",60,32.966458489778,7.38279812959887,"D"
"61",61,33.0470929289716,7.37625400294387,"D"
"62",62,33.1944790772193,7.34595572915682,"D"
"63",63,33.5974438187656,7.26143597232319,"D"
"64",64,34.0760084679789,7.17639348328999,"D"
"65",65,34.1294464922945,7.16696942959627,"D"
"66",66,34.0670185120258,7.17664243303254,"D"
"67",67,33.9601290665755,7.19296885672736,"D"
"68",68,33.6339637640023,7.25049779021054,"D"
"69",69,33.4996388814582,7.27680396440912,"D"
"70",70,33.6199214861745,7.26243822745426,"D"
"71",71,33.4583694171208,7.29471231800669,"D"
"72",72,32.7458843494502,7.42777558074148,"D"
"73",73,33.8616176701105,7.22527239383826,"D"
"74",74,32.2147519591438,7.53709736303144,"D"
"75",75,32.5386165578729,7.47066517388595,"D"
"76",76,32.8644698164824,7.40188610613261,"D"
"77",77,32.333259247802,7.50057552674483,"D"
"78",78,32.9859393688612,7.366345350096,"D"
"79",79,33.2407040447713,7.32915855873513,"D"
"80",80,33.2126501960588,7.34278749113267,"D"
"81",81,33.3776535251028,7.30184927558641,"D"
"82",82,33.053898978197,7.3540118449337,"D"
"83",83,33.4212103806506,7.29907060205521,"D"
"84",84,32.8503626001237,7.40955037358431,"D"
"85",85,32.4097385680125,7.47716902248219,"D"
"86",86,32.7590647606215,7.41681376339163,"D"
"87",87,40.7674646602969,6.36010117681113,"D"
"88",88,40.3257452144627,6.39792784688272,"D"
"89",89,39.9518357731866,6.43375804286087,"D"
"90",90,40.5475425562423,6.38878121536656,"D"
