"","grid.cell","pred_FCI","FCI.se","grade"
"1",1,30.0565621611124,8.17629514029626,"D"
"2",2,29.2546120207894,8.42260250248385,"D"
"3",3,28.7356364492672,8.58431934656167,"D"
"4",4,28.1786660215451,8.76181433722496,"D"
"5",5,28.1396548301969,8.77394013942429,"D"
"6",6,28.1046730415648,8.78430041870876,"D"
"7",7,28.0819161761448,8.79151109533777,"D"
"8",8,28.1023304907864,8.78502190388103,"D"
"9",9,28.1032821304853,8.78523153050112,"D"
"10",10,28.2153128424662,8.758061446342,"D"
"11",11,28.2359906845082,8.75317536135853,"D"
"12",12,28.1628610798222,8.76824572833857,"D"
"13",13,28.2613029732336,8.7453053309746,"D"
"14",14,28.3374459035086,8.72516743794223,"D"
"15",15,28.3549127032134,8.71363671374016,"D"
"16",16,28.3512209614504,8.71635834246414,"D"
"17",17,28.2513900402672,8.7437525699499,"D"
"18",18,28.3335201806681,8.72335667962734,"D"
"19",19,28.237773203057,8.74772934402419,"D"
"20",20,28.3565907897184,8.71408565366552,"D"
"21",21,28.46136181674,8.67675709667195,"D"
"22",22,28.4988510374915,8.65823179127131,"D"
"23",23,28.450375415854,8.67221628961813,"D"
"24",24,28.4204075869476,8.6861306569915,"D"
"25",25,28.4515934695679,8.68160997561556,"D"
"26",26,28.4974190817649,8.67071345890449,"D"
"27",27,28.6383888907173,8.63135484488467,"D"
"28",28,28.5131381832944,8.66701536468667,"D"
"29",29,28.9735168909982,8.52673426570387,"D"
"30",30,28.9563084309451,8.5323146515424,"D"
"31",31,29.1819431272891,8.46720571930661,"D"
"32",32,29.1026978755192,8.49009116744845,"D"
"33",33,29.559750898159,8.35435657750784,"D"
"34",34,30.0838523890188,8.20689756419012,"D"
"35",35,30.347089968988,8.12809730020767,"D"
"36",36,30.8137236387327,8.00166872097272,"D"
"37",37,31.0943586754624,7.91163891224774,"D"
"38",38,31.1076960144757,7.90371830061054,"D"
"39",39,31.8937896930773,7.69161159730419,"D"
"40",40,32.6443482114256,7.49925171527421,"D"
"41",41,33.6449405228066,7.27000743163679,"D"
"42",42,33.6194149594543,7.27409282610643,"D"
"43",43,35.1705192542253,6.95348292574588,"D"
"44",44,30.312921395783,8.09410226425818,"D"
"45",45,29.4080490153803,8.36953421496148,"D"
"46",46,28.7578093827716,8.57901467357836,"D"
"47",47,31.4311144393966,7.77999073534739,"D"
"48",48,28.2782975396396,8.73881454894583,"D"
"49",49,28.1988009812419,8.75938714519797,"D"
"50",50,28.1540364773358,8.7701812758429,"D"
"51",51,28.1280292824341,8.77742331290332,"D"
"52",52,28.206170502593,8.76001820519086,"D"
"53",53,28.2934222218948,8.74029348394822,"D"
"54",54,28.2839277752706,8.74235856599263,"D"
"55",55,28.3662609682539,8.71780543831527,"D"
"56",56,28.4552117051692,8.68764081579906,"D"
"57",57,28.4204313161133,8.69433102418107,"D"
"58",58,28.4809221379552,8.67906744597693,"D"
"59",59,28.4522888712959,8.68863192935489,"D"
"60",60,28.4790911722147,8.6802778134409,"D"
"61",61,28.5126134822883,8.67164614941806,"D"
"62",62,28.5600791153288,8.65713362246861,"D"
"63",63,28.5931956025735,8.63501346749191,"D"
"64",64,28.6968766010286,8.5934982122187,"D"
"65",65,28.6974345253115,8.58993811213108,"D"
"66",66,28.6448859490684,8.60976695677049,"D"
"67",67,28.6518639889588,8.61453695169197,"D"
"68",68,28.7429431356765,8.5931169768239,"D"
"69",69,29.0148864317199,8.51556983193388,"D"
"70",70,29.1672147843239,8.46990190774301,"D"
"71",71,29.5570747360036,8.35425694174535,"D"
"72",72,29.8369706662653,8.27686066361833,"D"
"73",73,29.5426929530158,8.35517780225254,"D"
"74",74,30.0663008817965,8.21186689277116,"D"
"75",75,30.5527474327734,8.07401408911571,"D"
"76",76,30.6841108392956,8.03708580151981,"D"
"77",77,30.6682004514396,8.04039271921272,"D"
"78",78,31.1349191340551,7.90270297036684,"D"
"79",79,32.075842586738,7.64682242120842,"D"
"80",80,32.3421047868932,7.57665737691116,"D"
"81",81,33.6983881293717,7.26075296557078,"D"
"82",82,35.0094901219093,6.98637457586762,"D"
"83",83,34.275935002288,7.1397889069566,"D"
"84",84,34.9085165859301,7.0111643964055,"D"
"85",85,36.1609305032418,6.77143199685475,"D"
"86",86,35.7520499470518,6.84677187425093,"D"
