Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
03/05/2016 00:00:06,4,2.4592,2.3852,2.4217,15.8858,16.5745,42.1898,42.0751,6.4829,6.8276,93.1205,91.6019,0.0029,0.0026
03/05/2016 02:00:04,4,2.4501,2.3761,2.4126,15.8745,16.2667,42.1987,42.0448,6.4421,6.8109,93.2996,91.3458,0.0030,0.0026
03/05/2016 04:00:00,4,2.4400,2.3661,2.4025,15.8635,15.9645,42.2089,42.0172,6.3711,6.7866,93.4858,91.1787,0.0030,0.0027
03/05/2016 06:00:00,4,2.4318,2.3578,2.3943,15.8549,15.7010,42.2188,41.9948,6.2885,6.7558,93.6619,91.1098,0.0031,0.0027
03/05/2016 08:00:02,4,2.4279,2.3540,2.3904,15.8463,15.5165,42.2275,41.9932,6.2168,6.7207,93.8130,91.2055,0.0032,0.0028
03/05/2016 10:00:05,4,2.4284,2.3544,2.3909,15.8461,15.7876,42.2334,41.9511,6.0852,6.7168,93.9477,90.8192,0.0032,0.0028
03/05/2016 12:00:02,4,2.4289,2.3549,2.3913,15.8525,16.6911,42.2416,41.8845,6.0133,6.7177,94.1137,90.1314,0.0032,0.0027
03/05/2016 14:00:00,4,2.4205,2.3465,2.3829,15.8658,17.7808,42.2558,41.8424,6.1427,6.7314,94.3174,89.7282,0.0031,0.0027
03/05/2016 16:00:02,4,2.4131,2.3391,2.3755,15.8668,18.1097,42.2696,41.8470,6.1798,6.7921,94.5416,89.7907,0.0031,0.0026
03/05/2016 18:00:07,4,2.4086,2.3346,2.3711,15.8576,18.0336,42.2834,41.9111,6.2378,6.8229,94.7691,90.5265,0.0031,0.0025
03/05/2016 20:00:04,4,2.4066,2.3326,2.3690,15.8484,17.5971,42.2948,42.0011,6.2756,6.8162,94.9703,91.5305,0.0031,0.0025
03/05/2016 22:00:04,4,2.4094,2.3354,2.3717,15.8426,17.0945,42.3013,42.0428,6.2678,6.8065,95.1257,92.0450,0.0032,0.0025
04/05/2016 00:00:06,4,2.4098,2.3358,2.3722,15.8325,16.4817,42.3131,41.9496,6.3427,6.7563,95.3335,91.2640,0.0032,0.0026
04/05/2016 02:00:01,4,2.3980,2.3240,2.3604,15.8188,16.2335,42.3342,41.9340,6.3974,6.7391,95.6331,91.1895,0.0032,0.0027
04/05/2016 04:00:08,4,2.3913,2.3173,2.3537,15.8080,15.9777,42.3513,41.9213,6.4088,6.7234,95.8953,91.1612,0.0033,0.0027
