Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
08/01/2017 00:00:04,22,2.0047,1.6639,1.8233,26.0339,28.6418,2.8253,2.8364,5.6639,7.2806,2.7994,2.8362,0.0149,0.0132
08/01/2017 02:00:02,22,2.0102,1.6694,1.8287,26.0424,28.0446,2.8230,2.8278,5.5245,7.2626,2.8113,2.6672,0.0151,0.0133
08/01/2017 04:00:08,22,1.9968,1.6560,1.8153,26.0567,27.5905,2.8231,2.8204,5.3219,7.2479,2.9002,2.5153,0.0153,0.0135
08/01/2017 06:00:05,22,1.9830,1.6421,1.8015,26.0767,27.1739,2.8220,2.8149,5.1806,7.2082,2.9547,2.4410,0.0154,0.0136
08/01/2017 08:00:06,22,1.9691,1.6283,1.7876,26.1184,26.9326,2.8203,2.8109,5.1011,7.1563,2.9810,2.4118,0.0155,0.0137
08/01/2017 10:00:05,22,1.9579,1.6171,1.7764,26.1817,27.6027,2.8150,2.8157,5.0975,7.2085,2.8794,2.6054,0.0156,0.0134
08/01/2017 12:00:04,22,1.9474,1.6066,1.7660,26.2285,27.9680,2.8081,2.8239,5.1600,7.2732,2.7127,2.8791,0.0156,0.0131
08/01/2017 14:00:01,22,1.9379,1.5971,1.7564,26.2369,27.4803,2.8046,2.8209,5.0527,7.3179,2.6769,2.8173,0.0158,0.0131
08/01/2017 16:00:03,22,1.9261,1.5853,1.7446,26.2535,26.9212,2.8031,2.8088,4.9394,7.2268,2.7046,2.5370,0.0159,0.0134
08/01/2017 18:00:07,22,1.9174,1.5766,1.7359,26.2879,26.6643,2.8016,2.8036,4.9204,7.1034,2.7231,2.4770,0.0160,0.0136
08/01/2017 20:00:08,22,1.9346,1.5938,1.7532,26.2906,26.4583,2.7983,2.8011,5.4385,6.8680,2.6260,2.5149,0.0155,0.0139
08/01/2017 22:00:07,22,1.9703,1.6295,1.7889,26.2767,26.2745,2.7979,2.7998,6.4436,6.5839,2.5541,2.5849,0.0144,0.0142
09/01/2017 00:00:04,22,2.0047,1.6639,1.8233,26.0896,26.0715,2.7979,2.7980,6.5146,6.5140,2.6107,2.6147,0.0143,0.0143
09/01/2017 02:00:01,22,2.0180,1.6772,1.8366,25.9089,25.8900,2.7956,2.7957,6.4738,6.4732,2.6256,2.6301,0.0143,0.0143
