Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
10/04/2016 00:00:07,24,1.5152,1.3287,1.4354,19.3734,20.9057,40.1675,39.8320,5.3040,7.5719
10/04/2016 02:00:04,24,1.5080,1.3213,1.4281,19.5678,20.3148,40.1399,39.8399,5.1577,7.2485
10/04/2016 04:00:02,24,1.4994,1.3127,1.4195,19.7337,19.8186,40.0367,39.8384,5.6765,6.8460
10/04/2016 06:00:05,24,1.4945,1.3080,1.4147,19.6024,19.5381,39.9227,39.7911,6.1284,6.7999
10/04/2016 08:00:07,24,1.5035,1.3166,1.4236,19.3345,19.2442,39.8408,39.7510,6.3037,6.7299
10/04/2016 10:00:05,24,1.5223,1.3357,1.4424,19.4404,19.6150,39.9509,39.7041,6.0519,6.8960
10/04/2016 12:00:01,24,1.5534,1.3669,1.4736,19.5659,20.7074,39.9898,39.6504,6.6181,7.1046
10/04/2016 14:00:08,24,1.5885,1.4020,1.5087,19.6603,21.8319,39.9715,39.6039,7.3763,7.2179
10/04/2016 16:00:08,24,1.5915,1.4047,1.5116,19.7270,22.4066,39.9825,39.5968,7.7263,7.2560
10/04/2016 18:00:05,24,1.5860,1.3996,1.5063,19.7659,21.8603,39.9882,39.4996,7.1323,7.3325
10/04/2016 20:00:05,24,1.5752,1.3887,1.4954,19.8253,21.3544,39.9595,39.4357,6.3610,7.3253
10/04/2016 22:00:04,24,1.5650,1.3783,1.4851,19.9070,20.9191,39.9350,39.3771,5.7489,7.3222
11/04/2016 00:00:08,24,1.5556,1.3691,1.4758,19.9991,20.6131,39.9385,39.3671,5.3007,7.3096
11/04/2016 02:00:03,24,1.5452,1.3586,1.4654,20.0914,20.3109,39.9788,39.3783,4.9778,7.2496
11/04/2016 04:00:05,24,1.5358,1.3492,1.4560,20.1588,20.1563,40.0406,39.3963,4.6730,7.2458
11/04/2016 06:00:04,24,1.5312,1.3448,1.4515,20.2287,20.0363,40.1025,39.3998,4.5165,7.2502
11/04/2016 08:00:03,24,1.5461,1.3592,1.4661,20.2949,20.0101,40.1192,39.3558,4.4462,7.2527
11/04/2016 10:00:07,24,1.5615,1.3750,1.4817,20.4087,20.5701,40.1287,39.3179,5.2910,7.2627
11/04/2016 12:00:04,24,1.5902,1.4036,1.5102,20.5461,21.2839,40.0982,39.3794,6.5834,7.1860
11/04/2016 14:00:01,24,1.6223,1.4359,1.5425,20.7364,21.6957,39.9507,39.3668,7.2587,7.0767
11/04/2016 16:00:01,24,1.6499,1.4632,1.5700,20.9622,21.7242,39.7625,39.2886,7.3235,7.0626
11/04/2016 18:00:00,24,1.6524,1.4659,1.5726,21.1836,21.5001,39.5757,39.2033,6.8944,7.0915
11/04/2016 20:00:07,24,1.6411,1.4546,1.5614,21.2818,21.2007,39.3983,39.1464,6.3166,7.0312
11/04/2016 22:00:05,24,1.6311,1.4446,1.5513,21.2024,20.9825,39.2901,39.1104,6.2327,6.8910
12/04/2016 00:00:00,24,1.6178,1.4314,1.5381,21.0511,20.8930,39.1615,39.0575,6.2691,6.7883
12/04/2016 02:00:06,24,1.6014,1.4150,1.5216,20.8546,20.8127,39.0556,39.0446,6.5539,6.6475
12/04/2016 04:00:01,24,1.5926,1.4063,1.5129,20.7584,20.7409,39.0390,39.0411,6.5896,6.6052
12/04/2016 06:00:03,24,1.5891,1.4026,1.5093,20.5558,20.5290,39.0517,39.0530,6.5714,6.5782
12/04/2016 08:00:02,24,1.5904,1.4037,1.5105,20.4689,20.4812,39.0620,39.0660,6.5251,6.5546
