Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
02/05/2016 00:00:01,6,2.6001,2.5161,2.5545,16.6088,16.0005,41.5023,40.6826,6.2406,7.0012,84.6800,76.6123,0.0030,0.0027
02/05/2016 02:00:03,6,2.5891,2.5048,2.5433,16.5963,15.7987,41.5258,40.6920,6.2088,6.9801,84.9461,76.9466,0.0029,0.0027
02/05/2016 04:00:04,6,2.5804,2.4962,2.5347,16.5701,15.5919,41.5477,40.6862,6.1643,6.9599,85.1975,77.0660,0.0029,0.0027
02/05/2016 06:00:03,6,2.5735,2.4892,2.5277,16.5258,15.3675,41.5705,40.6745,6.1180,6.9505,85.4522,76.9966,0.0030,0.0027
02/05/2016 08:00:05,6,2.5717,2.4876,2.5261,16.4434,15.3494,41.5811,40.6989,6.0787,6.9237,85.5912,77.3108,0.0030,0.0028
02/05/2016 10:00:01,6,2.5684,2.4843,2.5228,16.3527,15.5584,41.5765,40.6345,6.0949,6.9420,85.6334,76.6294,0.0030,0.0028
02/05/2016 12:00:09,6,2.5660,2.4816,2.5201,16.2643,16.1051,41.5666,40.5525,6.2089,6.9601,85.6393,75.6977,0.0029,0.0027
02/05/2016 14:00:08,6,2.5636,2.4791,2.5176,16.1782,17.1657,41.5672,40.5165,6.4103,6.9933,85.7683,75.2178,0.0028,0.0027
02/05/2016 16:00:00,6,2.5588,2.4746,2.5131,16.1064,17.5524,41.5735,40.5552,6.5009,7.0450,85.9520,75.5537,0.0028,0.0027
02/05/2016 18:00:02,6,2.5552,2.4708,2.5093,16.0599,17.6086,41.5789,40.6461,6.4922,7.0731,86.1328,76.4771,0.0028,0.0026
02/05/2016 20:00:05,6,2.5566,2.4722,2.5107,16.0079,17.4049,41.5949,40.6894,6.4448,7.0691,86.4400,76.9795,0.0028,0.0026
02/05/2016 22:00:00,6,2.5516,2.4674,2.5059,15.9680,17.1163,41.6260,40.6675,6.3861,7.0591,86.8934,76.8758,0.0028,0.0026
03/05/2016 00:00:06,6,2.5461,2.4619,2.5004,15.9461,16.6222,41.6561,40.6230,6.3114,7.0436,87.3239,76.4680,0.0028,0.0027
03/05/2016 02:00:04,6,2.5364,2.4522,2.4906,15.9358,16.1378,41.6879,40.5676,6.2313,6.9908,87.7658,75.9195,0.0028,0.0027
03/05/2016 04:00:00,6,2.5258,2.4416,2.4801,15.9336,15.7436,41.7197,40.5231,6.1471,6.9154,88.1922,75.5776,0.0028,0.0028
03/05/2016 06:00:00,6,2.5186,2.4344,2.4729,15.9407,15.4394,41.7492,40.4958,6.0600,6.8522,88.5872,75.4429,0.0029,0.0028
03/05/2016 08:00:02,6,2.5137,2.4295,2.4680,15.9547,15.2062,41.7777,40.5012,5.9687,6.8310,88.9703,75.6409,0.0029,0.0028
03/05/2016 10:00:05,6,2.5161,2.4319,2.4704,15.9700,15.6370,41.7928,40.4668,5.9929,6.8306,89.2167,75.3578,0.0029,0.0028
03/05/2016 12:00:02,6,2.5135,2.4291,2.4676,16.0059,16.6236,41.8182,40.4072,6.1198,6.8248,89.5675,74.7344,0.0029,0.0028
03/05/2016 14:00:00,6,2.5056,2.4214,2.4599,16.0530,17.7565,41.8397,40.3813,6.3106,6.8435,89.8658,74.4687,0.0028,0.0027
03/05/2016 16:00:02,6,2.4981,2.4138,2.4523,16.0854,18.0844,41.8553,40.3755,6.3655,6.8845,90.1095,74.3311,0.0028,0.0027
03/05/2016 18:00:07,6,2.4960,2.4118,2.4503,16.1051,17.9545,41.8700,40.3972,6.2232,6.9124,90.3465,74.5426,0.0028,0.0027
03/05/2016 20:00:04,6,2.4922,2.4080,2.4465,16.1179,17.4679,41.8818,40.4618,6.0922,6.9458,90.5521,75.3063,0.0029,0.0027
03/05/2016 22:00:04,6,2.4940,2.4099,2.4484,16.1267,16.9465,41.8913,40.4792,5.9950,6.9468,90.7366,75.6040,0.0029,0.0027
04/05/2016 00:00:06,6,2.4913,2.4069,2.4454,16.1333,16.5022,41.9061,40.4559,5.9104,6.9241,90.9697,75.4749,0.0029,0.0027
04/05/2016 02:00:01,6,2.4841,2.3999,2.4384,16.1378,16.1043,41.9206,40.4378,5.8074,6.8985,91.1912,75.4084,0.0029,0.0027
04/05/2016 04:00:08,6,2.4772,2.3930,2.4315,16.1428,15.7198,41.9268,40.4232,5.7186,6.8688,91.3315,75.3574,0.0030,0.0027
04/05/2016 06:00:07,6,2.4728,2.3886,2.4271,16.1493,15.5607,41.9329,40.4017,5.6432,6.8229,91.4701,75.1893,0.0030,0.0028
04/05/2016 08:00:08,6,2.4972,2.4129,2.4513,16.1505,15.7194,41.9173,40.3404,5.5131,6.6966,91.3908,74.5992,0.0030,0.0028
04/05/2016 10:00:08,6,2.5248,2.4404,2.4789,16.1528,16.3041,41.9078,40.2680,5.5034,6.5950,91.3852,73.7434,0.0031,0.0029
04/05/2016 12:00:06,6,2.5295,2.4452,2.4837,16.1655,17.4979,41.9259,40.2352,5.7529,6.5791,91.6828,73.3149,0.0031,0.0029
