Cell,Age,Oxy,Sal,Hypoxia,Period
21922,76.9614,4.3441,37.4920,3.5714,2016-18
21923,76.9520,4.3196,37.5275,3.5714,2016-18
21936,76.9150,4.2164,37.4501,3.5714,2016-18
21937,76.8933,4.1496,37.4711,3.5714,2016-18
21950,76.8744,4.2547,37.4123,3.5714,2016-18
21951,76.8414,4.1019,37.4187,3.5714,2016-18
21965,76.8414,4.4323,37.3812,3.5714,2016-18
21966,76.8366,4.2728,37.3522,3.5714,2016-18
21982,76.8237,4.6853,37.3493,3.5714,2016-18
21983,76.8831,4.6618,37.2752,1.7857,2016-18
21998,76.8197,5.0413,37.3116,1.7857,2016-18
21999,76.9414,5.1780,37.2051,1.7857,2016-18
22013,76.8241,5.4693,37.2746,1.7857,2016-18
22014,76.9961,5.7592,37.1484,1.7857,2016-18
22028,76.8262,5.9003,37.2488,1.7857,2016-18
22029,77.0093,6.2522,37.1357,1.7857,2016-18
22043,76.8226,6.3055,37.2372,0.0000,2016-18
22044,76.9888,6.6437,37.1439,0.0000,2016-18
22046,84.7158,9.9217,35.9763,3.5714,2016-18
22047,83.2997,9.4848,36.0049,1.7857,2016-18
22049,82.4976,9.2687,36.1458,1.7857,2016-18
22050,81.9214,9.1086,36.2791,1.7857,2016-18
22057,76.8117,6.6434,37.2330,0.0000,2016-18
22058,76.9539,6.9594,37.1467,0.0000,2016-18
22060,86.1292,9.6210,36.0665,7.1429,2016-18
22061,84.6176,9.0211,36.0507,1.7857,2016-18
22062,87.3361,10.4425,36.1204,8.9286,2016-18
22063,83.3121,8.7297,36.1437,1.7857,2016-18
22066,82.4274,8.6411,36.2901,1.7857,2016-18
22071,76.7860,6.8662,37.2262,0.0000,2016-18
22072,76.9141,7.1709,37.1081,0.0000,2016-18
22074,86.0817,8.6619,36.0849,1.7857,2016-18
22075,84.6857,8.3120,36.1101,3.5714,2016-18
22076,83.4635,8.2324,36.1945,3.5714,2016-18
22077,82.6463,8.2940,36.3231,3.5714,2016-18
22084,76.7396,6.9751,37.2262,0.0000,2016-18
22085,76.8729,7.2857,37.0629,0.0000,2016-18
22087,85.9845,7.9003,36.1602,3.5714,2016-18
22088,84.6542,7.7104,36.1821,3.5714,2016-18
22089,83.5648,7.8000,36.2470,3.5714,2016-18
22090,82.8235,7.9765,36.3264,3.5714,2016-18
22097,76.6832,7.0806,37.1931,0.0000,2016-18
22098,76.8162,7.2812,37.1058,0.0000,2016-18
22100,84.9114,6.0440,37.0909,3.5714,2016-18
22101,84.0006,6.2350,37.0783,3.5714,2016-18
22102,83.3094,6.4802,37.0862,1.7857,2016-18
22103,83.0103,6.7326,37.0230,3.5714,2016-18
22110,76.6154,7.2337,37.0951,0.0000,2016-18
22111,76.7297,7.2602,37.1490,0.0000,2016-18
22113,83.6726,5.9880,37.3767,1.7857,2016-18
22114,82.8089,6.1957,37.3964,1.7857,2016-18
22115,82.0820,6.3560,37.4152,1.7857,2016-18
22116,81.8405,6.4805,37.3536,0.0000,2016-18
22123,76.5614,7.3547,37.0115,0.0000,2016-18
22124,76.6487,7.2808,37.1405,0.0000,2016-18
22126,82.6765,6.2265,37.4420,1.7857,2016-18
22127,81.5504,6.5010,37.3952,0.0000,2016-18
22128,80.4529,6.7383,37.3426,0.0000,2016-18
22129,79.1178,6.9912,37.3104,0.0000,2016-18
22130,76.2902,7.1095,37.5486,0.0000,2016-18
22137,76.5236,7.4022,37.0026,0.0000,2016-18
22138,76.5885,7.4024,37.0269,0.0000,2016-18
22141,82.1241,6.4030,37.4541,1.7857,2016-18
22142,80.6885,6.6738,37.4150,0.0000,2016-18
22143,79.2722,6.9117,37.3793,0.0000,2016-18
22144,77.8774,7.1211,37.3811,0.0000,2016-18
22145,76.3260,7.1756,37.5147,0.0000,2016-18
22146,76.2120,7.0262,37.6006,0.0000,2016-18
22147,76.1861,6.9910,37.5730,0.0000,2016-18
22154,76.4990,7.4339,37.0021,0.0000,2016-18
22155,76.5646,7.5708,36.8663,0.0000,2016-18
22158,81.6265,6.5552,37.4932,1.7857,2016-18
22159,80.4439,6.7674,37.4700,0.0000,2016-18
22160,79.2061,6.9368,37.4483,0.0000,2016-18
22161,77.9795,7.1069,37.4329,0.0000,2016-18
22162,76.2925,7.0917,37.5714,0.0000,2016-18
22163,76.2649,7.0419,37.5321,0.0000,2016-18
22168,76.3703,7.1795,37.5377,0.0000,2016-18
22169,76.3978,7.2126,37.4483,0.0000,2016-18
22172,81.0829,6.7423,37.5329,0.0000,2016-18
22173,80.1146,6.9093,37.5229,0.0000,2016-18
22174,79.0733,7.0098,37.5165,0.0000,2016-18
22175,78.0447,7.1095,37.5009,0.0000,2016-18
22180,80.6116,6.9535,37.5528,0.0000,2016-18
22181,79.7880,7.0872,37.5579,0.0000,2016-18
22182,79.0039,7.1289,37.5597,0.0000,2016-18
22183,78.1184,7.1592,37.5570,0.0000,2016-18
22188,80.1158,7.2651,37.5508,14.2857,2016-18
22189,79.4243,7.3078,37.5696,0.0000,2016-18
22190,78.8638,7.2722,37.5791,0.0000,2016-18
22191,78.1768,7.2482,37.5860,0.0000,2016-18
22196,79.7816,7.4621,37.5453,8.9286,2016-18
22197,79.2098,7.5560,37.5558,8.9286,2016-18
22198,78.7943,7.4132,37.5800,0.0000,2016-18
22199,78.2585,7.3532,37.5935,0.0000,2016-18
22204,79.5670,7.6349,37.5311,10.7143,2016-18
22205,79.1926,7.6968,37.5363,0.0000,2016-18
22206,78.7990,7.5430,37.5676,0.0000,2016-18
22207,78.3697,7.4598,37.5855,0.0000,2016-18
22211,79.5052,7.8154,37.5038,0.0000,2016-18
22212,79.2155,7.8159,37.5136,0.0000,2016-18
22213,78.8941,7.6759,37.5406,0.0000,2016-18
22214,78.5145,7.5777,37.5640,0.0000,2016-18
22218,79.5843,7.9759,37.4661,0.0000,2016-18
22219,79.3122,7.9287,37.4856,0.0000,2016-18
22220,79.0083,7.7994,37.5120,0.0000,2016-18
22221,78.6793,7.6958,37.5379,0.0000,2016-18
22225,79.7421,8.1724,37.4184,0.0000,2016-18
22226,79.4615,8.0659,37.4551,0.0000,2016-18
22227,79.1751,7.9374,37.4793,0.0000,2016-18
22228,78.8657,7.8080,37.5113,0.0000,2016-18
22230,85.1238,9.0858,35.1909,1.7857,2016-18
22232,79.8158,8.3052,37.4154,0.0000,2016-18
22233,79.5859,8.1536,37.4383,0.0000,2016-18
22234,79.3151,8.0074,37.4630,0.0000,2016-18
22235,79.0562,7.9004,37.4869,0.0000,2016-18
22237,85.4345,6.9774,36.2559,1.7857,2016-18
22239,79.9506,8.3990,37.3998,0.0000,2016-18
22240,79.8517,8.3001,37.4041,0.0000,2016-18
22241,79.6524,8.1309,37.4268,0.0000,2016-18
22242,79.5353,8.1588,37.4160,0.0000,2016-18
22243,80.3517,8.2645,37.3596,0.0000,2016-18
22245,82.4747,7.9490,37.0393,1.7857,2016-18
22247,80.2263,8.4502,37.3628,0.0000,2016-18
22248,80.2639,8.4362,37.3536,0.0000,2016-18
22249,80.2104,8.3871,37.3617,0.0000,2016-18
22250,80.2452,8.4160,37.3402,0.0000,2016-18
22251,81.3871,8.2272,37.2394,1.7857,2016-18
22254,80.5404,8.4588,37.3202,0.0000,2016-18
22255,80.6614,8.5111,37.3041,0.0000,2016-18
22256,80.7291,8.5162,37.3024,0.0000,2016-18
22257,80.9184,8.5164,37.2866,0.0000,2016-18
