Cell,Age,Oxy,Sal,Hypoxia,Period
19337,110.8498,2.9312,44.8644,23.2143,2016-18
19338,110.7713,3.5048,44.8560,21.4286,2016-18
19339,110.8011,3.9912,44.8587,26.7857,2016-18
19646,111.0217,3.0056,44.8875,23.2143,2016-18
19647,110.9925,3.5664,44.8842,23.2143,2016-18
19648,110.9564,3.9241,44.8790,25.0000,2016-18
19922,111.2100,3.1272,44.9119,21.4286,2016-18
19923,111.1552,3.5226,44.9048,21.4286,2016-18
19924,111.0876,3.7983,44.8963,23.2143,2016-18
20181,111.3337,3.1971,44.9275,25.0000,2016-18
20182,111.2645,3.4695,44.9191,23.2143,2016-18
20183,111.2017,3.6506,44.9117,25.0000,2016-18
20420,111.4350,3.2599,44.9408,25.0000,2016-18
20421,111.3811,3.4039,44.9347,23.2143,2016-18
20422,111.3424,3.4249,44.9311,25.0000,2016-18
20434,136.1512,9.2511,40.0060,39.2857,2016-18
20649,111.5326,3.3793,44.9536,25.0000,2016-18
20650,111.4976,3.2248,44.9507,25.0000,2016-18
20651,111.4937,3.1523,44.9524,26.7857,2016-18
20663,134.1767,8.7276,39.4263,39.2857,2016-18
20681,76.8472,9.5813,22.4433,42.8571,2016-18
20843,104.1826,10.3803,43.9810,46.4286,2016-18
20844,103.8971,10.2741,43.9424,50.0000,2016-18
20845,103.2198,10.7772,43.8495,46.4286,2016-18
20853,111.6342,3.2466,44.9672,26.7857,2016-18
20854,111.6185,3.0160,44.9674,26.7857,2016-18
20855,111.6339,2.9240,44.9720,30.3571,2016-18
20867,130.8981,8.3446,38.4556,39.2857,2016-18
20881,138.3744,6.8582,40.2483,35.7143,2016-18
20882,67.5021,8.9571,19.6496,39.2857,2016-18
21022,105.3198,10.6536,44.1380,46.4286,2016-18
21023,105.4217,9.5279,44.1517,46.4286,2016-18
21024,102.5429,10.8688,43.7559,48.2143,2016-18
21029,111.7444,3.0852,44.9820,26.7857,2016-18
21030,111.7360,2.8559,44.9832,26.7857,2016-18
21031,111.7393,2.8155,44.9862,30.3571,2016-18
21044,124.5961,8.1052,36.6004,33.9286,2016-18
