Cell,Age,Oxy,Sal,Hypoxia,Period
19337,115.9959,6.2840,41.4680,3.5714,2016-18
19338,116.2156,6.2771,41.4844,1.7857,2016-18
19339,116.4715,6.2790,41.5038,1.7857,2016-18
19646,116.2852,6.3153,41.4892,3.5714,2016-18
19647,116.5767,6.2950,41.5162,1.7857,2016-18
19648,117.1380,6.2900,41.5645,1.7857,2016-18
19922,116.4845,6.3358,41.5032,3.5714,2016-18
19923,117.0150,6.3025,41.5571,3.5714,2016-18
19924,117.4033,6.2917,41.5909,1.7857,2016-18
20181,116.5987,6.3478,41.5112,1.7857,2016-18
20182,117.6626,6.3022,41.6189,3.5714,2016-18
20183,117.7543,6.2896,41.6255,5.3571,2016-18
20420,117.4738,6.3457,41.5954,1.7857,2016-18
20421,118.0024,6.2946,41.6523,5.3571,2016-18
20422,117.8162,6.2914,41.6317,5.3571,2016-18
20434,133.4615,5.3413,40.3029,14.2857,2016-18
20649,117.7974,6.3443,41.6251,3.5714,2016-18
20650,118.0239,6.2897,41.6527,5.3571,2016-18
20651,117.7186,6.3036,41.6211,5.3571,2016-18
20663,133.5623,5.7501,40.2767,16.0714,2016-18
20681,131.1278,7.0990,40.1216,39.2857,2016-18
20843,104.7449,5.6053,40.3227,37.5000,2016-18
20844,103.5367,5.2375,40.2460,39.2857,2016-18
20845,105.4785,4.6434,40.4014,44.6429,2016-18
20853,117.8577,6.3410,41.6293,5.3571,2016-18
20854,117.8712,6.2773,41.6346,5.3571,2016-18
20855,117.3428,6.3233,41.5805,5.3571,2016-18
20867,133.6245,6.2261,40.2581,17.8571,2016-18
20881,136.3547,6.4808,40.1358,28.5714,2016-18
20882,131.1140,6.6667,40.1149,41.0714,2016-18
21022,104.6962,5.5929,40.3111,39.2857,2016-18
21023,101.2490,5.4108,40.0809,32.1429,2016-18
21024,107.0093,4.0112,40.5244,46.4286,2016-18
21029,118.2314,6.3084,41.6713,5.3571,2016-18
21030,117.9775,6.2112,41.6557,5.3571,2016-18
21031,117.6940,6.2010,41.6269,5.3571,2016-18
21044,133.7052,6.5836,40.2397,19.6429,2016-18
21052,136.2367,6.5065,40.1330,28.5714,2016-18
21053,131.1037,6.2628,40.1134,39.2857,2016-18
21169,106.7210,5.6203,40.4419,39.2857,2016-18
21170,103.2910,5.2651,40.2339,32.1429,2016-18
21171,108.2259,3.3811,40.6240,44.6429,2016-18
21177,118.8309,6.2376,41.7433,5.3571,2016-18
21178,118.5371,6.0808,41.7301,5.3571,2016-18
21179,118.0406,6.0276,41.6837,3.5714,2016-18
21185,133.7725,6.6932,40.2288,21.4286,2016-18
21191,136.1075,6.5266,40.1321,26.7857,2016-18
21192,131.0958,5.8373,40.1157,41.0714,2016-18
21294,108.0662,5.6741,40.5440,39.2857,2016-18
21295,105.5918,5.1722,40.4129,35.7143,2016-18
21296,108.8520,2.9482,40.6832,42.8571,2016-18
21302,118.9309,6.1834,41.7603,5.3571,2016-18
21303,118.7644,6.3384,41.7229,5.3571,2016-18
21304,118.5566,6.0091,41.7412,3.5714,2016-18
21305,117.4359,5.9389,41.6312,5.3571,2016-18
21306,116.1819,5.2345,41.5418,7.1429,2016-18
21311,133.8322,6.9992,40.2314,23.2143,2016-18
21312,135.9071,6.5690,40.1338,26.7857,2016-18
21313,131.0907,5.4281,40.1203,42.8571,2016-18
21410,106.6733,6.3429,40.3726,37.5000,2016-18
21411,106.7109,5.4163,40.4845,32.1429,2016-18
21412,109.8062,2.6936,40.7666,42.8571,2016-18
21418,119.5419,6.1591,41.8345,3.5714,2016-18
21419,119.8009,6.2850,41.8488,5.3571,2016-18
21420,118.7624,5.9090,41.7697,5.3571,2016-18
21421,119.2458,6.4098,41.7677,5.3571,2016-18
21422,120.1538,6.3382,41.8812,5.3571,2016-18
21423,117.4408,5.4953,41.6489,7.1429,2016-18
21424,115.9714,5.0419,41.5208,7.1429,2016-18
21425,116.6076,4.8946,41.6130,7.1429,2016-18
21426,115.9237,4.8282,41.5280,8.9286,2016-18
21429,134.0039,6.9423,40.2315,26.7857,2016-18
21430,135.5708,6.6604,40.1439,26.7857,2016-18
21431,131.0876,5.0621,40.1251,41.0714,2016-18
21518,105.9778,6.8476,40.2692,28.5714,2016-18
21519,107.5270,5.9319,40.5210,26.7857,2016-18
21520,110.4549,2.6461,40.8360,42.8571,2016-18
21525,118.8230,5.8175,41.7887,5.3571,2016-18
21526,119.3783,6.0091,41.8332,5.3571,2016-18
21527,118.2174,5.6242,41.7357,5.3571,2016-18
21528,119.7434,6.1300,41.8610,7.1429,2016-18
21529,117.4743,5.4281,41.6647,7.1429,2016-18
21530,120.3430,6.4099,41.8889,5.3571,2016-18
21531,120.5244,6.3464,41.9224,5.3571,2016-18
21532,120.5064,6.2117,41.9307,5.3571,2016-18
21533,116.4036,5.0563,41.5687,7.1429,2016-18
21534,115.3747,4.7128,41.4614,8.9286,2016-18
21535,116.2373,4.6964,41.5783,7.1429,2016-18
21536,114.5289,4.7003,41.3607,8.9286,2016-18
21538,134.9702,6.7271,40.1687,26.7857,2016-18
21539,134.9023,6.3794,40.1635,30.3571,2016-18
21540,131.0843,4.7661,40.1286,42.8571,2016-18
