Cell,Age,Oxy,Sal,Hypoxia,Period
19337,57.7099,6.0320,28.8515,0.0000,2016-18
19338,57.7380,6.1206,28.8606,0.0000,2016-18
19339,57.7511,6.1391,28.8678,0.0000,2016-18
19646,57.7167,5.9881,28.8609,0.0000,2016-18
19647,57.7384,6.0764,28.8666,0.0000,2016-18
19648,57.7453,6.1005,28.8701,0.0000,2016-18
19922,57.7176,5.9379,28.8668,0.0000,2016-18
21708,57.8278,5.2866,28.9642,0.0000,2016-18
21709,57.8425,5.0209,28.9905,0.0000,2016-18
21710,57.8438,4.9586,29.0014,0.0000,2016-18
21711,57.8426,4.9654,29.0069,0.0000,2016-18
21714,57.1148,3.4343,28.0566,19.6429,2016-18
21726,57.8274,5.2100,28.9686,0.0000,2016-18
21727,57.8412,5.0083,28.9928,0.0000,2016-18
21728,57.8429,4.9717,28.9975,0.0000,2016-18
21729,57.8426,5.0023,29.0096,0.0000,2016-18
21732,57.0095,3.2542,27.9346,21.4286,2016-18
21744,57.8240,5.1782,28.9689,0.0000,2016-18
21745,57.8386,4.9996,28.9941,0.0000,2016-18
21746,57.8391,4.9710,29.0005,0.0000,2016-18
21747,57.8415,5.0391,29.0112,0.0000,2016-18
21750,56.8972,3.0496,27.8096,23.2143,2016-18
21759,57.8170,5.1698,28.9652,0.0000,2016-18
21760,57.8347,4.9925,28.9936,0.0000,2016-18
21761,57.8378,4.9613,29.0035,0.0000,2016-18
21762,57.8395,5.0573,28.9942,0.0000,2016-18
21765,56.7504,2.7664,27.6576,25.0000,2016-18
21774,57.8057,5.1562,28.9583,0.0000,2016-18
21775,57.8274,4.9942,28.9888,0.0000,2016-18
21776,57.8335,4.9415,29.0043,0.0000,2016-18
21777,57.8365,5.0202,29.0018,0.0000,2016-18
21780,56.6557,2.5351,27.5879,21.4286,2016-18
21789,57.7804,5.1603,28.9347,0.0000,2016-18
21790,57.8143,5.0142,28.9756,0.0000,2016-18
21791,57.8268,4.9340,28.9997,0.0000,2016-18
21792,57.8325,4.9797,29.0081,0.0000,2016-18
21795,56.8017,2.7524,27.8321,14.2857,2016-18
21804,57.7727,5.1769,28.9183,0.0000,2016-18
21805,57.8042,5.0546,28.9648,0.0000,2016-18
21806,57.8200,4.9429,28.9933,0.0000,2016-18
21807,57.8282,4.9553,29.0080,0.0000,2016-18
