Cell,Age,Oxy,Sal,Hypoxia,Period
19337,61.9421,7.2157,28.9594,0.0000,2016-18
19338,61.8307,7.2327,28.9493,0.0000,2016-18
19339,61.5330,7.1974,28.8999,0.0000,2016-18
19646,61.6866,7.0959,28.8955,0.0000,2016-18
19647,61.4979,7.0773,28.8673,0.0000,2016-18
19648,61.1513,7.0181,28.8103,0.0000,2016-18
19922,61.2054,6.8838,28.7644,0.0000,2016-18
19923,61.0642,6.8678,28.7479,0.0000,2016-18
19924,60.9173,6.8729,28.7413,0.0000,2016-18
20181,60.5582,6.5942,28.5592,0.0000,2016-18
20182,60.5373,6.6163,28.5801,0.0000,2016-18
20183,60.5373,6.6785,28.6203,0.0000,2016-18
20420,60.1892,6.4025,28.3826,0.0000,2016-18
20421,60.2160,6.4359,28.4139,0.0000,2016-18
20422,60.2797,6.5180,28.4920,0.0000,2016-18
20434,65.9270,14.6312,29.5304,8.9286,2016-18
20649,60.0741,6.3289,28.2811,0.0000,2016-18
20650,60.0990,6.3523,28.2800,0.0000,2016-18
20651,60.1461,6.4075,28.3301,0.0000,2016-18
20663,65.8848,14.6853,29.5160,8.9286,2016-18
20681,63.3121,11.5396,27.9688,0.0000,2016-18
20843,63.9310,6.9822,29.3869,3.5714,2016-18
20844,62.6728,6.6916,29.1330,5.3571,2016-18
20845,63.3837,8.2782,29.2662,7.1429,2016-18
20853,60.0453,6.3057,28.2406,0.0000,2016-18
20854,60.0609,6.3201,28.1954,0.0000,2016-18
20855,60.1007,6.3702,28.1342,0.0000,2016-18
20867,65.8511,14.4055,29.4992,8.9286,2016-18
20881,66.6042,8.1520,29.2653,0.0000,2016-18
20882,63.4013,10.4938,28.0266,0.0000,2016-18
21022,62.0473,6.3640,29.0158,0.0000,2016-18
21023,60.6851,6.4301,28.7499,0.0000,2016-18
21024,63.9513,9.6630,29.3700,7.1429,2016-18
21029,60.0365,6.2985,28.2362,0.0000,2016-18
21030,60.0520,6.3204,28.1821,0.0000,2016-18
21031,60.1000,6.3996,28.0431,0.0000,2016-18
21044,65.7615,13.4896,29.4671,7.1429,2016-18
21052,66.4481,7.7941,29.2375,0.0000,2016-18
21053,63.4498,9.5907,28.0664,0.0000,2016-18
21169,61.1653,6.3564,28.8574,1.7857,2016-18
21170,60.0949,6.4043,28.6231,0.0000,2016-18
21171,64.4873,10.6526,29.4703,7.1429,2016-18
21177,60.0322,6.2989,28.2379,0.0000,2016-18
21178,60.0421,6.3268,28.1836,0.0000,2016-18
21179,60.1045,6.4504,27.9953,0.0000,2016-18
21185,65.5183,12.0396,29.3670,7.1429,2016-18
21191,66.2757,7.4871,29.2044,0.0000,2016-18
21192,63.4680,8.8153,28.0927,0.0000,2016-18
21294,60.7340,6.3561,28.7811,1.7857,2016-18
21295,59.9532,6.3787,28.5401,1.7857,2016-18
21296,64.9395,11.3225,29.5537,7.1429,2016-18
21302,60.0323,6.3116,28.2320,0.0000,2016-18
21303,60.0438,6.3343,28.2132,0.0000,2016-18
21304,60.0160,6.3221,28.2437,0.0000,2016-18
21305,59.9754,6.3925,28.2732,0.0000,2016-18
21306,59.8494,6.3962,28.5365,0.0000,2016-18
21311,65.2650,10.6979,29.2587,5.3571,2016-18
21312,66.0363,7.1823,29.1552,0.0000,2016-18
21313,63.4648,8.4039,28.1037,0.0000,2016-18
21410,60.4385,6.3332,28.7250,1.7857,2016-18
