Cell,Age,Oxy,Sal,Hypoxia,Period
21750,83.1654,3.1519,32.0591,28.5714,2016-18
21765,83.2304,1.8110,32.0659,37.5000,2016-18
21780,83.1352,1.9320,32.1048,41.0714,2016-18
21789,81.1340,6.6390,32.7363,0.0000,2016-18
21790,81.0651,6.4938,32.7100,1.7857,2016-18
21791,81.0618,6.3200,32.6992,3.5714,2016-18
21792,81.1608,6.0771,32.7056,3.5714,2016-18
21795,82.6211,3.4919,32.2760,30.3571,2016-18
21804,81.1852,6.5773,32.7217,0.0000,2016-18
21805,81.1399,6.4670,32.7040,1.7857,2016-18
21806,81.1248,6.3206,32.6915,1.7857,2016-18
21807,81.1831,6.1220,32.6906,3.5714,2016-18
21810,81.8689,5.0524,32.5224,21.4286,2016-18
21811,81.5050,5.9157,32.6310,3.5714,2016-18
21812,81.9100,5.1057,32.5106,14.2857,2016-18
21821,81.2327,6.5236,32.7099,0.0000,2016-18
21822,81.2007,6.4387,32.6978,0.0000,2016-18
21823,81.1829,6.3199,32.6866,1.7857,2016-18
21824,81.2137,6.1520,32.6822,3.5714,2016-18
21827,81.6589,5.5366,32.5874,8.9286,2016-18
21828,81.4941,5.9988,32.6318,1.7857,2016-18
21829,81.7892,5.4095,32.5437,8.9286,2016-18
21830,81.3693,6.0358,32.6555,3.5714,2016-18
21831,81.3656,6.1458,32.6575,1.7857,2016-18
21832,82.0020,5.0761,32.4778,16.0714,2016-18
21833,81.9136,5.2509,32.4986,7.1429,2016-18
21842,81.2878,6.4423,32.6956,0.0000,2016-18
21843,81.2566,6.3799,32.6869,0.0000,2016-18
21844,81.2409,6.2779,32.6780,1.7857,2016-18
21845,81.2610,6.1359,32.6735,3.5714,2016-18
21848,81.6187,5.7806,32.5937,7.1429,2016-18
21849,81.4945,6.0792,32.6324,0.0000,2016-18
21850,81.7460,5.5381,32.5479,5.3571,2016-18
21851,81.3771,6.2172,32.6583,1.7857,2016-18
21852,81.8669,5.3292,32.5023,7.1429,2016-18
21853,81.3107,6.0912,32.6651,3.5714,2016-18
21854,81.2959,6.2173,32.6683,1.7857,2016-18
21855,81.3113,6.3018,32.6742,0.0000,2016-18
21856,82.1036,4.9976,32.4406,16.0714,2016-18
21857,82.0319,5.1093,32.4549,7.1429,2016-18
21858,81.9827,5.1629,32.4588,5.3571,2016-18
21867,81.3433,6.3419,32.6777,0.0000,2016-18
21868,81.4432,6.2334,32.6514,0.0000,2016-18
21871,81.6159,5.9373,32.5939,0.0000,2016-18
21872,81.5044,6.1370,32.6322,0.0000,2016-18
21873,81.7331,5.6925,32.5403,0.0000,2016-18
