Cell,Age,Oxy,Sal,Hypoxia,Period
19337,77.9889,6.0991,31.9273,3.5714,2016-18
19338,77.9703,6.0733,31.9383,3.5714,2016-18
19646,78.0671,5.9627,31.9012,3.5714,2016-18
21714,81.2603,4.7009,31.2505,48.2143,2016-18
21732,81.2517,4.1290,31.2271,46.4286,2016-18
21745,79.4473,4.9881,31.6688,8.9286,2016-18
21746,79.4343,4.6984,31.6738,8.9286,2016-18
21747,79.4052,4.3490,31.6628,12.5000,2016-18
21750,81.2383,3.3091,31.1892,50.0000,2016-18
21759,79.5175,4.9761,31.6201,10.7143,2016-18
21760,79.5595,4.7344,31.6242,8.9286,2016-18
21761,79.5416,4.4782,31.6346,10.7143,2016-18
21762,79.5099,4.1770,31.6284,12.5000,2016-18
21765,81.2102,2.3659,31.1354,51.7857,2016-18
21774,79.6678,4.7769,31.5645,10.7143,2016-18
21775,79.6906,4.5404,31.5683,8.9286,2016-18
21776,79.6729,4.3272,31.5826,10.7143,2016-18
21777,79.6368,4.0804,31.5870,12.5000,2016-18
21780,81.1596,1.5501,31.0695,50.0000,2016-18
21789,79.8085,4.7558,31.5137,8.9286,2016-18
21790,79.8152,4.5294,31.5170,10.7143,2016-18
21791,79.7995,4.3028,31.5295,10.7143,2016-18
21792,79.7647,4.0726,31.5414,12.5000,2016-18
21795,81.0901,1.1489,31.0150,46.4286,2016-18
21804,79.8980,4.8072,31.4798,8.9286,2016-18
21805,79.8960,4.6175,31.4841,8.9286,2016-18
21806,79.8820,4.3668,31.4943,8.9286,2016-18
21807,79.8494,4.1168,31.5086,10.7143,2016-18
21810,80.7093,2.3661,31.1418,33.9286,2016-18
21811,80.1686,4.0488,31.3657,12.5000,2016-18
21812,80.6602,2.7658,31.1252,30.3571,2016-18
21821,79.9552,4.8199,31.4571,7.1429,2016-18
21822,79.9499,4.6584,31.4618,8.9286,2016-18
21823,79.9369,4.4178,31.4707,8.9286,2016-18
21824,79.9063,4.1613,31.4855,8.9286,2016-18
21827,80.4266,3.5234,31.2350,25.0000,2016-18
21828,80.1916,4.2322,31.3480,12.5000,2016-18
21829,80.5320,3.4188,31.1639,21.4286,2016-18
21830,80.0302,4.1160,31.4334,10.7143,2016-18
21831,80.0622,4.2984,31.4160,10.7143,2016-18
21832,80.6653,2.8967,31.0993,26.7857,2016-18
21833,80.5943,3.3630,31.1199,25.0000,2016-18
21842,80.0051,4.7332,31.4361,8.9286,2016-18
21843,79.9969,4.6369,31.4419,8.9286,2016-18
21844,79.9837,4.4220,31.4505,8.9286,2016-18
21845,79.9551,4.1797,31.4652,8.9286,2016-18
21848,80.3991,3.9945,31.2296,21.4286,2016-18
21849,80.2285,4.3539,31.3238,12.5000,2016-18
21850,80.5077,3.7606,31.1605,19.6429,2016-18
21851,80.0877,4.4267,31.4016,10.7143,2016-18
21852,80.5730,3.6347,31.1194,19.6429,2016-18
21853,79.9887,4.1470,31.4514,10.7143,2016-18
21854,80.0204,4.3651,31.4349,8.9286,2016-18
21855,80.0384,4.5421,31.4242,8.9286,2016-18
21856,80.6841,2.9876,31.0792,28.5714,2016-18
21857,80.6385,3.3482,31.0922,25.0000,2016-18
21858,80.6200,3.5755,31.0938,21.4286,2016-18
21867,80.0552,4.6118,31.4144,8.9286,2016-18
21868,80.1328,4.5368,31.3760,8.9286,2016-18
21871,80.4147,4.2124,31.2092,19.6429,2016-18
21872,80.2721,4.4398,31.2968,14.2857,2016-18
21873,80.5081,4.0005,31.1509,17.8571,2016-18
