Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
04/10/2016 00:00:08,1,1.2786,1.2786,1.2786,15.3175,15.1647,34.1712,33.5252,7.9415,8.3694
04/10/2016 02:00:02,1,1.2854,1.2854,1.2854,15.2301,14.9851,33.8162,33.4142,7.9144,8.3920
04/10/2016 04:00:04,1,1.2734,1.2734,1.2734,15.0659,14.7332,33.6124,33.3027,7.8966,8.3919
04/10/2016 06:00:08,1,1.2632,1.2632,1.2632,14.8896,14.5112,33.4628,33.1752,7.8503,8.4003
04/10/2016 08:00:01,1,1.2565,1.2565,1.2565,14.7353,14.3881,33.3178,32.9980,8.0010,8.4488
04/10/2016 10:00:05,1,1.2480,1.2480,1.2480,14.6518,14.5938,33.1820,32.6596,8.2624,8.5544
04/10/2016 12:00:07,1,1.2404,1.2404,1.2404,14.7641,16.0236,33.0759,32.5233,8.8811,8.5970
04/10/2016 14:00:00,1,1.2377,1.2377,1.2377,14.8621,16.2179,33.0194,32.6261,9.4049,8.5845
04/10/2016 16:00:06,1,1.2304,1.2304,1.2304,14.9503,17.1817,33.1012,32.6421,9.8575,8.5910
04/10/2016 18:00:03,1,1.2244,1.2244,1.2244,15.0020,16.4491,33.2992,32.6403,10.0265,8.5932
04/10/2016 20:00:01,1,1.2409,1.2409,1.2409,15.0086,15.7450,33.4017,32.6900,9.4852,8.5501
04/10/2016 22:00:08,1,1.2654,1.2654,1.2654,15.1930,15.3902,33.5017,32.7399,8.6309,8.5739
05/10/2016 00:00:06,1,1.2778,1.2778,1.2778,15.2683,15.4777,33.6910,32.8990,8.1152,8.5560
05/10/2016 02:00:03,1,1.2928,1.2928,1.2928,15.2546,15.3876,33.8924,33.2051,7.8114,8.4896
05/10/2016 04:00:07,1,1.2972,1.2972,1.2972,15.2185,15.1701,34.0696,33.6320,7.5264,8.3048
05/10/2016 06:00:06,1,1.2920,1.2920,1.2920,15.2010,14.9668,34.1816,33.9326,7.2248,8.0803
05/10/2016 08:00:02,1,1.2833,1.2833,1.2833,15.1898,15.0581,34.1636,33.9622,7.2856,7.9626
05/10/2016 10:00:03,1,1.2745,1.2745,1.2745,15.2223,16.1824,34.0617,33.8902,8.1995,8.0955
05/10/2016 12:00:00,1,1.2675,1.2675,1.2675,15.5233,17.7104,33.9411,33.8753,9.0748,8.1060
05/10/2016 14:00:06,1,1.2608,1.2608,1.2608,15.9216,18.9440,33.8874,33.9128,10.0750,8.0494
05/10/2016 16:00:03,1,1.2557,1.2557,1.2557,15.9466,18.8559,33.9670,33.8975,10.7753,8.0274
05/10/2016 18:00:06,1,1.2523,1.2523,1.2523,15.8505,17.8122,34.0783,33.9308,10.7055,8.1001
05/10/2016 20:00:06,1,1.2697,1.2697,1.2697,15.8225,16.7141,34.1196,33.9802,9.8281,8.4000
05/10/2016 22:00:05,1,1.2974,1.2974,1.2974,15.9239,16.3432,34.1654,33.9875,8.3636,8.2496
06/10/2016 00:00:09,1,1.3350,1.3350,1.3350,15.8229,15.9548,34.3300,34.2337,7.8906,7.9978
06/10/2016 02:00:07,1,1.3697,1.3697,1.3697,15.8260,15.8100,34.4881,34.4826,7.7243,7.7690
06/10/2016 04:00:09,1,1.3722,1.3722,1.3722,15.7912,15.7700,34.5885,34.5862,7.6616,7.6705
06/10/2016 06:00:06,1,1.3707,1.3707,1.3707,15.7450,15.7272,34.6629,34.6629,7.5997,7.6049
06/10/2016 08:00:04,1,1.3602,1.3602,1.3602,15.8411,15.8650,34.7496,34.7498,7.6098,7.6074
06/10/2016 10:00:05,1,1.3538,1.3538,1.3538,16.3066,16.4960,34.8279,34.8290,7.8194,7.7716
06/10/2016 12:00:07,1,1.3544,1.3544,1.3544,16.5282,17.8184,34.8730,34.8850,8.5965,7.8759
06/10/2016 14:00:09,1,1.3462,1.3462,1.3462,16.6288,18.7423,34.9108,34.9584,9.4662,7.8588
06/10/2016 16:00:09,1,1.3404,1.3404,1.3404,16.7136,18.6077,34.9261,35.0136,10.0788,8.0603
06/10/2016 18:00:07,1,1.3408,1.3408,1.3408,16.7467,18.3530,34.9313,35.0285,10.2166,8.1475
06/10/2016 20:00:05,1,1.3592,1.3592,1.3592,16.8310,17.9002,34.9376,35.0195,9.5545,8.1205
06/10/2016 22:00:03,1,1.3759,1.3759,1.3759,17.6866,17.6730,34.9719,34.9733,8.0945,8.0804
07/10/2016 00:00:08,1,1.4143,1.4143,1.4143,17.5763,17.5528,34.9795,34.9802,7.8047,7.8067
07/10/2016 02:00:03,1,1.4404,1.4404,1.4404,17.3909,17.3661,34.9852,34.9853,7.6900,7.6952
07/10/2016 04:00:07,1,1.4373,1.4373,1.4373,17.2359,17.2151,34.9819,34.9820,7.6098,7.6133
07/10/2016 06:00:09,1,1.4332,1.4332,1.4332,17.0579,17.0346,34.9811,34.9816,7.5284,7.5305
07/10/2016 08:00:08,1,1.4203,1.4203,1.4203,16.9953,17.0934,34.9836,34.9902,7.5335,7.5123
07/10/2016 10:00:05,1,1.4106,1.4106,1.4106,17.0978,17.8430,34.9776,35.0143,8.1270,7.5578
07/10/2016 12:00:00,1,1.4002,1.4002,1.4002,17.3442,18.8284,34.9734,35.0417,8.9553,7.6385
07/10/2016 14:00:02,1,1.3910,1.3910,1.3910,17.7656,19.6951,34.9770,35.0728,9.5278,7.7654
07/10/2016 16:00:04,1,1.3834,1.3834,1.3834,18.0121,19.7100,34.9777,35.0802,9.7976,8.0141
07/10/2016 18:00:00,1,1.3847,1.3847,1.3847,18.3433,19.3217,34.9951,35.0866,9.4353,8.1898
