Date,Surface,Bottom
07/05/2013 00:00:00,9.00000,9.00000
07/05/2013 04:00:03,9.05327,9.05327
07/05/2013 08:00:01,9.05029,9.05029
07/05/2013 12:00:05,9.06734,9.06732
07/05/2013 16:00:02,9.84919,9.84919
07/05/2013 20:00:03,11.60908,11.60908
08/05/2013 00:00:04,12.31525,12.31525
08/05/2013 04:00:05,12.16125,12.16125
08/05/2013 08:00:02,12.02187,12.02188
08/05/2013 12:00:02,11.90900,11.90900
08/05/2013 16:00:05,12.12371,12.12371
08/05/2013 20:00:04,13.51652,13.51652
09/05/2013 00:00:01,14.28623,14.28622
09/05/2013 04:00:07,14.19758,14.19758
09/05/2013 08:00:05,14.11276,14.11276
09/05/2013 12:00:06,14.01636,14.01635
09/05/2013 16:00:05,14.76287,14.76287
09/05/2013 20:00:06,15.99540,15.99540
10/05/2013 00:00:00,16.38852,16.38853
10/05/2013 04:00:03,16.02103,16.02103
10/05/2013 08:00:04,15.82067,15.82067
10/05/2013 12:00:02,15.59708,15.59708
10/05/2013 16:00:06,15.97603,15.97603
10/05/2013 20:00:05,16.69540,16.69541
11/05/2013 00:00:07,16.43178,16.43180
11/05/2013 04:00:03,14.92073,14.92074
11/05/2013 08:00:06,13.64589,13.64591
11/05/2013 12:00:04,12.57737,12.57742
11/05/2013 16:00:01,11.67781,11.67796
11/05/2013 20:00:06,11.04968,11.04971
12/05/2013 00:00:01,11.12237,11.12237
12/05/2013 04:00:06,10.17396,10.17407
12/05/2013 08:00:05,9.24369,9.24383
12/05/2013 12:00:07,8.56302,8.56315
12/05/2013 16:00:02,8.35357,8.35378
12/05/2013 20:00:02,8.50395,8.50406
13/05/2013 00:00:05,8.57148,8.57171
13/05/2013 04:00:00,7.89082,7.89082
13/05/2013 08:00:05,7.32615,7.32641
13/05/2013 12:00:06,6.93345,6.93383
13/05/2013 16:00:00,7.76484,7.76503
13/05/2013 20:00:02,8.59423,8.59455
14/05/2013 00:00:06,8.92275,8.92292
14/05/2013 04:00:05,8.42443,8.42452
14/05/2013 08:00:02,8.16922,8.16928
14/05/2013 12:00:06,8.06894,8.06897
14/05/2013 16:00:01,8.74728,8.74724
14/05/2013 20:00:01,10.42089,10.42084
15/05/2013 00:00:02,11.21333,11.21333
15/05/2013 04:00:07,11.01061,11.01061
15/05/2013 08:00:06,10.58139,10.58138
15/05/2013 12:00:02,10.47975,10.47964
15/05/2013 16:00:02,11.42563,11.42555
15/05/2013 20:00:03,12.31247,12.31229
16/05/2013 00:00:03,12.35029,12.35020
16/05/2013 04:00:06,12.01093,12.01093
16/05/2013 08:00:00,11.52259,11.52255
16/05/2013 12:00:05,11.41713,11.41712
16/05/2013 16:00:03,12.06012,12.06006
16/05/2013 20:00:03,13.13346,13.13338
17/05/2013 00:00:00,13.24070,13.24056
17/05/2013 04:00:05,12.77041,12.77041
17/05/2013 08:00:04,12.64355,12.64355
17/05/2013 12:00:00,11.97886,11.97886
17/05/2013 16:00:05,12.13805,12.13805
17/05/2013 20:00:00,13.31720,13.31720
18/05/2013 00:00:04,13.50638,13.50651
18/05/2013 04:00:05,12.99580,12.99587
18/05/2013 08:00:01,12.73764,12.73769
18/05/2013 12:00:01,12.38391,12.38391
18/05/2013 16:00:04,12.67048,12.67051
18/05/2013 20:00:00,13.98055,13.98057
19/05/2013 00:00:03,14.69596,14.69606
19/05/2013 04:00:04,14.40592,14.40594
19/05/2013 08:00:00,13.66982,13.66991
19/05/2013 12:00:04,13.41711,13.41714
19/05/2013 16:00:00,14.35340,14.35339
19/05/2013 20:00:04,16.23307,16.23307
20/05/2013 00:00:05,17.11491,17.11491
20/05/2013 04:00:03,16.59338,16.59338
20/05/2013 08:00:05,16.45702,16.45704
20/05/2013 12:00:02,16.21445,16.21445
20/05/2013 16:00:02,16.96878,16.96877
20/05/2013 20:00:03,18.60389,18.60390
21/05/2013 00:00:05,19.51608,19.51608
21/05/2013 04:00:01,19.36515,19.36515
21/05/2013 08:00:02,18.60343,18.60344
21/05/2013 12:00:03,18.09801,18.09802
21/05/2013 16:00:05,18.80476,18.80476
21/05/2013 20:00:05,19.98607,19.98606
22/05/2013 00:00:03,20.02930,20.02930
22/05/2013 04:00:04,19.40021,19.40021
22/05/2013 08:00:01,19.16764,19.16764
22/05/2013 12:00:01,18.41299,18.41299
22/05/2013 16:00:00,18.30595,18.30596
22/05/2013 20:00:03,18.64453,18.64453
23/05/2013 00:00:04,19.11111,19.11111
23/05/2013 04:00:00,17.93826,17.93825
23/05/2013 08:00:02,16.81057,16.81057
23/05/2013 12:00:04,16.07698,16.07698
23/05/2013 16:00:04,15.84826,15.84825
23/05/2013 20:00:03,15.05354,15.05362
24/05/2013 00:00:05,13.30035,13.30041
24/05/2013 04:00:06,11.23880,11.23880
24/05/2013 08:00:04,9.22284,9.22284
24/05/2013 12:00:00,8.39357,8.39387
24/05/2013 16:00:00,8.62496,8.62529
24/05/2013 20:00:07,9.66200,9.66220
25/05/2013 00:00:00,10.50742,10.50747
25/05/2013 04:00:03,10.13184,10.13191
25/05/2013 08:00:05,9.28693,9.28720
25/05/2013 12:00:06,8.82575,8.82589
25/05/2013 16:00:01,9.81552,9.81555
25/05/2013 20:00:04,11.23656,11.23661
26/05/2013 00:00:04,11.59233,11.59234
26/05/2013 04:00:03,11.29978,11.29980
26/05/2013 08:00:02,10.14961,10.14970
26/05/2013 12:00:05,9.27996,9.28001
26/05/2013 16:00:02,10.05539,10.05537
