Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
01/10/2016 00:00:08,3,3.0948,3.0228,3.0518, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 02:00:04,3,3.0775,3.0079,3.0359, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 04:00:07,3,3.0701,3.0003,3.0283, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 06:00:02,3,3.0950,3.0280,3.0551, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 08:00:03,3,3.2547,3.1909,3.2170, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 10:00:00,3,3.2386,3.1714,3.1988, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 12:00:05,3,3.2444,3.1766,3.2040, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 14:00:02,3,3.1375,3.0651,3.0944, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 16:00:02,3,3.1945,3.1298,3.1560, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 18:00:00,3,3.1707,3.0972,3.1269, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 20:00:07,3,3.1759,3.1094,3.1363, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 22:00:07,3,3.1888,3.1133,3.1436, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 00:00:06,3,3.1656,3.0907,3.1209, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 02:00:07,3,3.1284,3.0549,3.0846, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 04:00:00,3,3.0333,2.9579,2.9886, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 06:00:01,3,3.1017,3.0280,3.0577, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 08:00:03,3,3.0712,2.9917,3.0239, NaN, NaN, NaN, NaN, NaN, NaN
