Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
22/05/2017 00:00:02,12,3.6641,2.6068,2.9946, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 02:00:02,12,3.6532,2.5959,2.9837, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 04:00:05,12,3.6467,2.5893,2.9771, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 06:00:06,12,3.6253,2.5679,2.9557, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 08:00:07,12,3.6048,2.5474,2.9352, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 10:00:07,12,3.6033,2.5459,2.9337, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 12:00:07,12,3.6134,2.5560,2.9438, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 14:00:01,12,3.6123,2.5548,2.9426, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 16:00:06,12,3.6035,2.5460,2.9338, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 18:00:00,12,3.5892,2.5317,2.9195, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 20:00:00,12,3.5745,2.5169,2.9047, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 22:00:04,12,3.5549,2.4973,2.8851, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 00:00:01,12,3.5352,2.4776,2.8655, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 02:00:04,12,3.5161,2.4585,2.8464, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 04:00:04,12,3.4995,2.4419,2.8298, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 06:00:02,12,3.4831,2.4255,2.8134, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 08:00:09,12,3.4674,2.4099,2.7977, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 10:00:03,12,3.4608,2.4032,2.7911, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 12:00:09,12,3.4764,2.4189,2.8068, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 14:00:09,12,3.4899,2.4323,2.8202, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 16:00:03,12,3.4944,2.4369,2.8247, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 18:00:02,12,3.4894,2.4318,2.8196, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 20:00:08,12,3.4851,2.4275,2.8152, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 22:00:00,12,3.4780,2.4204,2.8081, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 00:00:03,12,3.4739,2.4163,2.8040, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 02:00:07,12,3.4886,2.4310,2.8187, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 04:00:02,12,3.5091,2.4515,2.8391, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 06:00:08,12,3.5084,2.4508,2.8387, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 08:00:01,12,3.5667,2.5093,2.8971, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 10:00:04,12,3.6033,2.5458,2.9336, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 12:00:00,12,3.6291,2.5716,2.9594, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 14:00:00,12,3.6504,2.5928,2.9806, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 16:00:00,12,3.6497,2.5922,2.9799, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 18:00:05,12,3.6426,2.5851,2.9728, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 20:00:03,12,3.6283,2.5708,2.9585, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 22:00:04,12,3.6066,2.5490,2.9367, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 00:00:03,12,3.5845,2.5269,2.9146, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 02:00:06,12,3.5685,2.5109,2.8987, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 04:00:03,12,3.5557,2.4981,2.8859, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 06:00:04,12,3.5454,2.4879,2.8756, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 08:00:06,12,3.5383,2.4808,2.8685, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 10:00:05,12,3.5414,2.4838,2.8717, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 12:00:00,12,3.5561,2.4985,2.8863, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 14:00:04,12,3.5731,2.5156,2.9034, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 16:00:03,12,3.5834,2.5259,2.9137, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 18:00:05,12,3.5749,2.5174,2.9051, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 20:00:00,12,3.5601,2.5026,2.8903, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 22:00:03,12,3.5431,2.4856,2.8733, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
26/05/2017 00:00:03,12,3.5273,2.4698,2.8575, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
26/05/2017 02:00:02,12,3.5112,2.4537,2.8415, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
26/05/2017 04:00:09,12,3.4960,2.4385,2.8263, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
26/05/2017 06:00:01,12,3.4856,2.4281,2.8159, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
26/05/2017 08:00:04,12,3.4756,2.4181,2.8059, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
26/05/2017 10:00:09,12,3.4679,2.4104,2.7983, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
