Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
08/01/2017 00:00:04,22,2.0047,1.6639,1.8233,26.0339,28.6418,2.8253,2.8364,5.6639,7.2806
08/01/2017 02:00:02,22,2.0102,1.6694,1.8287,26.0424,28.0446,2.8230,2.8278,5.5245,7.2626
08/01/2017 04:00:08,22,1.9968,1.6560,1.8153,26.0567,27.5905,2.8231,2.8204,5.3219,7.2479
08/01/2017 06:00:05,22,1.9830,1.6421,1.8015,26.0767,27.1739,2.8220,2.8149,5.1806,7.2082
08/01/2017 08:00:06,22,1.9691,1.6283,1.7876,26.1184,26.9326,2.8203,2.8109,5.1011,7.1563
08/01/2017 10:00:05,22,1.9579,1.6171,1.7764,26.1817,27.6027,2.8150,2.8157,5.0975,7.2085
08/01/2017 12:00:04,22,1.9474,1.6066,1.7660,26.2285,27.9680,2.8081,2.8239,5.1600,7.2732
08/01/2017 14:00:01,22,1.9379,1.5971,1.7564,26.2369,27.4803,2.8046,2.8209,5.0527,7.3179
08/01/2017 16:00:03,22,1.9261,1.5853,1.7446,26.2535,26.9212,2.8031,2.8088,4.9394,7.2268
08/01/2017 18:00:07,22,1.9174,1.5766,1.7359,26.2879,26.6643,2.8016,2.8036,4.9204,7.1034
08/01/2017 20:00:08,22,1.9346,1.5938,1.7532,26.2906,26.4583,2.7983,2.8011,5.4385,6.8680
08/01/2017 22:00:07,22,1.9703,1.6295,1.7889,26.2767,26.2745,2.7979,2.7998,6.4436,6.5839
09/01/2017 00:00:04,22,2.0047,1.6639,1.8233,26.0896,26.0715,2.7979,2.7980,6.5146,6.5140
09/01/2017 02:00:01,22,2.0180,1.6772,1.8366,25.9089,25.8900,2.7956,2.7957,6.4738,6.4732
09/01/2017 04:00:03,22,2.0123,1.6715,1.8308,25.6988,25.6792,2.7926,2.7928,6.4401,6.4401
09/01/2017 06:00:06,22,1.9973,1.6565,1.8158,25.5044,25.4879,2.7893,2.7894,6.4111,6.4120
09/01/2017 08:00:04,22,1.9836,1.6428,1.8021,25.4177,25.6339,2.7843,2.7881,6.3439,6.4047
09/01/2017 10:00:08,22,1.9716,1.6308,1.7901,25.3885,27.3315,2.7788,2.7906,6.2101,6.4221
09/01/2017 12:00:09,22,1.9620,1.6213,1.7807,25.3696,29.0025,2.7726,2.8027,6.1596,6.4525
09/01/2017 14:00:08,22,1.9585,1.6181,1.7777,25.3491,28.2659,2.7635,2.7964,6.2659,6.6136
09/01/2017 16:00:05,22,1.9712,1.6308,1.7904,25.6323,27.5262,2.7571,2.7848,6.3874,6.7341
09/01/2017 18:00:06,22,1.9683,1.6277,1.7872,25.9834,27.3134,2.7563,2.7810,6.3483,6.8165
09/01/2017 20:00:07,22,1.9652,1.6245,1.7839,26.1875,26.9046,2.7582,2.7775,6.2575,6.8221
09/01/2017 22:00:03,22,1.9920,1.6512,1.8107,26.3159,26.5645,2.7639,2.7753,6.3764,6.7512
10/01/2017 00:00:01,22,2.0271,1.6864,1.8458,26.3102,26.2963,2.7714,2.7731,6.6138,6.6534
10/01/2017 02:00:07,22,2.0466,1.7058,1.8653,26.1178,26.0911,2.7723,2.7722,6.6175,6.6196
10/01/2017 04:00:01,22,2.0423,1.7016,1.8611,25.9048,25.8763,2.7714,2.7714,6.6085,6.6108
10/01/2017 06:00:00,22,2.0290,1.6883,1.8477,25.7002,25.6746,2.7703,2.7702,6.6024,6.6054
10/01/2017 08:00:01,22,2.0148,1.6741,1.8335,25.6749,25.7184,2.7692,2.7684,6.5596,6.6248
10/01/2017 10:00:07,22,2.0007,1.6599,1.8194,25.7552,26.2944,2.7658,2.7674,6.4087,6.6869
10/01/2017 12:00:01,22,1.9900,1.6493,1.8087,25.8342,27.1553,2.7587,2.7692,6.2776,6.7492
10/01/2017 14:00:04,22,1.9825,1.6418,1.8013,25.9301,27.8414,2.7520,2.7701,6.1834,6.8058
10/01/2017 16:00:08,22,1.9741,1.6335,1.7930,26.0636,27.9631,2.7450,2.7672,6.1582,6.8404
10/01/2017 18:00:07,22,1.9653,1.6247,1.7842,26.2514,27.6364,2.7393,2.7620,6.1498,6.8657
10/01/2017 20:00:06,22,1.9613,1.6206,1.7800,26.4708,27.1202,2.7381,2.7566,6.1801,6.8345
10/01/2017 22:00:05,22,1.9789,1.6382,1.7977,26.6283,26.7390,2.7451,2.7531,6.4752,6.7238
11/01/2017 00:00:02,22,2.0114,1.6707,1.8301,26.4820,26.4538,2.7510,2.7510,6.6434,6.6446
11/01/2017 02:00:05,22,2.0387,1.6980,1.8574,26.2493,26.2250,2.7502,2.7502,6.6157,6.6174
11/01/2017 04:00:01,22,2.0356,1.6948,1.8542,26.0632,26.0427,2.7483,2.7483,6.5878,6.5900
11/01/2017 06:00:06,22,2.0205,1.6797,1.8391,25.9033,25.8843,2.7457,2.7458,6.5582,6.5606
11/01/2017 08:00:07,22,2.0056,1.6649,1.8243,25.8477,26.0036,2.7419,2.7444,6.4618,6.5667
11/01/2017 10:00:07,22,1.9937,1.6530,1.8124,25.8288,26.8351,2.7368,2.7480,6.2743,6.6081
11/01/2017 12:00:05,22,1.9861,1.6455,1.8050,25.8271,27.6371,2.7259,2.7494,6.2432,6.6725
11/01/2017 14:00:05,22,1.9831,1.6425,1.8020,25.8846,28.0086,2.7130,2.7474,6.3427,6.7412
11/01/2017 16:00:01,22,1.9797,1.6391,1.7986,25.9861,27.9864,2.7052,2.7419,6.3498,6.8016
11/01/2017 18:00:01,22,1.9745,1.6339,1.7934,26.1521,27.6258,2.7018,2.7350,6.2757,6.8542
11/01/2017 20:00:00,22,1.9679,1.6273,1.7867,26.4396,27.0556,2.7060,2.7289,6.2845,6.8303
11/01/2017 22:00:05,22,1.9844,1.6437,1.8031,26.6180,26.6284,2.7199,2.7248,6.6444,6.7224
12/01/2017 00:00:07,22,2.0176,1.6769,1.8364,26.3515,26.3167,2.7237,2.7237,6.6946,6.6958
12/01/2017 02:00:05,22,2.0534,1.7127,1.8722,26.0754,26.0462,2.7236,2.7236,6.6825,6.6843
