Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
13/06/2016 00:00:05,35,1.5425,1.1747,1.3825,13.3838,13.0464,41.4406,37.5386,7.1016,7.8422,94.6611,68.7606,0.0080,0.0055
13/06/2016 02:00:00,35,1.5413,1.1739,1.3814,13.3650,12.8836,41.5871,36.9891,7.1120,7.8449,95.7980,65.8000,0.0081,0.0054
13/06/2016 04:00:00,35,1.5478,1.1804,1.3879,13.3250,12.8388,41.5641,36.3456,7.0931,7.8532,95.4723,64.4554,0.0080,0.0057
13/06/2016 06:00:06,35,1.5570,1.1896,1.3971,13.2823,12.3473,41.3885,35.9230,7.0930,7.8337,93.9241,63.0469,0.0078,0.0058
13/06/2016 08:00:04,35,1.5642,1.1967,1.4043,13.2452,12.2827,41.0726,35.6180,7.0703,7.8248,91.5937,62.1346,0.0075,0.0059
13/06/2016 10:00:04,35,1.5800,1.2126,1.4201,13.2158,13.0298,40.6268,35.5496,7.0994,7.8140,88.6467,61.4041,0.0073,0.0058
13/06/2016 12:00:00,35,1.5785,1.2110,1.4186,13.2104,14.2482,40.3337,35.6728,7.1708,7.7906,86.5860,60.8869,0.0071,0.0056
13/06/2016 14:00:02,35,1.5816,1.2142,1.4217,13.2176,15.4010,40.0801,35.5165,7.2308,7.7810,84.6824,60.7180,0.0069,0.0057
13/06/2016 16:00:02,35,1.5796,1.2121,1.4197,13.2224,15.6716,39.8186,35.2143,7.2527,7.7798,82.9352,60.6153,0.0067,0.0059
13/06/2016 18:00:02,35,1.5758,1.2083,1.4159,13.2360,15.1572,39.5535,33.7399,7.1963,7.7888,81.1469,60.2858,0.0066,0.0070
13/06/2016 20:00:02,35,1.5691,1.2016,1.4091,13.2734,14.8640,39.4015,34.0051,7.1112,7.7984,79.6489,60.6311,0.0064,0.0069
13/06/2016 22:00:02,35,1.5584,1.1910,1.3985,13.4224,14.5202,39.5899,33.8068,7.0352,7.7969,80.4380,60.1985,0.0064,0.0069
14/06/2016 00:00:00,35,1.5503,1.1829,1.3904,13.6640,14.3326,39.8417,33.8306,7.0162,7.8022,81.8288,60.0806,0.0065,0.0069
14/06/2016 02:00:06,35,1.5437,1.1764,1.3839,13.9037,14.1100,40.0576,33.8420,6.9945,7.7994,83.3486,59.8350,0.0066,0.0069
14/06/2016 04:00:02,35,1.5351,1.1678,1.3752,14.0930,13.7800,40.1677,33.7535,6.9236,7.7960,84.6904,59.3496,0.0068,0.0069
14/06/2016 06:00:06,35,1.5278,1.1604,1.3679,14.0974,13.5006,40.2532,33.4952,6.8398,7.7819,86.2078,58.8989,0.0070,0.0070
14/06/2016 08:00:00,35,1.5246,1.1572,1.3647,14.0471,13.5280,40.1711,33.0589,6.7629,7.7939,86.7872,58.3185,0.0072,0.0073
14/06/2016 10:00:00,35,1.5198,1.1523,1.3598,14.0441,13.7384,40.0215,33.1627,6.7807,7.7835,86.5335,58.0964,0.0074,0.0072
14/06/2016 12:00:03,35,1.5124,1.1448,1.3524,14.0598,14.3047,40.0003,33.0739,6.8522,7.8043,86.5838,58.2711,0.0074,0.0073
14/06/2016 14:00:04,35,1.5061,1.1385,1.3461,14.0872,14.9393,39.9215,32.8541,6.9365,7.8503,86.2360,58.4151,0.0074,0.0074
14/06/2016 16:00:02,35,1.4977,1.1301,1.3378,14.1247,15.3810,39.9021,32.8479,7.0021,7.8325,86.3149,58.7388,0.0075,0.0075
14/06/2016 18:00:00,35,1.4880,1.1204,1.3280,14.1474,15.0242,39.8546,32.9737,6.9551,7.8151,86.3079,59.1516,0.0075,0.0074
14/06/2016 20:00:09,35,1.4813,1.1137,1.3213,14.1623,14.6824,39.8084,32.8071,6.8760,7.8434,86.4100,59.3515,0.0076,0.0075
14/06/2016 22:00:04,35,1.4762,1.1086,1.3162,14.1594,14.2032,39.6462,32.4339,6.8161,7.7250,85.4351,59.0194,0.0075,0.0079
15/06/2016 00:00:09,35,1.4668,1.0992,1.3068,14.1579,14.0408,39.7049,32.6346,6.7105,7.7184,85.8579,59.2796,0.0076,0.0078
15/06/2016 02:00:08,35,1.4583,1.0907,1.2983,14.1897,13.5734,39.7360,32.8983,6.6483,7.6970,86.2156,59.9271,0.0076,0.0077
15/06/2016 04:00:06,35,1.4615,1.0940,1.3015,14.2392,13.1487,39.7234,32.8675,6.6270,7.7236,86.5660,60.4126,0.0077,0.0078
15/06/2016 06:00:07,35,1.4587,1.0910,1.2986,14.2682,12.7814,39.7300,32.9446,6.5997,7.7425,87.2816,60.8425,0.0078,0.0077
15/06/2016 08:00:02,35,1.4741,1.1065,1.3141,14.2715,12.8210,39.6536,33.2569,6.5862,7.6791,87.3624,61.0448,0.0078,0.0075
15/06/2016 10:00:01,35,1.4902,1.1228,1.3303,14.2773,13.2955,39.5872,33.6679,6.6301,7.6217,87.2661,61.2989,0.0078,0.0073
