Cell,Age,Oxy,Sal,Hypoxia,Period
1,14.6900,6.8919,36.2638,0.0000,2016-18
2,6.7639,6.9146,36.0694,0.0000,2016-18
3,0.3560,6.9374,35.9090,0.0000,2016-18
4,0.1375,6.9372,35.9056,0.0000,2016-18
5,0.0815,6.9373,35.9059,0.0000,2016-18
6,0.1268,6.9367,35.9160,0.0000,2016-18
7,0.2035,6.9354,35.9394,0.0000,2016-18
8,0.3377,6.9350,35.9726,0.0000,2016-18
9,0.4275,6.9359,35.9822,0.0000,2016-18
10,0.5480,6.9364,35.9928,0.0000,2016-18
11,0.9773,6.9390,36.0059,0.0000,2016-18
12,1.9050,6.9357,35.9999,0.0000,2016-18
13,5.6265,6.9171,36.0317,0.0000,2016-18
14,6.9272,6.9060,36.0520,0.0000,2016-18
15,9.9470,6.8474,36.0684,0.0000,2016-18
16,10.9705,6.8280,36.0714,0.0000,2016-18
17,5.9945,6.8559,36.0057,0.0000,2016-18
18,10.1801,6.8053,36.0492,0.0000,2016-18
19,8.4883,6.8192,36.0330,0.0000,2016-18
20,9.4724,6.7979,36.0351,0.0000,2016-18
21,10.7341,6.7787,36.0385,0.0000,2016-18
22,11.8956,6.7595,36.0452,0.0000,2016-18
23,11.8521,6.7525,36.0444,0.0000,2016-18
24,10.9534,6.7580,36.0397,0.0000,2016-18
25,9.6582,6.7720,36.0304,0.0000,2016-18
26,10.1142,6.7660,36.0361,0.0000,2016-18
27,8.1235,6.7927,36.0249,0.0000,2016-18
28,6.7056,6.8193,36.0102,0.0000,2016-18
29,10.1481,6.7784,36.0289,0.0000,2016-18
30,6.4519,6.8270,35.9924,0.0000,2016-18
31,8.1711,6.8106,36.0119,0.0000,2016-18
32,7.1709,6.8197,36.0080,0.0000,2016-18
33,5.5923,6.8431,35.9867,0.0000,2016-18
34,8.4209,6.8070,36.0099,0.0000,2016-18
35,5.8685,6.8270,35.9908,0.0000,2016-18
36,5.4505,6.8270,35.9938,0.0000,2016-18
37,8.1944,6.7951,36.0102,0.0000,2016-18
38,2.1964,6.9013,35.9565,0.0000,2016-18
39,7.1627,6.8351,36.0083,0.0000,2016-18
40,8.5336,6.8288,36.0127,0.0000,2016-18
