Cell,Age,Oxy,Sal,Hypoxia,Period
21871,67.5705,6.5061,25.3806,0.0000,2016-18
21872,67.9372,7.0155,25.5973,0.0000,2016-18
21889,68.3686,7.6388,25.8639,0.0000,2016-18
21890,68.3939,7.6902,25.8756,0.0000,2016-18
21891,68.3327,7.6281,25.8369,0.0000,2016-18
21906,68.2596,7.6001,25.7857,0.0000,2016-18
21907,68.3092,7.6807,25.8247,0.0000,2016-18
21922,68.1114,7.5488,25.6906,0.0000,2016-18
21923,68.1389,7.6601,25.7295,0.0000,2016-18
21936,67.9481,7.5058,25.5932,0.0000,2016-18
21937,67.9429,7.6303,25.6229,0.0000,2016-18
21950,67.7801,7.4828,25.4980,0.0000,2016-18
21951,67.7374,7.6096,25.5153,0.0000,2016-18
21965,67.6300,7.4914,25.4189,0.0000,2016-18
21966,67.5283,7.6058,25.4122,0.0000,2016-18
21982,67.4503,7.5409,25.3392,0.0000,2016-18
21983,67.1586,7.6691,25.2532,0.0000,2016-18
21998,67.2908,7.6025,25.2698,0.0000,2016-18
21999,66.9864,7.7170,25.1712,0.0000,2016-18
22013,67.1764,7.6683,25.2193,0.0000,2016-18
22014,66.9280,7.7627,25.1343,0.0000,2016-18
22028,67.0937,7.7403,25.1829,0.0000,2016-18
22029,66.8877,7.8324,25.1072,0.0000,2016-18
22033,61.2082,6.5001,22.7149,0.0000,2016-18
22034,61.3896,6.5846,22.9149,0.0000,2016-18
22043,67.0326,7.8122,25.1573,0.0000,2016-18
22044,66.8743,7.8898,25.0970,0.0000,2016-18
22046,63.7933,6.3408,22.9866,3.5714,2016-18
22047,63.0156,6.2675,22.9241,1.7857,2016-18
22048,65.6545,6.4808,23.3121,5.3571,2016-18
22049,62.4147,6.3155,22.9189,1.7857,2016-18
22050,61.9891,6.4565,22.9950,0.0000,2016-18
22057,66.9749,7.8765,25.1365,0.0000,2016-18
22058,66.8098,7.9478,25.0725,0.0000,2016-18
22060,65.1809,6.1510,23.2269,3.5714,2016-18
22061,64.3990,6.0966,23.1458,3.5714,2016-18
22062,65.7913,6.2509,23.3287,5.3571,2016-18
22063,63.4858,6.1530,23.0737,1.7857,2016-18
22066,62.6237,6.3296,23.0735,0.0000,2016-18
22071,66.9463,7.9184,25.1320,0.0000,2016-18
22072,66.7434,7.9815,25.0547,0.0000,2016-18
22074,65.1815,5.9622,23.2478,3.5714,2016-18
22075,64.3851,6.0071,23.1584,1.7857,2016-18
22076,63.4852,6.1402,23.0975,1.7857,2016-18
22077,62.7606,6.3058,23.0933,0.0000,2016-18
22084,66.8497,7.9677,25.1028,0.0000,2016-18
22085,66.7138,7.9987,25.0517,0.0000,2016-18
22087,65.0036,5.8953,23.1942,1.7857,2016-18
22088,64.2397,6.0067,23.1176,1.7857,2016-18
22089,63.4199,6.1477,23.0530,1.7857,2016-18
22090,62.7244,6.3106,23.0339,0.0000,2016-18
22097,66.4235,8.0025,24.9646,0.0000,2016-18
22098,66.2638,8.0275,24.9062,0.0000,2016-18
22100,64.0686,6.1404,24.3296,1.7857,2016-18
22101,64.0083,6.2322,24.2788,1.7857,2016-18
22102,63.9410,6.3101,24.2386,1.7857,2016-18
22103,63.8764,6.3874,24.1791,0.0000,2016-18
22110,66.1028,8.0269,24.8647,0.0000,2016-18
22111,66.2204,8.0322,24.9008,0.0000,2016-18
22113,63.8867,6.5364,24.3851,0.0000,2016-18
22114,63.9096,6.6211,24.3701,0.0000,2016-18
22115,63.9721,6.6824,24.3487,0.0000,2016-18
22116,64.0452,6.7461,24.3349,0.0000,2016-18
22123,65.2800,8.0566,24.5972,0.0000,2016-18
22124,65.4891,8.0553,24.6645,0.0000,2016-18
22126,63.9531,6.8665,24.4215,0.0000,2016-18
22127,64.1466,7.0052,24.4433,0.0000,2016-18
22128,64.4263,7.1373,24.4801,0.0000,2016-18
22129,64.9369,7.4232,24.5928,0.0000,2016-18
22130,65.9218,7.9583,24.9393,0.0000,2016-18
22137,64.7890,8.0693,24.4426,0.0000,2016-18
22138,64.6098,8.0758,24.3784,0.0000,2016-18
22141,63.9871,7.0266,24.4364,0.0000,2016-18
22142,64.2382,7.1906,24.4713,0.0000,2016-18
22143,64.5990,7.3891,24.5267,0.0000,2016-18
22144,65.0311,7.7064,24.6229,0.0000,2016-18
22145,65.5937,7.9873,24.8232,0.0000,2016-18
22146,66.1333,7.9635,24.9898,0.0000,2016-18
22147,65.9158,8.0053,24.9103,0.0000,2016-18
22154,64.4656,8.0764,24.3456,0.0000,2016-18
22155,63.6550,8.0980,24.0670,0.0000,2016-18
22158,63.9240,7.1296,24.4309,0.0000,2016-18
22159,64.1312,7.2894,24.4624,0.0000,2016-18
22160,64.4835,7.4498,24.5241,0.0000,2016-18
22161,64.8541,7.6793,24.6080,0.0000,2016-18
22162,66.2113,7.9889,24.9935,0.0000,2016-18
22163,66.0206,7.9930,24.9277,0.0000,2016-18
22168,66.3018,8.0236,25.0038,0.0000,2016-18
22169,66.1640,8.0127,24.9547,0.0000,2016-18
22172,63.8174,7.2421,24.4109,0.0000,2016-18
22173,63.9647,7.3885,24.4380,0.0000,2016-18
22174,64.2658,7.5075,24.4857,0.0000,2016-18
22175,64.5685,7.6557,24.5585,0.0000,2016-18
22180,63.7003,7.3566,24.3880,0.0000,2016-18
22181,63.8042,7.4870,24.4072,0.0000,2016-18
22182,64.0576,7.5702,24.4444,0.0000,2016-18
22183,64.2713,7.6680,24.4878,0.0000,2016-18
22188,63.4632,7.4840,24.3128,0.0000,2016-18
22189,63.6211,7.5704,24.3633,0.0000,2016-18
22190,63.8634,7.6243,24.4076,0.0000,2016-18
22191,63.9936,7.6969,24.4180,0.0000,2016-18
22196,63.3473,7.5574,24.2901,0.0000,2016-18
22197,63.3931,7.6258,24.3092,0.0000,2016-18
22198,63.6586,7.6678,24.3639,0.0000,2016-18
22199,63.7374,7.7302,24.3622,0.0000,2016-18
22204,63.2141,7.6097,24.2561,0.0000,2016-18
22205,63.2446,7.6711,24.2702,0.0000,2016-18
22206,63.4498,7.7015,24.3162,0.0000,2016-18
22207,63.5025,7.7557,24.3127,0.0000,2016-18
22211,63.0804,7.6608,24.2245,0.0000,2016-18
22212,63.0944,7.6979,24.2326,0.0000,2016-18
22213,63.2404,7.7209,24.2672,0.0000,2016-18
22214,63.2743,7.7587,24.2659,0.0000,2016-18
22218,62.9368,7.7032,24.1881,0.0000,2016-18
22219,62.9303,7.7187,24.1902,0.0000,2016-18
22220,63.0168,7.7334,24.2130,0.0000,2016-18
22221,63.0461,7.7519,24.2183,0.0000,2016-18
22225,62.7257,7.7609,24.1353,0.0000,2016-18
22226,62.7259,7.7637,24.1378,0.0000,2016-18
22227,62.7945,7.7732,24.1569,0.0000,2016-18
22228,62.8479,7.7678,24.1715,0.0000,2016-18
22230,54.9529,6.8723,21.2093,0.0000,2016-18
22232,62.4676,7.7621,24.0719,0.0000,2016-18
22233,62.5153,7.7825,24.0856,0.0000,2016-18
22234,62.5936,7.8180,24.1063,0.0000,2016-18
22235,62.6567,7.8110,24.1240,0.0000,2016-18
22237,58.2223,6.7809,22.5089,0.0000,2016-18
22239,62.2307,7.7638,24.0124,0.0000,2016-18
22240,62.2973,7.7953,24.0300,0.0000,2016-18
22241,62.3560,7.8475,24.0447,0.0000,2016-18
22242,62.3747,7.8852,24.0503,0.0000,2016-18
22243,62.0429,7.8222,23.9655,0.0000,2016-18
22245,60.8452,7.4905,23.5606,0.0000,2016-18
22247,61.9926,7.7423,23.9501,0.0000,2016-18
22248,62.0220,7.7663,23.9571,0.0000,2016-18
22249,62.0649,7.8140,23.9671,0.0000,2016-18
22250,61.9846,7.8247,23.9459,0.0000,2016-18
22251,61.6830,7.7305,23.8602,0.0000,2016-18
22254,61.7227,7.7124,23.8749,0.0000,2016-18
22255,61.6562,7.7216,23.8536,0.0000,2016-18
22256,61.6695,7.7519,23.8553,0.0000,2016-18
22257,61.5206,7.7521,23.8112,0.0000,2016-18
22260,61.3814,7.6834,23.7712,0.0000,2016-18
22261,61.2824,7.6511,23.7405,0.0000,2016-18
22262,61.2843,7.6540,23.7410,0.0000,2016-18
22263,61.1644,7.6400,23.7044,0.0000,2016-18
22266,61.0089,7.5488,23.6497,0.0000,2016-18
22267,60.9520,7.5304,23.6310,0.0000,2016-18
22268,59.9073,6.8780,23.2293,0.0000,2016-18
22269,60.9628,7.5464,23.6356,0.0000,2016-18
22270,60.8767,7.5351,23.6089,0.0000,2016-18
22273,60.6527,7.3371,23.5130,0.0000,2016-18
22274,60.6320,7.3310,23.5046,0.0000,2016-18
22275,60.6141,7.3708,23.5031,0.0000,2016-18
22276,59.7283,5.7867,23.1053,1.7857,2016-18
22277,60.5736,7.3773,23.4920,0.0000,2016-18
22280,60.6783,7.0573,23.4689,0.0000,2016-18
22281,62.4529,5.5635,23.9143,0.0000,2016-18
22282,62.4161,5.7222,23.9095,0.0000,2016-18
22283,62.4432,5.6915,23.9153,0.0000,2016-18
22287,60.6308,6.9645,23.4180,0.0000,2016-18
22288,60.6809,6.9381,23.4075,0.0000,2016-18
22289,62.2443,6.1780,23.8791,0.0000,2016-18
22290,62.3627,5.9320,23.9034,0.0000,2016-18
22294,60.6302,6.9661,23.3959,0.0000,2016-18
22295,60.7008,6.9554,23.4009,0.0000,2016-18
22296,60.7644,6.9087,23.4102,0.0000,2016-18
22297,60.8518,6.8464,23.4280,0.0000,2016-18
22301,60.9561,7.1164,23.4766,0.0000,2016-18
22302,60.9926,7.0253,23.4849,0.0000,2016-18
22303,61.0014,6.9176,23.4807,0.0000,2016-18
22304,61.0009,6.8084,23.4715,0.0000,2016-18
22308,57.1153,7.4471,22.1808,0.0000,2016-18
22309,61.2084,7.1306,23.5742,0.0000,2016-18
22310,61.2154,6.9156,23.5652,0.0000,2016-18
22311,61.1016,6.5939,23.5041,0.0000,2016-18
22316,55.4235,7.4674,21.5937,0.0000,2016-18
22317,55.6574,7.4066,21.6722,0.0000,2016-18
22318,56.3266,7.3222,21.8964,0.0000,2016-18
22319,56.8252,7.2925,22.0695,0.0000,2016-18
22325,53.6430,7.3922,20.9659,0.0000,2016-18
22326,54.6160,7.3089,21.3000,0.0000,2016-18
22333,53.3666,7.2834,20.8599,0.0000,2016-18
22340,53.0561,7.2479,20.7451,0.0000,2016-18
22347,53.0410,7.2121,20.7293,0.0000,2016-18
22352,51.9332,7.1797,20.3325,0.0000,2016-18
22353,52.6547,7.1934,20.5723,0.0000,2016-18
22419,51.5002,6.7793,20.0604,0.0000,2016-18
22420,50.1496,6.8719,19.5874,0.0000,2016-18
22421,49.9867,6.9204,19.5441,0.0000,2016-18
22427,51.6537,6.7419,20.1129,0.0000,2016-18
22428,50.8760,6.7877,19.8364,0.0000,2016-18
22429,50.3652,6.8348,19.6630,0.0000,2016-18
22430,50.2257,6.8725,19.6232,0.0000,2016-18
22440,51.5416,6.7330,20.0673,0.0000,2016-18
22441,50.8759,6.7736,19.8362,0.0000,2016-18
22442,50.6465,6.7886,19.7585,0.0000,2016-18
22443,50.5432,6.8100,19.7273,0.0000,2016-18
22455,50.9242,6.7739,19.8436,0.0000,2016-18
22456,50.6911,6.7622,19.7659,0.0000,2016-18
22457,50.7904,6.7474,19.8039,0.0000,2016-18
22458,50.8193,6.7445,19.8161,0.0000,2016-18
22472,50.1347,6.8097,19.5654,0.0000,2016-18
22473,50.3037,6.7543,19.6290,0.0000,2016-18
22474,50.7272,6.7116,19.7778,0.0000,2016-18
22475,50.9413,6.6818,19.8515,0.0000,2016-18
22488,49.0025,6.8147,19.1785,0.0000,2016-18
22489,49.2131,6.7543,19.2549,0.0000,2016-18
22490,50.2089,6.6837,19.5969,0.0000,2016-18
22491,50.8214,6.6240,19.8044,0.0000,2016-18
22506,49.1841,6.7603,19.2406,0.0000,2016-18
22507,48.6298,6.7212,19.0547,0.0000,2016-18
22508,49.9850,6.6391,19.5164,0.0000,2016-18
22509,50.6386,6.5681,19.7367,0.0000,2016-18
22522,49.3361,6.7031,19.2912,0.0000,2016-18
22523,48.8662,6.6615,19.1316,0.0000,2016-18
22524,49.7880,6.5961,19.4453,0.0000,2016-18
22525,50.0094,6.5450,19.5189,0.0000,2016-18
22539,49.2407,6.6295,19.2564,0.0000,2016-18
22540,48.7681,6.5982,19.0952,0.0000,2016-18
22541,49.0954,6.5797,19.2066,0.0000,2016-18
22542,48.7503,6.5912,19.0877,0.0000,2016-18
22559,47.9620,6.6238,18.8216,0.0000,2016-18
22560,47.5627,6.6211,18.6849,0.0000,2016-18
22561,47.5195,6.6404,18.6694,0.0000,2016-18
22562,47.2200,6.6721,18.5655,0.0000,2016-18
22580,45.7396,6.6528,18.0711,0.0000,2016-18
