Cell,Age,Oxy,Sal,Hypoxia,Period
19337,92.2576,6.8922,32.9908,0.0000,2016-18
19338,91.9277,6.7956,33.1034,0.0000,2016-18
19339,92.1955,6.8982,33.0182,0.0000,2016-18
19646,92.1575,6.8015,33.0190,0.0000,2016-18
19647,92.0346,6.7556,33.0618,0.0000,2016-18
19648,92.1920,6.8332,33.0124,0.0000,2016-18
19922,92.5027,6.8218,32.8983,0.0000,2016-18
19923,92.2152,6.7244,32.9944,0.0000,2016-18
19924,92.0752,6.7246,33.0458,0.0000,2016-18
20181,92.8900,6.8386,32.7632,0.0000,2016-18
20182,92.4514,6.7038,32.9090,0.0000,2016-18
20183,92.1758,6.6720,33.0065,0.0000,2016-18
20420,93.3231,6.8786,32.6159,0.0000,2016-18
20421,92.7692,6.7009,32.7980,0.0000,2016-18
20422,92.3453,6.6331,32.9437,0.0000,2016-18
20434,107.4123,11.2744,31.7345,26.7857,2016-18
20649,93.1874,6.6895,32.6518,0.0000,2016-18
20650,92.8020,6.6358,32.7846,0.0000,2016-18
20651,92.6543,6.6415,32.8361,0.0000,2016-18
20663,107.3747,11.3225,31.7238,26.7857,2016-18
20681,105.5999,15.8857,31.0566,25.0000,2016-18
20843,91.6453,13.3753,33.0712,25.0000,2016-18
20844,92.0629,14.0039,32.9061,23.2143,2016-18
20845,92.0446,14.3939,32.9005,23.2143,2016-18
20853,93.4054,6.6695,32.5780,0.0000,2016-18
20854,93.2222,6.6766,32.6443,0.0000,2016-18
20855,93.0935,6.6875,32.6884,0.0000,2016-18
20867,107.3080,11.3938,31.7064,26.7857,2016-18
20881,107.2566,15.1850,31.3855,23.2143,2016-18
20882,105.2905,15.9613,31.0253,25.0000,2016-18
21022,93.0418,9.7635,32.6108,19.6429,2016-18
21023,92.9618,12.1693,32.6361,19.6429,2016-18
21024,92.0416,14.3106,32.8859,23.2143,2016-18
21029,93.7967,6.7521,32.4495,0.0000,2016-18
21030,93.8057,6.8268,32.4531,0.0000,2016-18
21031,93.8385,6.8903,32.4417,0.0000,2016-18
21044,107.1412,11.5135,31.6676,25.0000,2016-18
21052,106.9604,15.4606,31.3361,23.2143,2016-18
21053,105.0069,15.9867,30.9897,25.0000,2016-18
21169,93.3382,9.2508,32.5474,17.8571,2016-18
21170,93.2829,11.6634,32.5496,14.2857,2016-18
21171,92.0400,14.1641,32.8780,26.7857,2016-18
21177,94.2843,6.8957,32.2910,0.0000,2016-18
21178,94.3308,6.9846,32.2798,0.0000,2016-18
21179,94.6092,7.1511,32.1893,0.0000,2016-18
21185,106.7402,11.5205,31.5765,25.0000,2016-18
21191,106.6383,15.6618,31.2824,23.2143,2016-18
21192,104.6869,15.9920,30.9415,25.0000,2016-18
21294,93.5471,9.7564,32.4864,16.0714,2016-18
21295,93.4811,11.7940,32.4920,12.5000,2016-18
21296,92.0530,13.8992,32.8682,28.5714,2016-18
21302,94.9266,6.9911,32.0799,0.0000,2016-18
21303,95.3940,7.0949,31.9251,0.0000,2016-18
21304,94.5996,6.9376,32.1875,0.0000,2016-18
21305,94.6047,7.0113,32.1860,0.0000,2016-18
21306,94.6326,7.1210,32.1828,0.0000,2016-18
21311,106.3832,12.2269,31.4755,25.0000,2016-18
21312,106.2017,15.7885,31.2087,23.2143,2016-18
21313,104.3727,15.9805,30.8860,25.0000,2016-18
21410,93.6297,9.8430,32.4691,12.5000,2016-18
21411,93.5492,11.7563,32.4807,12.5000,2016-18
21412,92.0940,13.3968,32.8540,28.5714,2016-18
21418,94.9855,6.9185,32.0569,0.0000,2016-18
21419,95.2371,6.9821,31.9736,0.0000,2016-18
21420,94.7692,6.8769,32.1276,0.0000,2016-18
21421,95.8079,7.1417,31.7786,0.0000,2016-18
21422,95.5525,7.0368,31.8626,0.0000,2016-18
21423,94.6201,6.8744,32.1769,0.0000,2016-18
21424,94.4802,6.9081,32.2250,1.7857,2016-18
21425,94.4073,7.1147,32.2590,3.5714,2016-18
21426,94.3666,6.8887,32.2617,1.7857,2016-18
21429,104.8145,11.9314,31.0220,25.0000,2016-18
21430,105.6617,15.6121,31.1149,25.0000,2016-18
21431,104.1048,15.9410,30.8309,25.0000,2016-18
21518,93.6366,9.5195,32.4775,12.5000,2016-18
21519,93.5601,11.3872,32.4882,14.2857,2016-18
21520,92.1662,12.7188,32.8369,25.0000,2016-18
21525,94.9207,6.7441,32.0722,0.0000,2016-18
21526,95.1185,6.7832,32.0061,0.0000,2016-18
21527,94.7471,6.7149,32.1306,0.0000,2016-18
21528,95.4515,6.8154,31.8911,0.0000,2016-18
21529,94.5846,6.7006,32.1842,0.0000,2016-18
21530,96.1130,7.0999,31.6621,0.0000,2016-18
21531,95.8484,7.0602,31.7542,0.0000,2016-18
21532,95.8277,6.8240,31.7557,0.0000,2016-18
21533,94.3490,6.7039,32.2616,3.5714,2016-18
21534,94.1586,6.7471,32.3251,3.5714,2016-18
21535,94.1826,7.0985,32.3358,3.5714,2016-18
21536,93.9604,6.8428,32.3912,7.1429,2016-18
21538,105.0969,14.9441,31.0116,25.0000,2016-18
