Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
27/06/2016 00:00:02,20,2.9177,2.7938,2.8556,13.0031,12.9911,36.3872,36.3839,7.4602,7.5077,48.0031,46.7329,0.0035,0.0035
27/06/2016 02:00:00,20,2.9072,2.7830,2.8450,12.9565,12.9401,36.3944,36.3939,7.5151,7.5331,48.4738,48.1821,0.0036,0.0035
27/06/2016 04:00:08,20,2.8967,2.7728,2.8347,12.9006,12.8758,36.4016,36.4020,7.5533,7.5631,49.0698,48.9742,0.0036,0.0036
27/06/2016 06:00:00,20,2.8971,2.7734,2.8352,12.7725,12.7413,36.4062,36.4070,7.5899,7.5943,49.0644,48.9908,0.0036,0.0036
27/06/2016 08:00:07,20,2.8968,2.7724,2.8346,12.6256,12.5933,36.4114,36.4123,7.6385,7.6433,49.2165,49.1639,0.0036,0.0036
27/06/2016 10:00:04,20,2.9004,2.7764,2.8384,12.5169,12.5102,36.4121,36.4130,7.6816,7.6881,48.5898,48.4681,0.0035,0.0035
27/06/2016 12:00:09,20,2.9125,2.7886,2.8505,12.5080,12.5060,36.4125,36.4134,7.7299,7.7370,48.1265,47.9778,0.0035,0.0035
27/06/2016 14:00:09,20,2.9347,2.8109,2.8728,12.5101,12.5161,36.4144,36.4150,7.7766,7.7852,48.0054,47.8056,0.0035,0.0035
27/06/2016 16:00:08,20,2.9493,2.8252,2.8872,12.4966,12.4877,36.4185,36.4192,7.8137,7.8232,48.1851,48.0386,0.0035,0.0035
27/06/2016 18:00:09,20,2.9508,2.8270,2.8888,12.4426,12.4309,36.4237,36.4244,7.8345,7.8446,48.5478,48.4827,0.0035,0.0035
27/06/2016 20:00:02,20,2.9496,2.8255,2.8874,12.3915,12.3800,36.4291,36.4299,7.8476,7.8570,49.0227,49.0016,0.0035,0.0035
27/06/2016 22:00:00,20,2.9401,2.8160,2.8780,12.3404,12.3283,36.4346,36.4354,7.8583,7.8670,49.5164,49.5076,0.0035,0.0035
28/06/2016 00:00:09,20,2.9342,2.8102,2.8721,12.2903,12.2786,36.4397,36.4404,7.8678,7.8762,49.9802,49.9511,0.0035,0.0035
28/06/2016 02:00:08,20,2.9345,2.8101,2.8722,12.2380,12.2249,36.4447,36.4455,7.8791,7.8870,50.4348,50.3769,0.0035,0.0035
28/06/2016 04:00:08,20,2.9364,2.8124,2.8743,12.1818,12.1692,36.4487,36.4492,7.8914,7.8986,50.6606,50.5352,0.0035,0.0035
28/06/2016 06:00:00,20,2.9661,2.8422,2.9041,12.1215,12.0981,36.4486,36.4487,7.8907,7.8945,50.2115,50.1284,0.0035,0.0035
28/06/2016 08:00:01,20,2.9986,2.8744,2.9364,12.0705,12.0609,36.4467,36.4468,7.8800,7.8877,49.6610,49.4707,0.0035,0.0034
28/06/2016 10:00:00,20,3.0158,2.8921,2.9538,12.0687,12.1810,36.4456,36.4430,7.8862,7.8972,49.4423,48.5197,0.0034,0.0034
28/06/2016 12:00:06,20,3.0468,2.9230,2.9848,12.0694,12.9322,36.4469,36.4275,7.9052,7.8782,49.9764,45.9837,0.0035,0.0033
28/06/2016 14:00:00,20,3.0635,2.9387,3.0010,12.0674,13.5574,36.4505,36.4090,7.9286,7.8661,51.1773,43.5514,0.0035,0.0032
28/06/2016 16:00:06,20,3.0463,2.9232,2.9846,12.0735,13.4978,36.4517,36.3901,7.9113,7.8730,51.9343,41.5393,0.0036,0.0031
28/06/2016 18:00:07,20,3.0608,2.9364,2.9985,12.0855,13.1750,36.4524,36.3676,7.8754,7.8839,52.6340,39.1723,0.0036,0.0030
28/06/2016 20:00:09,20,3.0445,2.9209,2.9826,12.1156,13.4383,36.4512,36.3448,7.8116,7.9094,52.7142,35.3200,0.0036,0.0029
28/06/2016 22:00:02,20,3.0403,2.9163,2.9782,12.1337,13.6152,36.4492,36.3515,7.7264,7.9321,52.6400,34.4328,0.0036,0.0028
29/06/2016 00:00:00,20,3.0342,2.9105,2.9722,12.1406,13.6017,36.4470,36.3694,7.6506,7.9526,52.5759,36.1660,0.0037,0.0029
29/06/2016 02:00:08,20,3.0265,2.9029,2.9645,12.1432,13.5583,36.4448,36.3764,7.5967,8.0052,52.6027,40.6795,0.0037,0.0031
29/06/2016 04:00:07,20,3.0337,2.9103,2.9719,12.1448,13.3910,36.4418,36.3738,7.5266,8.0427,52.5050,45.3240,0.0037,0.0033
29/06/2016 06:00:03,20,3.0504,2.9265,2.9883,12.1557,13.1511,36.4373,36.3762,7.4701,8.0288,52.2078,44.9859,0.0037,0.0033
29/06/2016 08:00:01,20,3.0564,2.9323,2.9942,12.1820,12.9040,36.4314,36.3717,7.4602,7.9873,51.7621,42.0071,0.0037,0.0031
29/06/2016 10:00:00,20,3.0557,2.9322,2.9938,12.2149,12.9188,36.4259,36.3572,7.5012,7.9372,51.2122,39.4652,0.0036,0.0030
29/06/2016 12:00:08,20,3.0550,2.9309,2.9928,12.2386,12.9780,36.4218,36.3504,7.4784,7.9482,50.9752,38.7439,0.0036,0.0030
29/06/2016 14:00:00,20,3.0439,2.9200,2.9818,12.2510,13.5617,36.4191,36.3593,7.4537,8.0479,50.7645,42.2288,0.0036,0.0032
29/06/2016 16:00:00,20,3.0337,2.9097,2.9716,12.2529,13.9433,36.4172,36.3342,7.4110,8.1729,50.5896,53.1447,0.0036,0.0038
29/06/2016 18:00:08,20,3.0195,2.8959,2.9576,12.2488,13.9172,36.4152,36.2347,7.3239,8.2255,50.5158,62.6363,0.0037,0.0044
29/06/2016 20:00:03,20,3.0097,2.8858,2.9476,12.2499,13.6485,36.4124,36.1250,7.2434,8.2139,50.6804,63.5759,0.0037,0.0046
29/06/2016 22:00:08,20,2.9988,2.8752,2.9369,12.2462,13.1746,36.4089,36.0897,7.1807,8.1586,50.8671,60.0274,0.0037,0.0045
30/06/2016 00:00:06,20,2.9888,2.8651,2.9268,12.2455,12.7230,36.4046,36.1415,7.1432,8.0763,50.8395,55.2597,0.0037,0.0041
30/06/2016 02:00:09,20,2.9823,2.8584,2.9202,12.2508,12.3612,36.4000,36.1874,7.0786,8.0072,50.6566,51.4323,0.0037,0.0038
