Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
27/06/2016 00:00:02,23,2.7545,2.4969,2.6477,12.8566,13.2302,36.4947,36.1518,7.4389,7.3407
27/06/2016 02:00:00,23,2.7432,2.4857,2.6365,12.8176,13.1189,36.5223,36.1891,7.4737,7.3645
27/06/2016 04:00:08,23,2.7340,2.4768,2.6274,12.7856,12.9090,36.5322,36.2507,7.4576,7.3964
27/06/2016 06:00:00,23,2.7356,2.4788,2.6292,12.7555,12.7208,36.5045,36.2981,7.4205,7.4317
27/06/2016 08:00:07,23,2.7380,2.4815,2.6317,12.6636,12.5287,36.4261,36.3225,7.4362,7.4920
27/06/2016 10:00:04,23,2.7408,2.4844,2.6346,12.4500,12.4417,36.3391,36.3390,7.5173,7.5276
27/06/2016 12:00:09,23,2.7531,2.4968,2.6469,12.4317,12.4309,36.3227,36.3243,7.5690,7.5771
27/06/2016 14:00:09,23,2.7733,2.5164,2.6668,12.4612,12.4677,36.3047,36.3059,7.6204,7.6290
27/06/2016 16:00:08,23,2.7869,2.5296,2.6803,12.4826,12.4746,36.2946,36.2954,7.6666,7.6743
27/06/2016 18:00:09,23,2.7873,2.5300,2.6807,12.4503,12.4396,36.2889,36.2893,7.6962,7.7026
27/06/2016 20:00:02,23,2.7861,2.5286,2.6794,12.4116,12.4006,36.2858,36.2853,7.7101,7.7165
27/06/2016 22:00:00,23,2.7760,2.5185,2.6693,12.3651,12.3531,36.2882,36.2860,7.7207,7.7284
28/06/2016 00:00:09,23,2.7709,2.5134,2.6642,12.3152,12.3032,36.2933,36.2890,7.7320,7.7416
28/06/2016 02:00:08,23,2.7717,2.5143,2.6650,12.2619,12.2481,36.3026,36.2956,7.7477,7.7592
28/06/2016 04:00:08,23,2.7732,2.5157,2.6664,12.2044,12.1900,36.3130,36.3063,7.7735,7.7835
28/06/2016 06:00:00,23,2.8016,2.5439,2.6948,12.1337,12.1093,36.3352,36.3343,7.7909,7.7948
28/06/2016 08:00:01,23,2.8359,2.5784,2.7292,12.0910,12.0794,36.3636,36.3634,7.7853,7.7935
28/06/2016 10:00:00,23,2.8500,2.5923,2.7432,12.1110,12.2176,36.3786,36.3756,7.7688,7.8073
28/06/2016 12:00:06,23,2.8816,2.6238,2.7747,12.1314,13.1054,36.3808,36.3264,7.7321,7.7828
28/06/2016 14:00:00,23,2.9009,2.6432,2.7940,12.1256,13.9306,36.3777,36.2740,7.7085,7.7547
28/06/2016 16:00:06,23,2.8805,2.6228,2.7737,12.1147,13.8330,36.3749,36.2736,7.7111,7.7717
28/06/2016 18:00:07,23,2.8980,2.6406,2.7913,12.1040,13.7367,36.3746,36.2524,7.6902,7.8067
28/06/2016 20:00:09,23,2.8789,2.6212,2.7721,12.0841,13.5969,36.3749,36.2138,7.6936,7.8323
28/06/2016 22:00:02,23,2.8759,2.6183,2.7692,12.0675,13.3557,36.3758,36.1975,7.6814,7.8507
29/06/2016 00:00:00,23,2.8689,2.6112,2.7621,12.0521,13.3873,36.3766,36.1536,7.6509,7.8733
29/06/2016 02:00:08,23,2.8610,2.6033,2.7542,12.0351,13.3952,36.3767,36.1285,7.6189,7.8646
29/06/2016 04:00:07,23,2.8683,2.6107,2.7615,12.0323,13.3891,36.3750,36.1047,7.5795,7.8310
29/06/2016 06:00:03,23,2.8863,2.6285,2.7795,12.0265,13.4335,36.3734,36.0548,7.5358,7.7515
29/06/2016 08:00:01,23,2.8920,2.6343,2.7852,12.0017,13.3405,36.3744,36.0474,7.4939,7.6833
29/06/2016 10:00:00,23,2.8900,2.6322,2.7832,11.9851,13.4293,36.3752,36.1024,7.4550,7.7122
29/06/2016 12:00:08,23,2.8916,2.6341,2.7849,11.9642,13.4389,36.3758,36.1471,7.4242,7.7369
29/06/2016 14:00:00,23,2.8792,2.6215,2.7724,11.9494,13.7516,36.3754,36.1884,7.3957,7.7243
29/06/2016 16:00:00,23,2.8687,2.6109,2.7619,11.9377,13.8999,36.3748,36.2202,7.3603,7.7347
29/06/2016 18:00:08,23,2.8545,2.5969,2.7477,11.9274,13.5752,36.3729,36.2304,7.3331,7.7614
29/06/2016 20:00:03,23,2.8451,2.5874,2.7382,11.9247,13.3359,36.3683,36.2203,7.3132,7.7514
