0,379446.841918945,6373367.71990967
1,379441.962006308,6373387.11543628
2,379437.08209367,6373406.5109629
3,379432.202181033,6373425.90648951
4,379427.322268395,6373445.30201613
5,379422.442355758,6373464.69754274
6,379417.562443121,6373484.09306935
7,379412.682530483,6373503.48859597
8,379407.802617846,6373522.88412258
9,379402.922705208,6373542.2796492
10,379398.042792571,6373561.67517581
11,379393.162879933,6373581.07070243
12,379388.282967296,6373600.46622904
13,379383.403054658,6373619.86175566
14,379378.523142021,6373639.25728227
15,379373.643229383,6373658.65280888
16,379368.763316746,6373678.0483355
17,379363.883404108,6373697.44386211
18,379359.003491471,6373716.83938873
19,379354.123578833,6373736.23491534
20,379349.243666196,6373755.63044196
21,379344.363753558,6373775.02596857
22,379339.483840921,6373794.42149519
23,379334.603928284,6373813.8170218
24,379329.724015646,6373833.21254841
25,379324.844103009,6373852.60807503
26,379319.964190371,6373872.00360164
27,379315.084277734,6373891.39912826
28,379310.204365096,6373910.79465487
29,379305.324452459,6373930.19018149
30,379300.444539821,6373949.5857081
31,379295.564627184,6373968.98123472
32,379290.684714546,6373988.37676133
33,379285.804801909,6374007.77228794
34,379280.924889271,6374027.16781456
35,379276.044976634,6374046.56334117
36,379271.165063996,6374065.95886779
37,379266.285151359,6374085.3543944
38,379261.405238722,6374104.74992102
39,379256.525326084,6374124.14544763
40,379251.645413447,6374143.54097424
41,379246.765500809,6374162.93650086
42,379241.885588172,6374182.33202747
43,379237.005675534,6374201.72755409
44,379232.125762897,6374221.1230807
45,379227.245850259,6374240.51860732
46,379222.365937622,6374259.91413393
47,379217.486024984,6374279.30966055
48,379212.606112347,6374298.70518716
49,379207.726199709,6374318.10071377
50,379202.846287072,6374337.49624039
51,379197.966374434,6374356.891767
52,379193.086461797,6374376.28729362
53,379188.20654916,6374395.68282023
54,379183.326636522,6374415.07834685
55,379178.446723885,6374434.47387346
56,379173.566811247,6374453.86940008
57,379168.68689861,6374473.26492669
58,379163.806985972,6374492.6604533
59,379158.927073335,6374512.05597992
60,379154.047160697,6374531.45150653
61,379149.16724806,6374550.84703315
62,379144.287335422,6374570.24255976
63,379139.407422785,6374589.63808638
64,379134.527510147,6374609.03361299
65,379129.64759751,6374628.42913961
66,379124.767684872,6374647.82466622
67,379119.887772235,6374667.22019283
68,379115.007859598,6374686.61571945
69,379110.12794696,6374706.01124606
70,379105.248034323,6374725.40677268
71,379100.368121685,6374744.80229929
72,379095.488209048,6374764.19782591
73,379090.60829641,6374783.59335252
74,379085.728383773,6374802.98887913
