0,394589.800000001,6389236.7
1,394600.326025428,6389253.70596333
2,394610.852050856,6389270.71192665
3,394621.378076283,6389287.71788998
4,394631.904101711,6389304.72385331
5,394642.430127139,6389321.72981664
6,394652.956152566,6389338.73577996
7,394664.314972572,6389355.18455276
8,394676.018090439,6389371.40296921
9,394687.721208306,6389387.62138566
10,394699.424326173,6389403.83980211
11,394711.12744404,6389420.05821856
12,394717.931985234,6389438.19301719
13,394720.340982917,6389458.04740538
14,394722.7499806,6389477.90179356
15,394725.158978282,6389497.75618175
16,394727.567975965,6389517.61056993
17,394724.900292274,6389537.35807509
18,394721.657782281,6389557.09347803
19,394718.415272288,6389576.82888096
20,394715.172762295,6389596.56428389
21,394711.930252302,6389616.29968683
22,394708.687742309,6389636.03508976
23,394703.997720622,6389655.40268862
24,394697.42588823,6389674.29213062
25,394690.854055838,6389693.18157262
26,394684.282223446,6389712.07101461
27,394677.710391054,6389730.96045661
28,394665.128735926,6389744.73635205
29,394647.535222421,6389754.24783367
30,394629.941708915,6389763.75931529
31,394612.34819541,6389773.2707969
32,394595.612224237,6389771.70833832
33,394579.692773102,6389759.60168413
34,394563.773321967,6389747.49502995
35,394545.780149626,6389741.7993582
36,394525.786151825,6389742.28930913
37,394505.792154023,6389742.77926006
38,394485.798156222,6389743.26921099
39,394465.957060944,6389744.84864013
40,394446.600610808,6389749.88131716
41,394427.244160673,6389754.9139942
42,394407.887710537,6389759.94667123
43,394388.557790014,6389765.07442689
44,394369.392034798,6389770.79052932
45,394350.226279582,6389776.50663176
46,394331.060524367,6389782.22273419
47,394311.894769151,6389787.93883662
48,394292.74438743,6389793.70589243
49,394273.615428534,6389799.54395132
50,394254.486469637,6389805.3820102
51,394235.35751074,6389811.22006909
52,394216.228551844,6389817.05812797
53,394197.099592947,6389822.89618685
54,394177.970634051,6389828.73424574
55,394158.841675154,6389834.57230462
56,394139.712716258,6389840.41036351
57,394120.583757361,6389846.24842239
58,394101.454798465,6389852.08648128
59,394082.325839568,6389857.92454016
60,394063.196880672,6389863.76259904
61,394045.128387211,6389872.09098618
62,394027.663129916,6389881.835974
63,394010.197872621,6389891.58096182
64,393992.732615326,6389901.32594964
65,393975.267358031,6389911.07093746
66,393957.802100737,6389920.81592528
67,393940.336843442,6389930.5609131
68,393928.846669738,6389945.15089479
69,393922.920901176,6389964.25286502
70,393916.995132614,6389983.35483526
71,393911.069364052,6390002.4568055
72,393910.687646581,6390021.90321343
73,393914.203459352,6390041.59176494
74,393921.221001196,6390059.45258676
75,393935.363136819,6390073.59472239
76,393949.505272442,6390087.73685801
77,393963.920917565,6390101.5968943
78,393978.493470943,6390115.29509448
79,393993.066024321,6390128.99329465
80,394007.638577699,6390142.69149483
81,394022.211131078,6390156.389695
82,394035.722433193,6390170.87801335
83,394044.666705103,6390188.76655717
84,394053.610977013,6390206.65510099
85,394062.555248923,6390224.54364481
86,394061.115441905,6390243.86197276
87,394057.338494032,6390263.5021017
88,394053.56154616,6390283.14223064
89,394049.784598287,6390302.78235958
90,394040.074572159,6390319.45406492
91,394026.621116279,6390334.25286639
92,394013.167660399,6390349.05166785
93,393999.714204519,6390363.85046932
94,393986.260748639,6390378.64927079
95,393972.807292759,6390393.44807226
96,393959.353836879,6390408.24687373
97,393945.900380999,6390423.04567519
98,393932.446925119,6390437.84447666
99,393918.993469239,6390452.64327813
100,393905.540013359,6390467.4420796
101,393892.086557479,6390482.24088106
102,393878.633101599,6390497.03968253
103,393862.786031937,6390508.89417564
104,393845.55227219,6390519.04294526
105,393828.318512442,6390529.19171489
106,393811.084752695,6390539.34048452
107,393793.850992948,6390549.48925415
108,393776.617233201,6390559.63802378
109,393759.383473454,6390569.78679341
110,393742.149713707,6390579.93556304
111,393725.626920525,6390591.07726222
112,393710.467462342,6390604.12298288
113,393695.30800416,6390617.16870354
114,393680.148545977,6390630.21442421
115,393664.989087795,6390643.26014487
116,393649.829629612,6390656.30586553
117,393634.67017143,6390669.3515862
118,393619.510713247,6390682.39730686
119,393604.351255065,6390695.44302752
120,393589.191796882,6390708.48874818
121,393578.249560216,6390722.71634719
122,393584.42150417,6390741.74020347
123,393590.593448125,6390760.76405975
124,393596.76539208,6390779.78791603
125,393606.79828436,6390797.08605338
126,393617.657114293,6390813.8350979
127,393629.854105055,6390829.68544226
128,393642.118950487,6390845.44520193
129,393660.759043918,6390852.69412716
130,393679.399137349,6390859.94305238
131,393698.03923078,6390867.1919776
132,393716.679324211,6390874.44090282
133,393732.731166858,6390885.18050606
134,393745.082451173,6390900.91091533
135,393757.433735488,6390916.6413246
136,393769.785019802,6390932.37173387
137,393782.136304117,6390948.10214314
138,393794.487588432,6390963.83255241
139,393806.838872747,6390979.56296168
140,393819.190157062,6390995.29337095
141,393831.541441376,6391011.02378022
142,393843.892725691,6391026.75418948
143,393856.244010006,6391042.48459875
144,393868.595294321,6391058.21500802
145,393880.946578635,6391073.94541729
146,393893.29786295,6391089.67582656
147,393899.429129098,6391108.3731142
148,393903.881456292,6391127.87123674
149,393908.333783486,6391147.36935927
150,393912.786110681,6391166.86748181
151,393917.238437875,6391186.36560435
152,393921.690765069,6391205.86372689
153,393926.143092263,6391225.36184943
154,393930.595419458,6391244.85997197
155,393935.047746652,6391264.35809451
156,393939.500073846,6391283.85621705
157,393941.96074493,6391303.57884405
158,393941.96074493,6391323.57884405
159,393941.96074493,6391343.57884405
160,393941.96074493,6391363.57884405
161,393941.96074493,6391383.57884405
162,393941.96074493,6391403.57884405
163,393941.96074493,6391423.57884405
164,393941.96074493,6391443.57884405
165,393941.96074493,6391463.57884405
166,393949.887793332,6391480.81054408
167,393962.338264648,6391496.46256517
168,393974.788735964,6391512.11458625
169,393987.23920728,6391527.76660733
170,394000.958047069,6391540.13611576
171,394020.698192468,6391536.92260372
172,394040.438337866,6391533.70909168
173,394060.178483265,6391530.49557963
174,394069.313502139,6391515.70536918
175,394074.240647451,6391496.3217875
176,394079.167792763,6391476.93820581
177,394084.094938074,6391457.55462412
178,394089.022083386,6391438.17104243
179,394104.240539209,6391427.56735913
180,394122.606067097,6391419.64855964
181,394140.971594985,6391411.72976015
182,394159.337122873,6391403.81096066
183,394177.702650761,6391395.89216116
184,394196.379428354,6391390.93704562
185,394215.989391182,6391394.86761274
186,394235.599354011,6391398.79817985
187,394255.209316839,6391402.72874697
188,394274.819279667,6391406.65931409
189,394291.526028855,6391416.32400283
190,394306.301580751,6391429.80298892
191,394321.077132648,6391443.28197502
192,394335.852684544,6391456.76096111
193,394350.62823644,6391470.23994721
194,394365.403788337,6391483.7189333
195,394381.150931445,6391495.96399008
196,394397.719784424,6391507.16546815
197,394414.288637403,6391518.36694622
198,394430.857490382,6391529.56842429
199,394447.426343361,6391540.76990236
200,394463.99519634,6391551.97138043
201,394480.564049319,6391563.1728585
202,394492.483513433,6391578.77596036
203,394502.761774329,6391595.93280602
204,394513.040035225,6391613.08965168
205,394502.707451291,6391628.58083117
206,394489.807506683,6391643.86452932
207,394476.907562076,6391659.14822747
208,394462.856203485,6391668.76325413
209,394445.015711082,6391659.72351791
210,394427.175218679,6391650.6837817
211,394409.203460823,6391648.63177604
212,394391.036049627,6391656.99509897
213,394372.868638431,6391665.3584219
214,394354.701227235,6391673.72174483
215,394336.533816039,6391682.08506776
216,394319.232523762,6391691.75128135
217,394304.489440958,6391705.26577392
218,394289.746358153,6391718.78026649
219,394275.003275349,6391732.29475906
220,394260.260192545,6391745.80925163
221,394245.517109741,6391759.3237442
222,394230.774026937,6391772.83823677
223,394220.016195518,6391789.49693904
224,394210.303336894,6391806.98008457
225,394200.590478271,6391824.46323009
226,394190.877619647,6391841.94637561
227,394181.164761024,6391859.42952113
228,394171.4519024,6391876.91266666
229,394161.739043777,6391894.39581218
230,394152.026185153,6391911.8789577
231,394142.31332653,6391929.36210322
232,394133.908811993,6391947.4960453
