Date,Surface,Bottom
07/05/2013 00:00:00,0.00000,0.00000
07/05/2013 08:00:01,0.00000,3.79786
07/05/2013 16:00:02,0.00000,3.80580
08/05/2013 00:00:04,0.00000,4.21239
08/05/2013 08:00:02,0.00000,4.26132
08/05/2013 16:00:05,0.00000,4.58583
09/05/2013 00:00:01,0.00000,5.23216
09/05/2013 08:00:05,0.00000,5.29605
09/05/2013 16:00:05,0.00000,5.70432
10/05/2013 00:00:00,0.00000,6.58743
10/05/2013 08:00:04,0.00000,6.67098
10/05/2013 16:00:06,0.00000,7.19146
11/05/2013 00:00:07,0.00000,8.21469
11/05/2013 08:00:06,0.00000,8.05595
11/05/2013 16:00:01,0.00000,8.47584
12/05/2013 00:00:01,0.00000,9.70076
12/05/2013 08:00:05,0.00000,9.60841
12/05/2013 16:00:02,0.00000,10.26359
13/05/2013 00:00:05,0.00000,11.57877
13/05/2013 08:00:05,0.00000,11.66946
13/05/2013 16:00:00,0.00000,12.33303
14/05/2013 00:00:06,0.00000,13.64867
14/05/2013 08:00:02,0.00000,13.72139
14/05/2013 16:00:01,0.00000,14.17470
15/05/2013 00:00:02,0.00000,15.49844
15/05/2013 08:00:06,0.00000,15.55388
15/05/2013 16:00:02,0.00000,16.23425
16/05/2013 00:00:03,0.00000,17.66250
16/05/2013 08:00:00,0.00000,17.69781
16/05/2013 16:00:03,0.00000,18.41698
17/05/2013 00:00:00,0.00000,19.93013
17/05/2013 08:00:04,0.00000,19.93340
17/05/2013 16:00:05,0.00000,20.66713
18/05/2013 00:00:04,0.00000,22.21727
18/05/2013 08:00:01,0.00000,22.18057
18/05/2013 16:00:04,0.00000,22.89861
19/05/2013 00:00:03,0.00000,24.44533
19/05/2013 08:00:00,0.00000,24.35853
19/05/2013 16:00:00,0.00000,25.05044
20/05/2013 00:00:05,0.00000,26.58029
20/05/2013 08:00:05,0.00000,26.42943
20/05/2013 16:00:02,0.00000,27.07289
21/05/2013 00:00:05,0.00000,28.55042
21/05/2013 08:00:02,0.00000,28.31090
21/05/2013 16:00:05,0.00000,28.86305
22/05/2013 00:00:03,0.00000,30.24446
22/05/2013 08:00:01,0.00000,29.91458
22/05/2013 16:00:00,0.00000,30.39147
23/05/2013 00:00:04,0.00000,31.71682
23/05/2013 08:00:02,0.00000,31.33062
23/05/2013 16:00:04,0.00000,31.78732
24/05/2013 00:00:05,0.00000,33.13647
24/05/2013 08:00:04,0.00000,32.76988
24/05/2013 16:00:00,0.00000,33.34328
25/05/2013 00:00:00,0.00000,34.80544
25/05/2013 08:00:05,0.00000,34.50504
25/05/2013 16:00:01,0.00000,35.07500
26/05/2013 00:00:04,0.00000,36.53598
26/05/2013 08:00:02,0.00000,36.24968
26/05/2013 16:00:02,0.00000,36.81122
27/05/2013 00:00:04,0.00000,38.24255
27/05/2013 08:00:03,0.00000,37.94737
27/05/2013 16:00:06,0.00000,38.49067
28/05/2013 00:00:06,0.00000,39.87010
28/05/2013 08:00:06,0.00000,39.54669
28/05/2013 16:00:03,0.00000,40.05202
29/05/2013 00:00:05,0.00000,41.39514
29/05/2013 08:00:01,0.00000,41.05033
29/05/2013 16:00:06,0.00000,41.56156
30/05/2013 00:00:03,0.00000,42.88684
30/05/2013 08:00:05,0.00000,42.49398
30/05/2013 16:00:03,0.00000,42.97124
31/05/2013 00:00:05,0.00000,44.34449
31/05/2013 08:00:01,0.00000,43.91421
31/05/2013 16:00:01,0.00000,44.38308
01/06/2013 00:00:06,0.00000,45.77340
01/06/2013 08:00:04,0.00000,45.01135
01/06/2013 16:00:03,0.00000,45.48657
02/06/2013 00:00:06,0.00000,46.93475
02/06/2013 08:00:06,0.00000,46.42358
02/06/2013 16:00:04,0.00000,46.90092
03/06/2013 00:00:07,0.00000,48.41142
03/06/2013 08:00:05,0.00000,47.88692
03/06/2013 16:00:04,0.00000,48.42439
04/06/2013 00:00:04,0.00000,50.05198
04/06/2013 08:00:04,0.00000,49.54678
04/06/2013 16:00:05,0.00000,50.13126
05/06/2013 00:00:02,0.00000,51.83031
05/06/2013 08:00:05,0.00000,51.31713
05/06/2013 16:00:05,0.00000,51.91270
06/06/2013 00:00:03,0.00000,53.63467
06/06/2013 08:00:03,0.00000,53.07330
06/06/2013 16:00:06,0.00000,53.64239
07/06/2013 00:00:02,0.00000,55.32526
07/06/2013 08:00:01,0.00000,54.72976
07/06/2013 16:00:04,0.00000,55.27575
08/06/2013 00:00:01,0.00000,56.97698
08/06/2013 08:00:06,0.00000,56.37282
08/06/2013 16:00:06,0.00000,56.55737
09/06/2013 00:00:01,0.00000,58.24446
09/06/2013 08:00:02,0.00000,57.59891
09/06/2013 16:00:04,0.00000,58.11435
10/06/2013 00:00:04,0.00000,59.72312
10/06/2013 08:00:03,0.00000,58.99924
10/06/2013 16:00:04,0.00000,59.44154
11/06/2013 00:00:00,0.00000,61.06720
11/06/2013 08:00:02,0.00000,60.30052
11/06/2013 16:00:03,0.00000,60.74660
12/06/2013 00:00:06,0.00000,62.34325
12/06/2013 08:00:00,0.00000,61.50635
12/06/2013 16:00:03,0.00000,61.88708
13/06/2013 00:00:04,0.00000,63.50566
13/06/2013 08:00:01,0.00000,62.65012
13/06/2013 16:00:03,0.00000,63.07398
14/06/2013 00:00:02,0.00000,64.72797
14/06/2013 08:00:04,0.00000,63.82837
14/06/2013 16:00:03,0.00000,64.21011
15/06/2013 00:00:04,0.00000,65.87185
15/06/2013 08:00:01,0.00000,64.95200
15/06/2013 16:00:04,0.00000,65.32823
16/06/2013 00:00:01,0.00000,67.01937
16/06/2013 08:00:06,0.00000,65.68434
16/06/2013 16:00:01,0.00000,66.08863
17/06/2013 00:00:05,0.00000,67.86852
17/06/2013 08:00:04,0.00000,66.91019
17/06/2013 16:00:00,0.00000,67.35985
18/06/2013 00:00:00,0.00000,69.27565
18/06/2013 08:00:02,0.00000,68.31303
18/06/2013 16:00:02,0.00000,68.80601
19/06/2013 00:00:03,0.00000,70.79662
19/06/2013 08:00:03,0.00000,69.81776
19/06/2013 16:00:01,0.00000,70.32738
20/06/2013 00:00:02,0.00000,72.36298
20/06/2013 08:00:03,0.00000,71.78534
20/06/2013 16:00:02,0.00000,72.22681
21/06/2013 00:00:00,0.00000,74.18008
21/06/2013 08:00:04,0.00000,73.06826
21/06/2013 16:00:04,0.00000,73.44239
22/06/2013 00:00:07,0.00000,75.31491
22/06/2013 08:00:05,0.00000,74.09472
22/06/2013 16:00:02,0.00000,74.34017
23/06/2013 00:00:02,0.00000,76.10011
23/06/2013 08:00:00,0.00000,74.76333
23/06/2013 16:00:07,0.00000,74.91338
24/06/2013 00:00:07,0.00000,76.63184
24/06/2013 08:00:07,0.00000,75.22874
24/06/2013 16:00:05,0.00000,75.36870
25/06/2013 00:00:02,0.00000,77.15684
25/06/2013 08:00:06,0.00000,75.75163
25/06/2013 16:00:03,0.00000,75.95603
26/06/2013 00:00:06,0.00000,77.86972
26/06/2013 08:00:01,0.00000,76.51904
26/06/2013 16:00:00,0.00000,76.87067
27/06/2013 00:00:00,0.00000,79.03818
27/06/2013 08:00:04,0.00000,77.74512
27/06/2013 16:00:01,0.00000,78.15968
28/06/2013 00:00:05,0.00000,80.34727
28/06/2013 08:00:03,0.00000,79.01007
28/06/2013 16:00:04,0.00000,79.35631
29/06/2013 00:00:02,0.00000,81.47004
29/06/2013 08:00:04,0.00000,80.02842
29/06/2013 16:00:02,0.00000,80.25962
30/06/2013 00:00:07,0.00000,82.29066
30/06/2013 08:00:03,0.00000,80.77775
30/06/2013 16:00:02,0.00000,80.97554
01/07/2013 00:00:03,0.00000,83.01022
01/07/2013 08:00:05,0.00000,81.47111
01/07/2013 16:00:06,0.00000,81.66454
02/07/2013 00:00:02,0.00000,83.74227
02/07/2013 08:00:00,0.00000,82.25345
02/07/2013 16:00:01,0.00000,82.74242
03/07/2013 00:00:05,0.00000,85.14568
03/07/2013 08:00:04,0.00000,83.64265
03/07/2013 16:00:03,0.00000,84.05753
04/07/2013 00:00:04,0.00000,86.25930
04/07/2013 08:00:04,0.00000,84.68373
04/07/2013 16:00:06,0.00000,84.98792
05/07/2013 00:00:07,0.00000,87.15775
05/07/2013 08:00:01,0.00000,85.52894
05/07/2013 16:00:02,0.00000,85.83762
06/07/2013 00:00:04,0.00000,88.02982
06/07/2013 08:00:00,0.00000,86.34319
06/07/2013 16:00:06,0.00000,86.58832
07/07/2013 00:00:00,0.00000,88.62329
07/07/2013 08:00:01,0.00000,86.32693
07/07/2013 16:00:00,0.00000,86.37670
08/07/2013 00:00:04,0.00000,88.38370
08/07/2013 08:00:02,0.00000,86.64420
08/07/2013 16:00:04,0.00000,86.80230
09/07/2013 00:00:04,0.00000,89.06068
09/07/2013 08:00:04,0.00000,86.80177
09/07/2013 16:00:06,0.00000,87.18257
10/07/2013 00:00:01,0.00000,89.78230
10/07/2013 08:00:06,0.00000,88.14834
10/07/2013 16:00:02,0.00000,88.62247
11/07/2013 00:00:04,0.00000,90.52437
11/07/2013 08:00:00,0.00000,89.59174
11/07/2013 16:00:06,0.00000,90.25983
12/07/2013 00:00:04,0.00000,93.01293
12/07/2013 08:00:01,0.00000,91.39583
12/07/2013 16:00:05,0.00000,91.92430
13/07/2013 00:00:06,0.00000,94.76859
13/07/2013 08:00:00,0.00000,93.76948
13/07/2013 16:00:04,0.00000,94.19688
14/07/2013 00:00:02,0.00000,96.90315
14/07/2013 08:00:00,0.00000,95.11551
14/07/2013 16:00:05,0.00000,95.36440
15/07/2013 00:00:03,0.00000,97.79083
15/07/2013 08:00:06,0.00000,95.83891
15/07/2013 16:00:05,0.00000,95.81029
16/07/2013 00:00:04,0.00000,97.84579
16/07/2013 08:00:04,0.00000,95.72639
16/07/2013 16:00:03,0.00000,95.39718
17/07/2013 00:00:05,0.00000,96.99733
17/07/2013 08:00:03,0.00000,94.73788
17/07/2013 16:00:02,0.00000,94.19160
18/07/2013 00:00:04,0.00000,95.56255
18/07/2013 08:00:03,0.00000,93.31174
18/07/2013 16:00:01,0.00000,92.85615
19/07/2013 00:00:06,0.00000,94.44216
19/07/2013 08:00:01,0.00000,92.26652
19/07/2013 16:00:02,0.00000,92.02392
20/07/2013 00:00:04,0.00000,94.00274
20/07/2013 08:00:06,0.00000,92.04312
20/07/2013 16:00:05,0.00000,90.88924
21/07/2013 00:00:04,0.00000,93.53156
21/07/2013 08:00:00,0.00000,92.42150
21/07/2013 16:00:03,0.00000,92.80956
22/07/2013 00:00:00,0.00000,95.72995
22/07/2013 08:00:02,0.00000,93.89581
22/07/2013 16:00:06,0.00000,94.25713
23/07/2013 00:00:03,0.00000,97.09097
23/07/2013 08:00:02,0.00000,95.32339
23/07/2013 16:00:00,0.00000,96.33105
24/07/2013 00:00:01,0.00000,99.14973
24/07/2013 08:00:02,0.00000,97.26193
24/07/2013 16:00:04,0.00000,99.33437
25/07/2013 00:00:02,0.00000,101.60087
25/07/2013 08:00:06,0.00000,98.88710
25/07/2013 16:00:03,0.00000,99.06220
26/07/2013 00:00:02,0.00000,102.04660
26/07/2013 08:00:00,0.00000,100.00593
26/07/2013 16:00:04,0.00000,100.18974
27/07/2013 00:00:02,0.00000,103.00176
