Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
23/05/2017 00:00:01,4,1.3177,1.3061,1.3132,14.5662,14.5545,37.7561,37.7567,7.7333,7.7367,63.7390,63.7203,0.0035,0.0035
23/05/2017 02:00:04,4,1.3055,1.2938,1.3010,14.5182,14.5113,37.7454,37.7456,7.7078,7.7122,63.2774,63.2620,0.0035,0.0035
23/05/2017 04:00:04,4,1.2938,1.2820,1.2893,14.4820,14.4731,37.7367,37.7373,7.6828,7.6858,62.9570,62.9573,0.0035,0.0035
23/05/2017 06:00:02,4,1.2787,1.2668,1.2741,14.4178,14.4045,37.7373,37.7386,7.6716,7.6746,62.9174,62.9415,0.0035,0.0035
23/05/2017 08:00:09,4,1.2649,1.2529,1.2602,14.3000,14.2844,37.7513,37.7535,7.6839,7.6865,63.3902,63.4683,0.0035,0.0035
23/05/2017 10:00:03,4,1.2697,1.2578,1.2650,14.3985,14.4186,37.7798,37.7828,7.7275,7.7306,64.6298,64.7313,0.0036,0.0036
23/05/2017 12:00:09,4,1.2693,1.2573,1.2646,14.7455,14.7485,37.8032,37.8055,7.7839,7.7857,65.3394,65.3826,0.0036,0.0036
23/05/2017 14:00:09,4,1.2739,1.2619,1.2691,14.9777,14.9754,37.8240,37.8260,7.8305,7.8318,65.7388,65.7595,0.0036,0.0036
23/05/2017 16:00:03,4,1.2722,1.2603,1.2675,14.8673,14.8517,37.8431,37.8449,7.8531,7.8543,66.0186,66.0323,0.0036,0.0036
23/05/2017 18:00:02,4,1.2746,1.2627,1.2700,14.7366,14.7203,37.8574,37.8591,7.8625,7.8642,66.2110,66.2228,0.0036,0.0036
23/05/2017 20:00:08,4,1.2640,1.2519,1.2593,14.6102,14.5961,37.8713,37.8730,7.8716,7.8728,66.4284,66.4445,0.0036,0.0036
23/05/2017 22:00:00,4,1.2402,1.2280,1.2354,14.4852,14.4742,37.8908,37.8923,7.8980,7.8988,66.8437,66.8544,0.0036,0.0036
24/05/2017 00:00:03,4,1.2391,1.2268,1.2343,14.3918,14.3824,37.9090,37.9103,7.9227,7.9233,67.1926,67.2021,0.0036,0.0036
24/05/2017 02:00:07,4,1.2475,1.2353,1.2428,14.3090,14.3011,37.9272,37.9283,7.9481,7.9485,67.5264,67.5344,0.0036,0.0036
24/05/2017 04:00:02,4,1.2517,1.2398,1.2471,14.2197,14.2112,37.9454,37.9465,7.9793,7.9800,67.8201,67.8232,0.0036,0.0036
24/05/2017 06:00:08,4,1.3102,1.2989,1.3058,14.1514,14.1399,37.9480,37.9489,7.9758,7.9783,67.8085,67.7985,0.0036,0.0036
24/05/2017 08:00:01,4,1.3389,1.3277,1.3345,14.0554,14.0446,37.9425,37.9435,7.9762,7.9779,67.3395,67.3220,0.0036,0.0036
24/05/2017 10:00:04,4,1.3757,1.3645,1.3714,14.1689,14.1977,37.9260,37.9265,7.9814,7.9832,66.3071,66.2515,0.0036,0.0036
24/05/2017 12:00:00,4,1.4016,1.3906,1.3972,14.3754,14.4330,37.8762,37.8752,7.9772,7.9790,64.0663,63.9577,0.0036,0.0036
24/05/2017 14:00:00,4,1.4080,1.3970,1.4036,14.7562,14.7686,37.7903,37.7884,7.9511,7.9521,61.0018,60.8804,0.0035,0.0035
24/05/2017 16:00:00,4,1.4035,1.3924,1.3991,14.8459,14.8351,37.6744,37.6722,7.9082,7.9086,57.1704,57.0421,0.0035,0.0035
24/05/2017 18:00:05,4,1.3939,1.3827,1.3896,14.7721,14.7386,37.5347,37.5322,7.8678,7.8682,52.7036,52.5790,0.0034,0.0034
24/05/2017 20:00:03,4,1.3813,1.3700,1.3769,14.5412,14.5088,37.3953,37.3931,7.8338,7.8346,48.5349,48.4305,0.0034,0.0034
24/05/2017 22:00:04,4,1.3633,1.3519,1.3589,14.3245,14.2952,37.2890,37.2876,7.8002,7.8012,45.5830,45.5185,0.0033,0.0033
25/05/2017 00:00:03,4,1.3510,1.3395,1.3466,14.1984,14.1912,37.2170,37.2148,7.7641,7.7677,43.7271,43.6466,0.0033,0.0033
25/05/2017 02:00:06,4,1.3429,1.3313,1.3384,14.1740,14.1657,37.1698,37.1683,7.7294,7.7338,42.5760,42.5095,0.0033,0.0033
25/05/2017 04:00:03,4,1.3343,1.3226,1.3298,14.1405,14.1268,37.1540,37.1428,7.6953,7.7055,42.2912,41.8931,0.0033,0.0032
25/05/2017 06:00:04,4,1.3254,1.3137,1.3209,14.1107,14.0851,37.2042,37.1296,7.6496,7.6807,44.2243,41.5874,0.0033,0.0032
