"","grid.cell","pred_FCI","FCI.se","grade"
"1",1,60.7346217850027,1.81736224656429,"B"
"2",2,60.7360453709935,1.81747125228241,"B"
"3",3,60.7372577609047,1.81756426467113,"B"
"4",4,60.7373539987908,1.81757165489439,"B"
"5",5,60.7373732466585,1.81757313308535,"B"
"6",6,60.7373732466585,1.81757313308535,"B"
"7",7,60.7374694874498,1.81758052477173,"B"
"8",8,60.7374694874498,1.81758052477173,"B"
"9",9,60.7371615254397,1.81755687566702,"B"
"10",10,60.7368343429686,1.81753176217099,"B"
"11",11,60.7326219665627,1.81720949964473,"B"
"12",12,60.7324681778042,1.81719777165503,"B"
"13",13,60.7273198418531,1.8168066777667,"B"
"14",14,60.7264752588242,1.81674280065539,"B"
"15",15,60.7273966314494,1.81681248941815,"B"
"16",16,60.7285486617781,1.81689975707127,"B"
"17",17,60.7300660345798,1.81701492529498,"B"
"18",18,60.72743502683,1.81681539553404,"B"
"19",19,60.727454224666,1.81681684866453,"B"
"20",20,60.7268015527106,1.81676746935459,"B"
"21",21,60.725937894778,1.81670220029834,"B"
"22",22,60.7260914195935,1.81671379653553,"B"
"23",23,60.7275118187563,1.81682120834617,"B"
"24",24,60.7287407008052,1.81691431861844,"B"
"25",25,60.7300852457117,1.81701638505861,"B"
"26",26,60.7314302660063,1.81711868900986,"B"
"27",27,60.7341794271764,1.81732842070169,"B"
"28",28,60.7365456757972,1.81750961490373,"B"
"29",29,60.7312188741986,1.81710259693459,"B"
"30",30,60.7362185460153,1.81748452792381,"B"
"31",31,60.7355451316745,1.81743292259339,"B"
"32",32,60.7368920790179,1.81753619294057,"B"
"33",33,60.7370652923957,1.81754948788197,"B"
"34",34,60.7363147577512,1.81749190498544,"B"
"35",35,60.7353912250598,1.81742113546622,"B"
"36",36,60.735275799168,1.81741229716582,"B"
"37",37,60.7336986616025,1.81729168264335,"B"
"38",38,60.7351219034048,1.81740051549162,"B"
"39",39,60.7336409738045,1.81728727611864,"B"
"40",40,60.7335640580975,1.81728140143301,"B"
"41",41,60.7279150018524,1.81685173830704,"B"
"42",42,60.7286638840297,1.81690849341862,"B"
"43",43,60.7241728062154,1.81656906565221,"B"
"44",44,60.7343909832189,1.81734459507733,"B"
"45",45,60.7362762727662,1.81748895401461,"B"
"46",46,60.7362377881688,1.81748600323869,"B"
"47",47,60.736372485955,1.81749633180714,"B"
"48",48,60.7369305702017,1.81753914703072,"B"
"49",49,60.7374502390979,1.81757904633691,"B"
"50",50,60.7374309908428,1.81757756795086,"B"
"51",51,60.7374309908428,1.81757756795086,"B"
"52",52,60.7370652923957,1.81754948788197,"B"
"53",53,60.7357952431478,1.81745208332223,"B"
"54",54,60.7328334362374,1.81722563070683,"B"
"55",55,60.7262641424402,1.81672684599789,"B"
"56",56,60.72743502683,1.81681539553404,"B"
"57",57,60.7276462083649,1.81683138262952,"B"
"58",58,60.7290479834351,1.81693762716484,"B"
"59",59,60.7296434142249,1.81698282275687,"B"
"60",60,60.7274926206291,1.81681975507059,"B"
"61",61,60.7301044569406,1.81701784487071,"B"
"62",62,60.7285678652441,1.81690121300813,"B"
"63",63,60.7267247751538,1.81676166369818,"B"
"64",64,60.7254197944168,1.81666308581756,"B"
"65",65,60.7243838061338,1.81658496242746,"B"
"66",66,60.7241152628236,1.81656473118088,"B"
"67",67,60.7246140012709,1.81660231102079,"B"
"68",68,60.7258995145454,1.81669930172206,"B"
"69",69,60.7286638840297,1.81690849341862,"B"
"70",70,60.7254965455579,1.81666887833422,"B"
"71",71,60.7263217184705,1.8167311966883,"B"
"72",72,60.7316993270975,1.8171391783253,"B"
"73",73,60.7223701955729,1.81643345837848,"B"
"74",74,60.7317569855186,1.81714357013054,"B"
"75",75,60.729489745739,1.81697115492151,"B"
"76",76,60.7282990255528,1.81688083429687,"B"
"77",77,60.7306808389188,1.81706166177696,"B"
"78",78,60.7291440143518,1.81694491362796,"B"
"79",79,60.7299123490175,1.81700324893083,"B"
"80",80,60.7268399420716,1.81677037247281,"B"
"81",81,60.7258995145454,1.81669930172206,"B"
"82",82,60.7241728062154,1.81656906565221,"B"
"83",83,60.7214117100505,1.81636150024412,"B"
"84",84,60.7205109552994,1.81629396927504,"B"
"85",85,60.7201852032933,1.81626956933779,"B"
"86",86,60.7206450966479,1.81630402034624,"B"
"87",87,60.7339678828608,1.81731225221148,"B"
"88",88,60.7365456757972,1.81750961490373,"B"
"89",89,60.7366226515788,1.81751551976935,"B"
