"","grid.cell","pred_FCI","FCI.se","grade"
"1",1,60.7391252079277,1.81770785271642,"B"
"2",2,60.7398185128003,1.81776126001572,"B"
"3",3,60.7394718446846,1.81773454845128,"B"
"4",4,60.7404541524492,1.81781027234539,"B"
"5",5,60.7403770996065,1.81780432862149,"B"
"6",6,60.7407045848801,1.81782959485144,"B"
"7",7,60.7405312068401,1.81781621685164,"B"
"8",8,60.7410320981163,1.81785487521556,"B"
"9",9,60.7409935656961,1.81785190032134,"B"
"10",10,60.7413018358936,1.81787570495453,"B"
"11",11,60.7410706309236,1.81785785030546,"B"
"12",12,60.7400881652354,1.81778204662381,"B"
"13",13,60.7404541524492,1.81781027234539,"B"
"14",14,60.7416486694685,1.81790250014009,"B"
"15",15,60.7406467913293,1.81782513507804,"B"
"16",16,60.7391637215743,1.81771081812762,"B"
"17",17,60.7384705351784,1.81765747061258,"B"
"18",18,60.7409357677914,1.81784743834691,"B"
"19",19,60.7390096693113,1.81769895765503,"B"
"20",20,60.739202235608,1.81771378373419,"B"
"21",21,60.7391829785427,1.81771230090648,"B"
"22",22,60.7390096693113,1.81769895765503,"B"
"23",23,60.7390481817962,1.81770192248013,"B"
"24",24,60.7389711572135,1.81769599302527,"B"
"25",25,60.7388363679204,1.81768561835944,"B"
"26",26,60.7386438200157,1.81767080155879,"B"
"27",27,60.7383357635041,1.81764710483257,"B"
"28",28,60.7378737252085,1.81761158317117,"B"
"29",29,60.7386438200157,1.81767080155879,"B"
"30",30,60.7379699785877,1.81761898119935,"B"
"31",31,60.737989229554,1.81762046095137,"B"
"32",32,60.7377197248366,1.8175997488632,"B"
"33",33,60.7375272330865,1.81758496036885,"B"
"34",34,60.7376427269746,1.81759383288008,"B"
"35",35,60.7374309908428,1.81757756795086,"B"
"36",36,60.7371615254397,1.81755687566702,"B"
"37",37,60.7368728335713,1.81753471596863,"B"
"38",38,60.7368343429686,1.81753176217099,"B"
"39",39,60.7361030951289,1.81747567705773,"B"
"40",40,60.7342371231159,1.81733283131132,"B"
"41",41,60.7324489546457,1.81719630587489,"B"
"42",42,60.7308153406094,1.81707189200122,"B"
"43",43,60.7279726029322,1.81685610147161,"B"
"44",44,60.7392985223861,1.81772119860544,"B"
"45",45,60.7404541524492,1.81781027234539,"B"
"46",46,60.7405504706797,1.81781770310046,"B"
"47",47,60.7382780056674,1.8176426630876,"B"
"48",48,60.7410513644716,1.81785636273605,"B"
"49",49,60.7409935656961,1.81785190032134,"B"
"50",50,60.7413018358936,1.81787570495453,"B"
"51",51,60.7411091641178,1.81786082559105,"B"
"52",52,60.7414174436027,1.81788463492129,"B"
"53",53,60.7416679389195,1.81790398922645,"B"
"54",54,60.7419184505841,1.81792335180357,"B"
"55",55,60.7420918913124,1.81793676151126,"B"
"56",56,60.7425351643224,1.81797104878429,"B"
"57",57,60.742014805577,1.81793080115157,"B"
"58",58,60.7417450176905,1.81790994606137,"B"
"59",59,60.7422846124215,1.81795166583806,"B"
"60",60,60.7412247660223,1.817869752622,"B"
"61",61,60.7429399365339,1.81800237718471,"B"
"62",62,60.7422075228172,1.81794570351972,"B"
"63",63,60.7411669646347,1.81786528888636,"B"
"64",64,60.7408972363386,1.81784446394187,"B"
"65",65,60.7409165020166,1.81784595111993,"B"
"66",66,60.7405889986493,1.81782067574478,"B"
"67",67,60.7402229985657,1.81779244352053,"B"
"68",68,60.7398185128003,1.81776126001572,"B"
"69",69,60.7393948115841,1.81772861469793,"B"
"70",70,60.7391829785427,1.81771230090648,"B"
"71",71,60.738239500927,1.81763970216832,"B"
"72",72,60.7376619762949,1.81759531180269,"B"
"73",73,60.7390674381839,1.81770340496594,"B"
"74",74,60.7374887358985,1.81758200325533,"B"
"75",75,60.7370845388108,1.81755096534146,"B"
"76",76,60.7369883077038,1.81754357853158,"B"
"77",77,60.7370075537315,1.81754505579604,"B"
"78",78,60.7362377881688,1.81748600323869,"B"
"79",79,60.735141140036,1.81740198803051,"B"
"80",80,60.7336409738045,1.81728727611864,"B"
"81",81,60.732391285752,1.81719190882588,"B"
"82",82,60.7279534024752,1.81685464703504,"B"
"83",83,60.7305463419813,1.81705143392902,"B"
"84",84,60.7283950375444,1.81688811131897,"B"
"85",85,60.7254581697931,1.81666598197933,"B"
"86",86,60.7259954658554,1.81670654852501,"B"
"87",87,60.740011119747,1.81777610661538,"B"
"88",88,60.7407623793017,1.81783405506501,"B"
"89",89,60.7407431143978,1.81783256827824,"B"
"90",90,60.739202235608,1.81771378373419,"B"
"91",91,60.7397222129561,1.8177538385486,"B"
"92",92,60.7411862316672,1.81786677674931,"B"
"93",93,60.7415715926321,1.81789654428409,"B"
"94",94,60.741879909264,1.81792037240707,"B"
"95",95,60.7415715926321,1.81789654428409,"B"
"96",96,60.7414752487632,1.8178891005653,"B"
"97",97,60.7418028277845,1.81791441420152,"B"
"98",98,60.7417642876251,1.81791143539247,"B"
"99",99,60.7418991798756,1.81792186208084,"B"
"100",100,60.7420533482513,1.81793378123349,"B"
"101",101,60.7423424306402,1.81795613809101,"B"
"102",102,60.7428242829788,1.81799342400855,"B"
"103",103,60.7424966168122,1.8179680662538,"B"
"104",104,60.7429206606996,1.81800088486619,"B"
"105",105,60.7432290856517,1.81802476784274,"B"
"106",106,60.743286918086,1.81802924729753,"B"
"107",107,60.7425929863129,1.81797552294738,"B"
"108",108,60.7435182565257,1.81804716952806,"B"
"109",109,60.7432676405112,1.81802775409692,"B"
"110",110,60.7423809766029,1.81795911983785,"B"
"111",111,60.7423809766029,1.81795911983785,"B"
"112",112,60.7418028277845,1.81791441420152,"B"
"113",113,60.7411862316672,1.81786677674931,"B"
"114",114,60.7404926794511,1.81781324450072,"B"
"115",115,60.7401459503678,1.81778650214338,"B"
"116",116,60.7402422608571,1.81779392898704,"B"
"117",117,60.7378352245345,1.81760862430145,"B"
"118",118,60.7365841634943,1.81751256723906,"B"
"119",119,60.7369883077038,1.81754357853158,"B"
"120",120,60.738990413214,1.81769747531573,"B"
"121",121,60.7380469830339,1.8176249005002,"B"
"122",122,60.7365649195973,1.81751109104703,"B"
"123",123,60.7403770996065,1.81780432862149,"B"
"124",124,60.7397029532776,1.81775235440178,"B"
"125",125,60.7359876477298,1.81746682794553,"B"
"126",126,60.736526432094,1.81750813880917,"B"
"127",127,60.7356605657046,1.81744176498398,"B"
"128",128,60.7345256158969,1.81735489092662,"B"
"129",129,60.733314092761,1.81726231407635,"B"
"130",130,60.7321413972966,1.81717285999747,"B"
"131",131,60.7273966314494,1.81681248941815,"B"
"132",132,60.7260722286516,1.81671234683681,"B"
"133",133,60.7296626232222,1.81698428145432,"B"
"134",134,60.7311035745226,1.81709382191348,"B"
"135",135,60.7238275589818,1.81654306533425,"B"
"136",136,60.7245180849302,1.81659508159601,"B"
"137",137,60.725381419429,1.8166601898489,"B"
"138",138,60.7396066563368,1.81774493440066,"B"
"139",139,60.7413403714096,1.81787868141438,"B"
"140",140,60.7417835576564,1.81791292477252,"B"
"141",141,60.7406082627792,1.8178221621403,"B"
"142",142,60.7413981754093,1.81788314647116,"B"
"143",143,60.740030380974,1.81777759154417,"B"
"144",144,60.739934075807,1.81777016738901,"B"
"145",145,60.740030380974,1.81777759154417,"B"
"146",146,60.7421689785954,1.81794272265437,"B"
"147",147,60.7426893582313,1.81798298086557,"B"
"148",148,60.7422846124215,1.81795166583806,"B"
"149",149,60.7425544382225,1.817972540123,"B"
"150",150,60.7423038850643,1.81795315654007,"B"
"151",151,60.7424387962723,1.81796359282543,"B"
"152",152,60.7431134233937,1.8180158102564,"B"
"153",153,60.7431134233937,1.8180158102564,"B"
"154",154,60.7433640293522,1.81803522059011,"B"
"155",155,60.7435760933111,1.81805165118863,"B"
"156",156,60.7436917694924,1.81806061583346,"B"
"157",157,60.7437688888802,1.81806659324392,"B"
"158",158,60.7429592124648,1.81800386955223,"B"
"159",159,60.7438652902904,1.81807406611022,"B"
"160",160,60.7436532103785,1.81805762742241,"B"
"161",161,60.7430941466892,1.81801431749687,"B"
"162",162,60.7432290856517,1.81802476784274,"B"
"163",163,60.7423424306402,1.81795613809101,"B"
"164",164,60.7421497066296,1.81794123229514,"B"
"165",165,60.7413403714096,1.81787868141438,"B"
"166",166,60.7414752487632,1.8178891005653,"B"
"167",167,60.7408779707574,1.81784297681272,"B"
"168",168,60.7360838536536,1.81747420208391,"B"
"169",169,60.7360646122751,1.8174727271588,"B"
"170",170,60.7344102161679,1.81734606576699,"B"
"171",171,60.7343140523921,1.81733871280516,"B"
"172",172,60.7394718446846,1.81773454845128,"B"
"173",173,60.7383165107951,1.81764562420211,"B"
"174",174,60.7366034074881,1.81751404347983,"B"
"175",175,60.7349680138428,1.81738873693284,"B"
"176",176,60.7407623793017,1.81783405506501,"B"
"177",177,60.7397799925723,1.81775829128227,"B"
"178",178,60.733314092761,1.81726231407635,"B"
"179",179,60.7321221757864,1.81717139504289,"B"
"180",180,60.7329295626948,1.81723296495111,"B"
"181",181,60.7322567283936,1.81718165074464,"B"
"182",182,60.7310843582494,1.81709235957976,"B"
"183",183,60.7268591368977,1.81677182410443,"B"
"184",184,60.7260530378069,1.8167108971864,"B"
"185",185,60.7287599052417,1.81691577503944,"B"
"186",186,60.7303349992547,1.81703536639699,"B"
"187",187,60.7288175191335,1.81692014459292,"B"
"188",188,60.7303734243319,1.81703828733008,"B"
"189",189,60.7225619218418,1.81644786444821,"B"
"190",190,60.7235015210588,1.81651852382205,"B"
"191",191,60.7244413536065,1.81658929892454,"B"
"192",192,60.7251128053937,1.8166399234751,"B"
"193",193,60.741995534385,1.81792931118405,"B"
"194",194,60.7426122605032,1.81797701443305,"B"
"195",195,60.7434989777906,1.81804567573925,"B"
"196",196,60.7414752487632,1.8178891005653,"B"
"197",197,60.7427086329051,1.81798447259616,"B"
"198",198,60.7404734159018,1.81781175839861,"B"
"199",199,60.7408779707574,1.81784297681272,"B"
"200",200,60.7396259155314,1.81774641830315,"B"
"201",201,60.7399533366469,1.81777165212229,"B"
