Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
22/05/2017 00:00:02,14,3.0399,2.2884,2.5793, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 02:00:02,14,3.0294,2.2779,2.5688, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 04:00:05,14,3.0260,2.2745,2.5654, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 06:00:06,14,3.0077,2.2564,2.5472, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 08:00:07,14,2.9867,2.2355,2.5263, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 10:00:07,14,2.9867,2.2354,2.5263, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 12:00:07,14,2.9948,2.2436,2.5344, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 14:00:01,14,2.9995,2.2483,2.5392, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 16:00:06,14,2.9918,2.2407,2.5315, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 18:00:00,14,2.9804,2.2293,2.5201, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 20:00:00,14,2.9670,2.2160,2.5067, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 22:00:04,14,2.9487,2.1978,2.4886, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 00:00:01,14,2.9299,2.1792,2.4698, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 02:00:04,14,2.9117,2.1611,2.4517, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 04:00:04,14,2.8965,2.1459,2.4365, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 06:00:02,14,2.8838,2.1334,2.4239, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 08:00:09,14,2.8719,2.1215,2.4120, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 10:00:03,14,2.8699,2.1195,2.4101, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 12:00:09,14,2.8846,2.1342,2.4247, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 14:00:09,14,2.9042,2.1538,2.4444, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 16:00:03,14,2.9093,2.1589,2.4495, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 18:00:02,14,2.9022,2.1519,2.4425, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 20:00:08,14,2.9039,2.1536,2.4442, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 22:00:00,14,2.9051,2.1548,2.4454, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 00:00:03,14,2.8991,2.1486,2.4393, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 02:00:07,14,2.9188,2.1681,2.4589, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 04:00:02,14,2.9350,2.1846,2.4753, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 06:00:08,14,2.9112,2.1610,2.4515, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 08:00:01,14,2.9636,2.2134,2.5039, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 10:00:04,14,3.0072,2.2570,2.5475, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 12:00:00,14,3.0340,2.2839,2.5744, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 14:00:00,14,3.0537,2.3036,2.5940, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 16:00:00,14,3.0601,2.3100,2.6004, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 18:00:05,14,3.0526,2.3025,2.5930, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 20:00:03,14,3.0416,2.2916,2.5820, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 22:00:04,14,3.0221,2.2721,2.5625, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 00:00:03,14,3.0000,2.2500,2.5405, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 02:00:06,14,2.9823,2.2323,2.5227, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 04:00:03,14,2.9682,2.2182,2.5086, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 06:00:04,14,2.9564,2.2063,2.4968, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 08:00:06,14,2.9482,2.1981,2.4886, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 10:00:05,14,2.9446,2.1944,2.4849, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 12:00:00,14,2.9621,2.2119,2.5024, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
