Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
24/04/2016 00:00:05,8,2.1453,1.9656,2.0210, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 02:00:03,8,2.1471,1.9673,2.0227, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 04:00:08,8,2.1470,1.9673,2.0227, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 06:00:03,8,2.1484,1.9686,2.0240, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 08:00:02,8,2.1611,1.9813,2.0368, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 10:00:00,8,2.1924,2.0126,2.0680, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 12:00:07,8,2.2338,2.0539,2.1094, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 14:00:02,8,2.2784,2.0985,2.1540, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 16:00:05,8,2.3030,2.1233,2.1787, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 18:00:00,8,2.2977,2.1178,2.1733, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 20:00:08,8,2.2880,2.1083,2.1637, NaN, NaN, NaN, NaN, NaN, NaN
24/04/2016 22:00:06,8,2.2732,2.0936,2.1489, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 00:00:03,8,2.2667,2.0870,2.1424, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 02:00:00,8,2.2597,2.0800,2.1354, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 04:00:02,8,2.2550,2.0753,2.1307, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 06:00:02,8,2.2504,2.0706,2.1260, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 08:00:01,8,2.2441,2.0644,2.1198, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 10:00:02,8,2.2679,2.0883,2.1436, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 12:00:02,8,2.3112,2.1315,2.1869, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 14:00:03,8,2.3473,2.1676,2.2230, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 16:00:02,8,2.3604,2.1807,2.2360, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 18:00:03,8,2.3543,2.1747,2.2300, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 20:00:04,8,2.3447,2.1650,2.2204, NaN, NaN, NaN, NaN, NaN, NaN
25/04/2016 22:00:05,8,2.3480,2.1684,2.2238, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 00:00:06,8,2.3504,2.1709,2.2262, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 02:00:04,8,2.3443,2.1647,2.2200, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 04:00:07,8,2.3481,2.1686,2.2239, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 06:00:02,8,2.3497,2.1701,2.2255, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 08:00:08,8,2.3528,2.1733,2.2286, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 10:00:05,8,2.3700,2.1904,2.2457, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 12:00:05,8,2.4056,2.2262,2.2814, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 14:00:04,8,2.4512,2.2718,2.3270, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 16:00:01,8,2.4673,2.2880,2.3432, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 18:00:03,8,2.4409,2.2614,2.3167, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 20:00:05,8,2.4138,2.2342,2.2896, NaN, NaN, NaN, NaN, NaN, NaN
26/04/2016 22:00:03,8,2.3856,2.2059,2.2613, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 00:00:06,8,2.3671,2.1874,2.2428, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 02:00:09,8,2.3546,2.1749,2.2303, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 04:00:02,8,2.3396,2.1600,2.2153, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 06:00:04,8,2.3278,2.1481,2.2035, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 08:00:03,8,2.3152,2.1355,2.1909, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 10:00:05,8,2.3055,2.1258,2.1812, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 12:00:01,8,2.3086,2.1289,2.1843, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 14:00:01,8,2.3269,2.1473,2.2026, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 16:00:02,8,2.3351,2.1556,2.2109, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 18:00:01,8,2.3290,2.1495,2.2048, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 20:00:01,8,2.3175,2.1380,2.1933, NaN, NaN, NaN, NaN, NaN, NaN
27/04/2016 22:00:06,8,2.3062,2.1267,2.1820, NaN, NaN, NaN, NaN, NaN, NaN
28/04/2016 00:00:02,8,2.2924,2.1129,2.1682, NaN, NaN, NaN, NaN, NaN, NaN
28/04/2016 02:00:06,8,2.2771,2.0975,2.1529, NaN, NaN, NaN, NaN, NaN, NaN
