Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
02/01/2017 00:00:05,1,1.1870,1.1870,1.1870,25.0128,25.1578,36.9478,36.9455,6.4982,6.7458,21.3030,20.8884,0.0017,0.0016
02/01/2017 02:00:00,1,1.1782,1.1782,1.1782,24.4564,24.4162,37.0295,37.0317,6.4770,6.4792,23.3756,23.4088,0.0017,0.0017
02/01/2017 04:00:02,1,1.1723,1.1723,1.1723,23.9013,23.8649,37.0992,37.1009,6.2854,6.2872,25.3375,25.3618,0.0017,0.0017
02/01/2017 06:00:02,1,1.1644,1.1644,1.1644,23.4393,23.4070,37.1652,37.1668,6.1003,6.1020,27.2193,27.2427,0.0018,0.0018
02/01/2017 08:00:04,1,1.1513,1.1513,1.1513,23.3720,23.5090,37.2085,37.2302,6.1457,6.1035,28.5112,28.9175,0.0019,0.0018
02/01/2017 10:00:09,1,1.1428,1.1428,1.1428,23.5354,25.1197,37.2127,37.3521,6.9635,6.2702,28.8073,31.9552,0.0020,0.0018
02/01/2017 12:00:04,1,1.1368,1.1368,1.1368,23.7407,27.8815,37.2175,37.3891,8.1529,6.3529,29.1768,33.0002,0.0021,0.0018
02/01/2017 14:00:02,1,1.1302,1.1302,1.1302,23.9253,29.1403,37.2370,37.4532,9.2505,6.3149,30.0710,33.2491,0.0021,0.0018
02/01/2017 16:00:07,1,1.1517,1.1517,1.1517,23.9436,25.1739,37.2864,37.4339,8.6631,6.4588,32.1185,35.2360,0.0021,0.0018
02/01/2017 18:00:04,1,1.1728,1.1728,1.1728,24.0343,24.6070,37.3350,37.4338,7.8437,6.9390,34.1780,35.8511,0.0020,0.0018
02/01/2017 20:00:07,1,1.1993,1.1993,1.1993,23.8957,23.9436,37.3450,37.3565,7.0898,7.0772,34.5149,34.4448,0.0018,0.0018
