Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
10/01/2017 00:00:01,6,1.0280,0.9611,1.0011,28.0310,28.0025,38.7766,38.7767,6.6648,6.6656
10/01/2017 02:00:07,6,1.0317,0.9656,1.0051,27.5411,27.5081,38.7293,38.7298,6.6015,6.6030
10/01/2017 04:00:01,6,1.0313,0.9677,1.0056,26.8619,26.8275,38.7232,38.7241,6.5913,6.5926
10/01/2017 06:00:00,6,1.0298,0.9684,1.0049,26.5139,26.4836,38.7320,38.7331,6.5164,6.5171
10/01/2017 08:00:01,6,1.0276,0.9682,1.0035,26.6175,26.6123,38.7481,38.7497,6.5358,6.5380
10/01/2017 10:00:07,6,1.0256,0.9675,1.0020,27.1773,27.2531,38.7663,38.7712,6.5865,6.6022
10/01/2017 12:00:01,6,1.0235,0.9665,1.0003,27.9548,28.2673,38.7841,38.7987,6.6106,6.6831
10/01/2017 14:00:04,6,1.0201,0.9653,0.9977,28.8570,29.2627,38.8060,38.8271,6.6325,6.7833
10/01/2017 16:00:08,6,1.0160,0.9635,0.9945,29.6389,29.7018,38.8376,38.8471,6.7270,6.8195
10/01/2017 18:00:07,6,1.0131,0.9619,0.9921,29.6200,29.5869,38.8632,38.8648,6.7702,6.7707
10/01/2017 20:00:06,6,1.0150,0.9621,0.9934,29.0023,28.9635,38.8776,38.8787,6.6610,6.6612
10/01/2017 22:00:05,6,1.0239,0.9659,1.0003,28.3328,28.2954,38.8814,38.8824,6.4775,6.4785
11/01/2017 00:00:02,6,1.0339,0.9713,1.0086,28.0061,27.9717,38.9007,38.9016,6.5714,6.5750
11/01/2017 02:00:05,6,1.0390,0.9760,1.0135,27.4810,27.4496,38.8906,38.8909,6.5842,6.5853
11/01/2017 04:00:01,6,1.0399,0.9787,1.0151,27.0570,27.0316,38.8604,38.8603,6.4958,6.4969
11/01/2017 06:00:06,6,1.0384,0.9799,1.0146,26.8327,26.8077,38.8298,38.8299,6.4118,6.4134
11/01/2017 08:00:07,6,1.0362,0.9800,1.0133,26.8840,26.9041,38.8095,38.8099,6.4616,6.4807
11/01/2017 10:00:07,6,1.0331,0.9791,1.0111,27.1991,27.7640,38.7999,38.8072,6.4115,6.6679
11/01/2017 12:00:05,6,1.0297,0.9775,1.0083,27.6795,28.8298,38.7984,38.8178,6.2197,6.8172
11/01/2017 14:00:05,6,1.0261,0.9746,1.0050,28.5107,29.5274,38.8072,38.8331,6.1178,6.8790
11/01/2017 16:00:01,6,1.0241,0.9721,1.0028,29.5421,29.7416,38.8338,38.8472,6.4934,6.7489
11/01/2017 18:00:01,6,1.0231,0.9707,1.0016,29.5262,29.4889,38.8565,38.8581,6.6025,6.6030
11/01/2017 20:00:00,6,1.0251,0.9710,1.0030,28.8928,28.8492,38.8697,38.8711,6.5018,6.5028
11/01/2017 22:00:05,6,1.0318,0.9739,1.0083,28.3978,28.3569,38.8776,38.8789,6.4170,6.4189
12/01/2017 00:00:07,6,1.0422,0.9790,1.0167,28.0984,28.0577,38.8859,38.8871,6.5216,6.5250
12/01/2017 02:00:05,6,1.0505,0.9853,1.0242,27.5119,27.4779,38.8752,38.8760,6.5314,6.5327
12/01/2017 04:00:01,6,1.0517,0.9888,1.0263,27.1543,27.1212,38.8697,38.8705,6.4911,6.4925
12/01/2017 06:00:02,6,1.0508,0.9901,1.0262,26.6556,26.6194,38.8770,38.8781,6.4724,6.4742
12/01/2017 08:00:07,6,1.0493,0.9896,1.0251,26.4719,26.4581,38.8945,38.8963,6.5834,6.5865
12/01/2017 10:00:02,6,1.0490,0.9887,1.0245,26.8870,26.8968,38.9304,38.9338,6.6847,6.6874
12/01/2017 12:00:00,6,1.0473,0.9882,1.0233,27.6911,27.7207,38.9884,38.9936,6.7217,6.7252
12/01/2017 14:00:07,6,1.0434,0.9866,1.0203,28.5031,28.5213,39.0529,39.0583,6.7250,6.7291
12/01/2017 16:00:03,6,1.0389,0.9840,1.0165,28.9484,28.9296,39.1140,39.1177,6.7120,6.7137
12/01/2017 18:00:05,6,1.0349,0.9820,1.0132,28.8534,28.8150,39.1624,39.1648,6.7110,6.7120
12/01/2017 20:00:07,6,1.0323,0.9799,1.0108,28.2058,28.1551,39.2043,39.2065,6.6491,6.6498
12/01/2017 22:00:05,6,1.0346,0.9794,1.0121,27.3890,27.3338,39.2539,39.2564,6.5285,6.5295
13/01/2017 00:00:01,6,1.0373,0.9808,1.0142,26.5511,26.4948,39.3063,39.3086,6.4600,6.4613
13/01/2017 02:00:00,6,1.0349,0.9809,1.0128,25.7136,25.6605,39.3521,39.3542,6.4279,6.4289
13/01/2017 04:00:06,6,1.0312,0.9801,1.0102,24.9323,24.8832,39.3861,39.3878,6.3930,6.3936
13/01/2017 06:00:08,6,1.0257,0.9777,1.0059,24.2788,24.2380,39.4066,39.4079,6.3465,6.3471
13/01/2017 08:00:00,6,1.0200,0.9747,1.0012,24.0001,23.9783,39.4092,39.4108,6.3472,6.3480
13/01/2017 10:00:04,6,1.0146,0.9716,0.9966,24.2229,24.2396,39.3869,39.3886,6.2295,6.2309
13/01/2017 12:00:09,6,1.0094,0.9679,0.9920,24.9263,25.1301,39.3378,39.3383,6.1059,6.1241
13/01/2017 14:00:03,6,1.0040,0.9637,0.9871,25.8227,26.7289,39.2792,39.2479,5.9562,6.0873
