Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
09/04/2017 00:00:04,6,0.8954,0.8489,0.8762,18.7672,19.4342,39.3476,39.0927,4.4569,5.9248
09/04/2017 02:00:06,6,0.8977,0.8492,0.8777,18.8368,19.0536,39.3264,39.1238,4.4019,5.7847
09/04/2017 04:00:07,6,0.9015,0.8505,0.8805,18.7635,18.6850,39.2985,39.1764,4.8516,5.5377
09/04/2017 06:00:01,6,0.8995,0.8503,0.8793,18.4178,18.3315,39.2388,39.2101,5.3183,5.4075
09/04/2017 08:00:01,6,0.9029,0.8512,0.8817,18.1236,18.1075,39.2226,39.2231,5.3732,5.3761
09/04/2017 10:00:06,6,0.9124,0.8552,0.8891,18.2789,18.7943,39.1872,39.1854,5.3829,5.4826
09/04/2017 12:00:08,6,0.9248,0.8617,0.8993,18.9079,21.0378,39.1104,39.0926,5.3877,5.8680
09/04/2017 14:00:05,6,0.9387,0.8698,0.9111,20.1917,21.4996,39.0511,39.0727,5.7713,6.0208
09/04/2017 16:00:03,6,0.9475,0.8770,0.9193,21.3732,21.3980,39.0625,39.0641,6.0441,6.0475
09/04/2017 18:00:07,6,0.9483,0.8806,0.9211,21.4619,21.4498,39.0867,39.0878,6.1443,6.1456
09/04/2017 20:00:08,6,0.9480,0.8827,0.9217,21.4170,21.4077,39.0983,39.0988,6.2077,6.2099
09/04/2017 22:00:02,6,0.9476,0.8839,0.9219,21.4319,21.4221,39.0500,39.0498,6.2918,6.2948
10/04/2017 00:00:00,6,0.9468,0.8850,0.9218,21.2034,21.1727,38.9476,38.9472,6.3935,6.3960
10/04/2017 02:00:06,6,0.9458,0.8856,0.9214,20.7630,20.7278,38.8120,38.8117,6.5102,6.5128
10/04/2017 04:00:04,6,0.9450,0.8859,0.9210,20.2955,20.2576,38.6722,38.6720,6.6230,6.6255
10/04/2017 06:00:09,6,0.9434,0.8856,0.9199,19.8350,19.7966,38.5514,38.5515,6.7113,6.7136
10/04/2017 08:00:05,6,0.9436,0.8861,0.9202,19.4061,19.3706,38.4460,38.4462,6.7836,6.7859
10/04/2017 10:00:00,6,0.9488,0.8888,0.9245,19.6672,19.8359,38.3303,38.3283,6.9065,6.9393
10/04/2017 12:00:02,6,0.9569,0.8932,0.9312,20.4609,21.1182,38.1842,38.1883,7.0704,7.1333
10/04/2017 14:00:05,6,0.9674,0.8991,0.9400,21.5928,21.7132,38.0298,38.0285,7.2297,7.2377
10/04/2017 16:00:02,6,0.9763,0.9052,0.9478,22.2163,22.2156,37.8813,37.8811,7.3320,7.3329
10/04/2017 18:00:01,6,0.9780,0.9088,0.9503,22.0989,22.0878,37.7843,37.7843,7.3108,7.3114
10/04/2017 20:00:03,6,0.9783,0.9113,0.9514,21.7508,21.7357,37.7054,37.7056,7.2291,7.2296
10/04/2017 22:00:08,6,0.9777,0.9129,0.9516,21.4614,21.4459,37.6370,37.6373,7.1503,7.1510
11/04/2017 00:00:07,6,0.9770,0.9141,0.9516,21.1747,21.1447,37.5819,37.5822,7.0872,7.0879
11/04/2017 02:00:06,6,0.9760,0.9152,0.9514,20.7470,20.7154,37.5355,37.5359,7.0326,7.0335
11/04/2017 04:00:04,6,0.9747,0.9155,0.9507,20.4803,20.4631,37.4964,37.4970,6.9824,6.9842
11/04/2017 06:00:09,6,0.9731,0.9153,0.9496,20.3073,20.2908,37.4651,37.4658,6.9350,6.9373
11/04/2017 08:00:06,6,0.9748,0.9162,0.9510,20.2040,20.2005,37.4401,37.4411,6.9023,6.9065
11/04/2017 10:00:01,6,0.9805,0.9204,0.9561,20.5235,20.7175,37.4120,37.4223,6.9687,7.0007
11/04/2017 12:00:05,6,0.9898,0.9304,0.9658,21.2861,21.4115,37.4014,37.4090,7.0877,7.0991
11/04/2017 14:00:00,6,0.9981,0.9356,0.9729,22.0772,22.0892,37.4020,37.4047,7.1814,7.1843
11/04/2017 16:00:06,6,1.0126,0.9420,0.9843,22.4159,22.4060,37.3836,37.3844,7.2678,7.2685
11/04/2017 18:00:09,6,1.0189,0.9465,0.9900,22.2720,22.2489,37.3129,37.3126,7.2956,7.2961
11/04/2017 20:00:05,6,1.0204,0.9494,0.9920,21.8291,21.8056,37.1600,37.1590,7.2434,7.2439
11/04/2017 22:00:07,6,1.0202,0.9512,0.9925,21.3729,21.3489,37.0146,37.0142,7.1951,7.1957
12/04/2017 00:00:03,6,1.0192,0.9534,0.9927,21.0466,21.0310,36.9509,36.9516,7.1476,7.1486
12/04/2017 02:00:07,6,1.0164,0.9543,0.9913,20.8460,20.8269,36.9390,36.9402,7.0993,7.1008
