Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
27/03/2017 00:00:08,2,1.0509,0.9291,0.9900,24.2782,24.2430,36.6940,36.6949,6.0622,6.0654
27/03/2017 02:00:05,2,1.0335,0.9116,0.9726,23.8184,23.7860,36.7040,36.7048,5.8288,5.8315
27/03/2017 04:00:06,2,1.0319,0.9100,0.9710,23.3843,23.3528,36.7125,36.7133,5.5973,5.6003
27/03/2017 06:00:02,2,1.0235,0.9016,0.9626,22.9406,22.9076,36.7227,36.7236,5.3804,5.3840
27/03/2017 08:00:00,2,1.0212,0.8994,0.9603,22.5780,22.5527,36.7285,36.7298,5.3049,5.3121
27/03/2017 10:00:01,2,1.0398,0.9181,0.9789,22.6371,22.6434,36.7286,36.7313,5.7007,5.6989
27/03/2017 12:00:07,2,1.0598,0.9381,0.9990,23.0517,23.0850,36.7381,36.7426,6.3121,6.2962
27/03/2017 14:00:03,2,1.0683,0.9466,1.0074,23.5653,23.5915,36.7638,36.7688,6.8698,6.8472
27/03/2017 16:00:03,2,1.0621,0.9402,1.0011,24.0550,24.0430,36.7943,36.7977,7.2491,7.2374
27/03/2017 18:00:08,2,1.0493,0.9273,0.9883,23.8884,23.8543,36.8158,36.8172,7.2838,7.2851
27/03/2017 20:00:08,2,1.0393,0.9174,0.9784,23.4358,23.4036,36.8297,36.8307,7.0226,7.0242
27/03/2017 22:00:05,2,1.0284,0.9065,0.9675,23.0211,22.9904,36.8397,36.8405,6.7618,6.7635
28/03/2017 00:00:01,2,1.0235,0.9016,0.9625,22.5929,22.5602,36.8499,36.8507,6.5100,6.5122
28/03/2017 02:00:05,2,1.0125,0.8905,0.9515,22.1732,22.1441,36.8588,36.8593,6.2686,6.2707
28/03/2017 04:00:07,2,1.0030,0.8810,0.9420,21.8044,21.7767,36.8644,36.8649,6.0204,6.0227
28/03/2017 06:00:08,2,0.9946,0.8727,0.9336,21.4105,21.3802,36.8718,36.8725,5.7792,5.7822
28/03/2017 08:00:02,2,0.9899,0.8680,0.9289,21.0867,21.0655,36.8805,36.8814,5.6136,5.6189
28/03/2017 10:00:06,2,0.9947,0.8728,0.9337,21.1829,21.4957,36.8851,36.8954,6.1680,5.7836
28/03/2017 12:00:08,2,1.0022,0.8803,0.9412,21.3888,23.5863,36.8859,36.9514,7.6480,6.0314
28/03/2017 14:00:03,2,1.0206,0.8989,0.9597,21.6273,25.7396,36.8859,37.0527,8.9687,6.1609
28/03/2017 16:00:02,2,1.0206,0.8986,0.9596,22.1416,25.7965,36.8972,37.1020,9.3323,6.1821
28/03/2017 18:00:04,2,1.0141,0.8922,0.9532,23.6353,25.3640,36.9774,37.1106,7.4943,6.3070
28/03/2017 20:00:06,2,1.0066,0.8849,0.9458,24.5634,24.7669,37.0682,37.1017,6.1269,6.2577
28/03/2017 22:00:06,2,0.9985,0.8767,0.9376,24.3525,24.3207,37.1006,37.1014,5.9377,5.9397
29/03/2017 00:00:01,2,0.9867,0.8648,0.9257,23.9346,23.9049,37.1067,37.1073,5.6518,5.6533
29/03/2017 02:00:02,2,0.9773,0.8554,0.9163,23.5087,23.4786,37.1130,37.1137,5.3762,5.3780
29/03/2017 04:00:06,2,0.9710,0.8491,0.9100,23.0705,23.0404,37.1198,37.1204,5.1162,5.1182
29/03/2017 06:00:01,2,0.9612,0.8392,0.9002,22.6355,22.6050,37.1269,37.1275,4.8720,4.8738
29/03/2017 08:00:09,2,0.9550,0.8330,0.8940,22.3858,22.3739,37.1337,37.1343,4.7409,4.7430
29/03/2017 10:00:00,2,0.9613,0.8394,0.9003,22.5145,23.1094,37.1337,37.1426,5.8733,4.8309
29/03/2017 12:00:05,2,0.9761,0.8543,0.9152,22.7016,24.9393,37.1332,37.1610,7.5557,4.9656
29/03/2017 14:00:09,2,0.9960,0.8743,0.9351,23.0518,25.4055,37.1365,37.1575,8.5828,5.1581
29/03/2017 16:00:00,2,1.0006,0.8789,0.9397,24.5482,25.1933,37.1396,37.1314,7.1472,5.7819
29/03/2017 18:00:00,2,1.0068,0.8851,0.9460,24.6135,24.5772,37.1083,37.1091,6.0639,6.0658
29/03/2017 20:00:03,2,0.9935,0.8717,0.9326,24.0126,23.9785,37.1036,37.1044,5.7947,5.7967
29/03/2017 22:00:02,2,0.9849,0.8630,0.9239,23.4786,23.4468,37.1047,37.1054,5.5430,5.5452
30/03/2017 00:00:01,2,0.9743,0.8524,0.9134,23.0390,23.0127,37.1053,37.1057,5.2840,5.2858
30/03/2017 02:00:06,2,0.9630,0.8411,0.9021,22.6391,22.6120,37.1039,37.1044,5.0182,5.0202
30/03/2017 04:00:05,2,0.9546,0.8327,0.8937,22.2273,22.2000,37.1055,37.1059,4.7726,4.7750
30/03/2017 06:00:02,2,0.9461,0.8241,0.8851,21.8605,21.8354,37.1076,37.1079,4.5261,4.5284
30/03/2017 08:00:05,2,0.9401,0.8181,0.8791,21.6796,21.6709,37.1101,37.1106,4.3503,4.3536
30/03/2017 10:00:01,2,0.9485,0.8266,0.8875,21.8097,22.7830,37.1082,37.1313,5.1292,4.4113
30/03/2017 12:00:09,2,0.9645,0.8426,0.9036,21.9912,24.1145,37.1019,37.1408,6.1792,4.5591
30/03/2017 14:00:05,2,0.9850,0.8633,0.9242,22.2088,24.7533,37.1011,37.1205,7.2571,4.8019
30/03/2017 16:00:08,2,1.0157,0.8940,0.9549,22.9700,23.7647,37.1040,37.0780,6.2291,5.3764
30/03/2017 18:00:08,2,1.0167,0.8949,0.9558,23.2214,23.1960,37.0516,37.0518,5.5236,5.5462
30/03/2017 20:00:08,2,1.0099,0.8881,0.9490,22.7359,22.7052,37.0395,37.0401,5.3937,5.3968
30/03/2017 22:00:04,2,1.0028,0.8809,0.9418,22.3004,22.2738,37.0332,37.0337,5.2078,5.2103
31/03/2017 00:00:06,2,0.9940,0.8721,0.9331,21.9372,21.9139,37.0278,37.0280,4.9942,4.9964
31/03/2017 02:00:07,2,0.9857,0.8638,0.9248,21.6060,21.5820,37.0224,37.0227,4.7713,4.7739
31/03/2017 04:00:05,2,0.9788,0.8569,0.9179,21.2587,21.2323,37.0197,37.0201,4.5589,4.5619
31/03/2017 06:00:03,2,0.9775,0.8556,0.9165,20.8568,20.8254,37.0204,37.0210,4.3967,4.4014
31/03/2017 08:00:03,2,0.9746,0.8527,0.9137,20.4781,20.4529,37.0261,37.0269,4.2953,4.3005
31/03/2017 10:00:00,2,0.9798,0.8579,0.9189,20.5451,20.9536,37.0323,37.0353,4.7577,4.4804
31/03/2017 12:00:06,2,1.0074,0.8857,0.9465,20.8902,22.7153,37.0438,37.0087,5.5744,4.9859
31/03/2017 14:00:00,2,1.0330,0.9114,0.9722,21.9948,23.4370,37.0397,36.9909,6.1182,5.3151
31/03/2017 16:00:04,2,1.0672,0.9455,1.0063,23.2772,23.4876,36.9831,36.9640,6.0340,5.8121
31/03/2017 18:00:07,2,1.0740,0.9522,1.0131,23.2194,23.1870,36.9558,36.9566,5.9815,5.9838
31/03/2017 20:00:04,2,1.0788,0.9570,1.0179,22.7793,22.7514,36.9521,36.9526,5.7743,5.7762
31/03/2017 22:00:08,2,1.0730,0.9511,1.0120,22.4136,22.3892,36.9487,36.9489,5.5489,5.5508
01/04/2017 00:00:06,2,1.0674,0.9454,1.0064,22.1092,22.0880,36.9443,36.9443,5.3201,5.3221
01/04/2017 02:00:08,2,1.0557,0.9338,0.9948,21.8058,21.7807,36.9411,36.9414,5.0983,5.1003
01/04/2017 04:00:05,2,1.0489,0.9270,0.9879,21.4286,21.4006,36.9403,36.9408,4.9215,4.9243
01/04/2017 06:00:08,2,1.0416,0.9197,0.9806,21.0629,21.0370,36.9393,36.9397,4.7645,4.7673
01/04/2017 08:00:06,2,1.0370,0.9151,0.9761,20.8474,20.8365,36.9393,36.9399,4.6560,4.6607
01/04/2017 10:00:00,2,1.0401,0.9182,0.9791,20.9386,21.3924,36.9388,36.9439,5.2101,4.8109
01/04/2017 12:00:07,2,1.0660,0.9442,1.0051,21.2024,22.9636,36.9416,36.9394,5.9693,5.2119
01/04/2017 14:00:08,2,1.0760,0.9543,1.0152,22.1124,23.6934,36.9455,36.9407,6.4381,5.4481
01/04/2017 16:00:03,2,1.1031,0.9815,1.0423,23.3426,23.8108,36.9422,36.9359,6.2475,5.7646
01/04/2017 18:00:03,2,1.1210,0.9992,1.0601,23.5217,23.4901,36.9328,36.9336,5.9338,5.9361
01/04/2017 20:00:03,2,1.1260,1.0042,1.0651,23.0847,23.0578,36.9334,36.9338,5.7364,5.7382
01/04/2017 22:00:02,2,1.1148,0.9929,1.0539,22.7394,22.7158,36.9314,36.9316,5.5142,5.5162
02/04/2017 00:00:09,2,1.1092,0.9872,1.0482,22.4031,22.3776,36.9289,36.9292,5.2958,5.2975
02/04/2017 02:00:08,2,1.1000,0.9781,1.0391,22.0287,21.9996,36.9299,36.9304,5.0953,5.0974
