Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
04/07/2016 00:00:07,2,0.9817,0.9801,0.9809,12.3268,12.3188,37.4488,36.3279,6.7813,7.7832,105.5266,106.6198,0.0100,0.0137
04/07/2016 02:00:02,2,0.9698,0.9682,0.9690,12.2822,11.9938,37.4248,36.3895,6.7385,7.7106,105.5544,106.6521,0.0101,0.0135
04/07/2016 04:00:05,2,0.9625,0.9609,0.9617,12.2434,11.6727,37.4163,36.4568,6.6882,7.6404,105.5499,106.6541,0.0101,0.0133
04/07/2016 06:00:07,2,0.9548,0.9533,0.9541,12.2133,11.3777,37.4228,36.4785,6.6078,7.5957,105.5339,106.6665,0.0101,0.0132
04/07/2016 08:00:07,2,0.9738,0.9711,0.9725,12.0252,11.0704,37.2768,36.6214,6.7142,7.4743,105.6826,106.4852,0.0106,0.0127
04/07/2016 10:00:03,2,1.0073,1.0059,1.0066,11.7475,10.9860,37.0859,36.7439,6.9739,7.3244,106.0139,106.2961,0.0115,0.0122
04/07/2016 12:00:05,2,1.0288,1.0258,1.0273,11.8028,11.8006,37.0365,36.7711,7.3868,7.4026,106.0639,106.3355,0.0115,0.0121
04/07/2016 14:00:05,2,1.0184,1.0163,1.0173,11.9720,12.4313,36.9530,36.7093,7.6218,7.5342,106.1517,106.6107,0.0117,0.0123
04/07/2016 16:00:00,2,1.0058,1.0043,1.0050,12.0316,12.3775,36.9929,36.6060,7.4748,7.6099,106.1372,107.0081,0.0116,0.0127
04/07/2016 18:00:04,2,0.9920,0.9897,0.9909,12.0457,12.3011,37.0181,36.5533,7.2797,7.6423,106.1443,107.2125,0.0116,0.0129
04/07/2016 20:00:06,2,0.9771,0.9757,0.9764,12.0386,11.9227,37.0074,36.5310,6.9349,7.6175,106.2019,107.2866,0.0117,0.0130
04/07/2016 22:00:02,2,0.9620,0.9603,0.9611,12.0105,11.6024,36.9684,36.5179,6.7280,7.5888,106.3578,107.4040,0.0118,0.0130
05/07/2016 00:00:03,2,0.9509,0.9493,0.9501,11.9194,11.3204,36.9080,36.5246,6.6343,7.5274,106.5921,107.4150,0.0121,0.0130
05/07/2016 02:00:05,2,0.9414,0.9398,0.9406,11.5327,11.1280,36.7414,36.5545,6.8634,7.4224,107.0047,107.3332,0.0126,0.0130
05/07/2016 04:00:03,2,0.9334,0.9317,0.9326,11.1685,10.8768,36.6430,36.5496,7.1127,7.3814,107.2071,107.3069,0.0129,0.0130
05/07/2016 06:00:07,2,0.9281,0.9265,0.9273,10.6679,10.6355,36.5496,36.5492,7.3452,7.3484,107.3314,107.3343,0.0131,0.0131
05/07/2016 08:00:06,2,0.9540,0.9528,0.9534,10.4725,10.4378,36.6184,36.6182,7.2215,7.2258,107.2584,107.2591,0.0128,0.0128
05/07/2016 10:00:02,2,0.9995,0.9976,0.9986,10.4864,10.4771,36.6765,36.6774,7.2316,7.2395,107.1355,107.1401,0.0126,0.0126
05/07/2016 12:00:03,2,1.0389,1.0372,1.0380,10.6922,10.8663,36.6976,36.7025,7.4053,7.4114,107.0827,107.0929,0.0125,0.0125
05/07/2016 14:00:01,2,1.0414,1.0397,1.0406,10.9026,10.9683,36.6957,36.6906,7.4891,7.5427,107.1595,107.2434,0.0125,0.0125
05/07/2016 16:00:08,2,1.0288,1.0273,1.0281,10.9467,10.9564,36.6737,36.6646,7.5573,7.6050,107.4110,107.4937,0.0125,0.0126
05/07/2016 18:00:08,2,1.0167,1.0148,1.0158,10.9761,10.9313,36.6682,36.6497,7.5238,7.6396,107.5418,107.6773,0.0126,0.0126
05/07/2016 20:00:03,2,1.0039,1.0022,1.0030,10.8764,10.8616,36.6328,36.6316,7.5986,7.6142,107.8475,107.8645,0.0127,0.0127
05/07/2016 22:00:01,2,0.9906,0.9889,0.9897,10.8017,10.7901,36.6214,36.6215,7.6049,7.6127,108.0060,108.0155,0.0127,0.0127
06/07/2016 00:00:03,2,0.9784,0.9766,0.9775,10.6584,10.6342,36.6133,36.6134,7.5953,7.5967,108.1382,108.1397,0.0127,0.0127
06/07/2016 02:00:02,2,0.9696,0.9678,0.9687,10.4301,10.4064,36.6093,36.6094,7.5668,7.5678,108.2264,108.2271,0.0127,0.0127
06/07/2016 04:00:05,2,0.9646,0.9629,0.9637,10.2018,10.1776,36.6086,36.6087,7.5321,7.5331,108.2921,108.2928,0.0127,0.0127
06/07/2016 06:00:01,2,0.9636,0.9618,0.9627,9.9851,9.9606,36.6160,36.6161,7.4687,7.4700,108.3235,108.3245,0.0127,0.0127
06/07/2016 08:00:08,2,0.9962,0.9951,0.9956,9.9060,9.8835,36.6679,36.6687,7.3077,7.3089,108.1215,108.1185,0.0125,0.0125
06/07/2016 10:00:01,2,1.0498,1.0483,1.0490,10.1907,10.4403,36.7124,36.7234,7.3952,7.3734,107.8705,107.8467,0.0123,0.0123
06/07/2016 12:00:02,2,1.0986,1.0969,1.0977,10.5367,11.7739,36.7248,36.7551,7.6199,7.5028,107.8100,107.8467,0.0122,0.0121
06/07/2016 14:00:06,2,1.1202,1.1178,1.1190,10.7025,13.3710,36.7244,36.7737,7.9753,7.5780,107.8574,107.9471,0.0121,0.0119
06/07/2016 16:00:03,2,1.1107,1.1083,1.1095,10.9288,14.3330,36.7160,36.7770,7.9136,7.7129,107.9233,107.7905,0.0120,0.0117
06/07/2016 18:00:04,2,1.1029,1.1013,1.1021,10.9530,14.3985,36.7075,36.7365,7.7395,7.7868,108.0240,107.6835,0.0120,0.0118
06/07/2016 20:00:08,2,1.0892,1.0877,1.0885,10.9369,14.2638,36.7006,36.6059,7.5259,7.8239,108.1227,107.7902,0.0121,0.0122
06/07/2016 22:00:06,2,1.0755,1.0737,1.0746,10.9069,13.6311,36.7000,36.5140,7.3182,7.8073,108.1841,108.0279,0.0121,0.0125
07/07/2016 00:00:04,2,1.0649,1.0632,1.0641,10.8996,13.4974,36.6970,36.5100,7.1071,7.8008,108.2393,108.2802,0.0121,0.0126
07/07/2016 02:00:04,2,1.0572,1.0558,1.0565,10.8915,13.1222,36.6954,36.5481,6.9155,7.7972,108.2768,108.3843,0.0122,0.0124
07/07/2016 04:00:04,2,1.0583,1.0561,1.0572,10.8973,11.9756,36.6935,36.6387,6.8561,7.6987,108.2607,108.2303,0.0122,0.0121
07/07/2016 06:00:05,2,1.0578,1.0566,1.0572,11.1982,11.5619,36.6798,36.6775,7.2536,7.6083,108.2840,108.2925,0.0121,0.0120
07/07/2016 08:00:01,2,1.0776,1.0755,1.0766,11.2860,11.2742,36.7148,36.7158,7.5746,7.5779,108.4444,108.4515,0.0119,0.0119
07/07/2016 10:00:02,2,1.1346,1.1337,1.1341,11.2391,11.2383,36.7513,36.7531,7.7056,7.7074,108.5938,108.5979,0.0118,0.0117
07/07/2016 12:00:01,2,1.1777,1.1760,1.1768,11.4763,11.4914,36.7782,36.7801,7.9015,7.9019,108.7350,108.7416,0.0116,0.0116
07/07/2016 14:00:00,2,1.2083,1.2070,1.2076,11.6117,11.6210,36.8016,36.8036,8.0451,8.0483,108.8880,108.8967,0.0115,0.0115
07/07/2016 16:00:00,2,1.2061,1.2037,1.2049,11.7228,11.7204,36.8259,36.8281,8.1647,8.1677,109.0513,109.0585,0.0114,0.0114
07/07/2016 18:00:05,2,1.1769,1.1748,1.1758,11.7404,11.7350,36.8104,36.8107,8.1070,8.1172,109.0902,109.0923,0.0115,0.0115
