Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
05/07/2016 00:00:03,1,1.3604,1.3604,1.3604,12.3238,12.2988,36.4220,36.4225,7.2326,7.2345,39.5642,39.5716,0.0033,0.0033
05/07/2016 02:00:05,1,1.3509,1.3509,1.3509,12.0819,12.0563,36.4558,36.4563,7.1939,7.1953,40.6702,40.6763,0.0033,0.0033
05/07/2016 04:00:03,1,1.3431,1.3431,1.3431,11.8404,11.8134,36.4791,36.4795,7.1614,7.1628,41.4286,41.4290,0.0034,0.0034
05/07/2016 06:00:07,1,1.3495,1.3495,1.3495,11.6212,11.5944,36.4827,36.4827,7.1347,7.1365,41.5626,41.5482,0.0034,0.0034
05/07/2016 08:00:06,1,1.3764,1.3764,1.3764,11.4817,11.4530,36.4504,36.4504,7.1250,7.1280,40.5889,40.5680,0.0033,0.0033
05/07/2016 10:00:02,1,1.4140,1.4140,1.4140,11.4513,11.7346,36.4281,36.2664,7.0773,7.2329,39.9356,34.8556,0.0033,0.0029
05/07/2016 12:00:03,1,1.4342,1.4342,1.4342,11.4222,13.5023,36.4185,35.8245,7.1792,7.4186,39.5189,19.9986,0.0033,0.0020
05/07/2016 14:00:01,1,1.4479,1.4479,1.4479,11.3649,14.0778,36.4229,35.7128,7.3361,7.4727,39.5644,15.8988,0.0033,0.0018
05/07/2016 16:00:08,1,1.4363,1.4363,1.4363,11.3625,14.2145,36.4289,35.6778,7.2331,7.5042,39.6673,14.5521,0.0033,0.0017
05/07/2016 18:00:08,1,1.4251,1.4251,1.4251,11.4232,14.0013,36.4219,35.6896,7.1393,7.5063,39.4131,14.9853,0.0033,0.0017
05/07/2016 20:00:03,1,1.4104,1.4104,1.4104,11.4999,13.4561,36.4097,35.7472,6.9353,7.4967,39.0664,17.1032,0.0033,0.0018
05/07/2016 22:00:01,1,1.3981,1.3981,1.3981,11.5180,12.8464,36.4088,35.8602,6.7696,7.5131,39.2519,21.1346,0.0034,0.0020
