Cell,Age,Oxy,Sal,Hypoxia,Period
21750,98.4976,4.4379,35.5391,41.0714,2016-18
21765,96.2577,3.9868,35.4904,37.5000,2016-18
21780,94.7219,3.4853,35.4556,37.5000,2016-18
21789,151.4750,5.2813,35.9603,5.3571,2016-18
21790,148.8399,5.4133,35.9329,7.1429,2016-18
21791,144.9942,5.6276,35.9169,7.1429,2016-18
21792,143.0245,5.7311,35.9383,10.7143,2016-18
21795,98.1276,3.1407,35.4869,32.1429,2016-18
21804,151.4577,5.3226,35.9583,5.3571,2016-18
21805,149.8194,5.3885,35.9403,7.1429,2016-18
21806,146.7327,5.5535,35.9233,7.1429,2016-18
21807,144.3090,5.6853,35.9339,10.7143,2016-18
21810,122.7514,4.1606,35.7261,19.6429,2016-18
21811,145.2676,5.2662,35.9169,8.9286,2016-18
21812,129.9181,4.4608,35.8117,17.8571,2016-18
21821,151.4584,5.3404,35.9570,5.3571,2016-18
21822,150.2243,5.3882,35.9435,7.1429,2016-18
21823,147.9302,5.5019,35.9294,7.1429,2016-18
21824,145.6293,5.6262,35.9319,8.9286,2016-18
21827,138.1402,4.8479,35.8869,12.5000,2016-18
21828,146.9600,5.2992,35.9305,8.9286,2016-18
21829,137.5722,4.8272,35.8869,12.5000,2016-18
21830,147.1320,5.4845,35.9288,8.9286,2016-18
21831,148.5904,5.4263,35.9329,8.9286,2016-18
21832,131.3001,4.5578,35.8401,16.0714,2016-18
21833,135.6238,4.7740,35.8805,12.5000,2016-18
21842,151.2906,5.3400,35.9541,5.3571,2016-18
21843,150.3076,5.3858,35.9437,7.1429,2016-18
21844,148.4625,5.4767,35.9318,8.9286,2016-18
21845,146.5669,5.5793,35.9310,8.9286,2016-18
21848,142.8974,5.0953,35.9265,10.7143,2016-18
21849,147.9960,5.3191,35.9382,8.9286,2016-18
21850,139.8518,4.9682,35.9141,10.7143,2016-18
21851,149.6375,5.3817,35.9404,8.9286,2016-18
21852,137.3906,4.8763,35.8970,10.7143,2016-18
21853,147.0190,5.5442,35.9304,8.9286,2016-18
21854,148.6024,5.4564,35.9326,8.9286,2016-18
21855,150.1083,5.3830,35.9425,8.9286,2016-18
21856,130.5390,4.5812,35.8469,12.5000,2016-18
21857,133.0933,4.6984,35.8686,12.5000,2016-18
21858,134.7457,4.7901,35.8794,10.7143,2016-18
21867,150.8100,5.3445,35.9502,8.9286,2016-18
21868,149.2519,5.3723,35.9369,8.9286,2016-18
21871,144.8374,5.2475,35.9340,10.7143,2016-18
21872,148.4180,5.3516,35.9415,8.9286,2016-18
21873,141.6958,5.1195,35.9178,10.7143,2016-18
21874,150.0337,5.3729,35.9459,8.9286,2016-18
21875,138.6395,4.9930,35.8938,10.7143,2016-18
21876,135.9413,4.8924,35.8754,10.7143,2016-18
21877,128.5431,4.5579,35.8420,14.2857,2016-18
21878,130.1447,4.6127,35.8547,10.7143,2016-18
21879,131.9053,4.7124,35.8617,10.7143,2016-18
21880,133.2306,4.8158,35.8593,10.7143,2016-18
21889,149.5687,5.4116,35.9456,8.9286,2016-18
21890,148.2700,5.3580,35.9432,8.9286,2016-18
21891,149.2176,5.4049,35.9453,7.1429,2016-18
21906,148.5659,5.4050,35.9449,7.1429,2016-18
21907,147.3420,5.3541,35.9437,7.1429,2016-18
21922,147.1930,5.3800,35.9434,7.1429,2016-18
21923,145.3417,5.3308,35.9413,7.1429,2016-18
21936,145.1717,5.3505,35.9401,7.1429,2016-18
21937,142.8981,5.3070,35.9363,7.1429,2016-18
21950,142.4656,5.3192,35.9338,7.1429,2016-18
21951,140.0633,5.2834,35.9277,8.9286,2016-18
21965,139.4547,5.2896,35.9242,8.9286,2016-18
21966,137.9906,5.2802,35.9164,8.9286,2016-18
21982,136.5262,5.2630,35.9121,8.9286,2016-18
21983,135.6938,5.2650,35.9039,8.9286,2016-18
21998,133.5575,5.2410,35.8958,8.9286,2016-18
21999,133.9649,5.2647,35.8882,8.9286,2016-18
22013,131.0258,5.2307,35.8764,8.9286,2016-18
22014,133.0052,5.2836,35.8701,8.9286,2016-18
22016,95.7722,3.6114,35.0399,25.0000,2016-18
22017,100.4118,3.9828,35.1749,23.2143,2016-18
22018,104.0306,4.2218,35.2887,14.2857,2016-18
22019,105.1380,4.3684,35.4437,16.0714,2016-18
22028,128.6821,5.2215,35.8569,8.9286,2016-18
22029,131.3632,5.2836,35.8520,8.9286,2016-18
22031,94.1515,3.5630,35.0162,25.0000,2016-18
22032,98.0793,3.9228,35.1347,25.0000,2016-18
22033,101.1867,4.1711,35.2506,14.2857,2016-18
22034,102.1247,4.3225,35.3948,16.0714,2016-18
22043,126.0600,5.2048,35.8379,8.9286,2016-18
22044,128.8860,5.2661,35.8333,8.9286,2016-18
22046,89.4445,3.1325,34.9075,28.5714,2016-18
22047,94.7144,3.7474,35.0346,25.0000,2016-18
22048,79.5642,2.0034,34.7292,39.2857,2016-18
22049,98.1568,4.0778,35.1653,17.8571,2016-18
22050,99.3429,4.2690,35.3100,16.0714,2016-18
22057,123.3606,5.1845,35.8197,8.9286,2016-18
22058,126.2079,5.2436,35.8150,8.9286,2016-18
22060,86.6326,2.8575,34.8225,30.3571,2016-18
22061,92.4256,3.6104,34.9674,26.7857,2016-18
22062,79.6125,1.9307,34.6893,39.2857,2016-18
22063,95.7178,3.9978,35.0714,19.6429,2016-18
22064,79.3577,2.2473,34.8318,39.2857,2016-18
22065,79.2351,2.0866,34.7773,39.2857,2016-18
22066,97.0244,4.2317,35.1781,17.8571,2016-18
22071,120.8770,5.1637,35.8040,8.9286,2016-18
22072,123.7424,5.2217,35.7994,8.9286,2016-18
22074,86.9126,3.0259,34.8204,30.3571,2016-18
22075,91.1642,3.6020,34.9203,26.7857,2016-18
22076,93.9527,3.9563,34.9958,17.8571,2016-18
22077,95.4188,4.2034,35.0926,19.6429,2016-18
22078,79.4894,2.5564,34.9116,39.2857,2016-18
22079,79.3617,2.3981,34.8614,37.5000,2016-18
22084,119.1374,5.1505,35.7916,8.9286,2016-18
22085,121.5878,5.2025,35.7873,8.9286,2016-18
22087,86.8733,3.1328,34.7959,28.5714,2016-18
22088,89.8998,3.5917,34.8657,25.0000,2016-18
22089,92.3544,3.9077,34.9137,19.6429,2016-18
22090,94.0154,4.1717,34.9933,19.6429,2016-18
22097,117.5423,5.1425,35.7800,10.7143,2016-18
22098,118.8890,5.1713,35.7764,8.9286,2016-18
22100,84.6496,3.7117,34.9445,21.4286,2016-18
22101,86.4250,3.8300,34.9985,17.8571,2016-18
22102,87.9681,3.9531,35.0393,16.0714,2016-18
22103,88.9910,4.0320,35.0802,16.0714,2016-18
22110,115.7081,5.1409,35.7647,10.7143,2016-18
22111,115.8136,5.1372,35.7634,8.9286,2016-18
22113,84.3505,3.8777,34.9811,17.8571,2016-18
22114,85.6305,3.9816,35.0233,16.0714,2016-18
22115,86.8477,4.0997,35.0711,16.0714,2016-18
22116,87.5747,4.1999,35.1247,16.0714,2016-18
22123,113.3839,5.1414,35.7240,10.7143,2016-18
22124,112.7695,5.1068,35.7442,10.7143,2016-18
22126,86.8131,4.2480,35.1228,14.2857,2016-18
22127,88.6194,4.3684,35.1824,12.5000,2016-18
22128,90.8266,4.5224,35.2661,10.7143,2016-18
22129,93.3475,4.7323,35.4132,10.7143,2016-18
22130,94.7309,4.8545,35.6603,10.7143,2016-18
22137,110.6863,5.1314,35.6766,10.7143,2016-18
22138,109.8112,5.0839,35.7119,10.7143,2016-18
22141,87.1098,4.3279,35.1483,12.5000,2016-18
22142,89.0670,4.4548,35.2024,10.7143,2016-18
22143,91.3292,4.6278,35.2729,10.7143,2016-18
22144,93.7174,4.8283,35.4063,10.7143,2016-18
22145,95.1722,4.9113,35.5579,10.7143,2016-18
22146,95.6444,4.8275,35.7785,12.5000,2016-18
22147,96.6573,4.8891,35.7084,14.2857,2016-18
22154,107.8669,5.1091,35.6319,10.7143,2016-18
22155,106.8850,5.0811,35.6324,10.7143,2016-18
22158,86.7938,4.3571,35.1529,14.2857,2016-18
22159,88.4743,4.4821,35.1917,10.7143,2016-18
22160,90.1802,4.6158,35.2169,10.7143,2016-18
22161,91.9899,4.7927,35.2908,10.7143,2016-18
22162,97.3456,4.8414,35.8421,12.5000,2016-18
22163,97.8961,4.8652,35.8040,14.2857,2016-18
22168,99.5698,4.8761,35.8886,10.7143,2016-18
22169,99.2813,4.8391,35.8986,10.7143,2016-18
22172,86.0327,4.3486,35.1525,12.5000,2016-18
22173,87.3220,4.4604,35.1805,12.5000,2016-18
22174,88.7198,4.5852,35.2041,12.5000,2016-18
22175,89.9832,4.7240,35.2586,10.7143,2016-18
22180,85.2503,4.3253,35.1619,10.7143,2016-18
22181,86.1416,4.4169,35.1786,10.7143,2016-18
22182,87.2546,4.5326,35.1982,10.7143,2016-18
22183,88.1957,4.6476,35.2353,10.7143,2016-18
22188,82.8620,3.7757,35.7337,19.6429,2016-18
22189,85.2504,4.3834,35.1942,14.2857,2016-18
22190,86.0989,4.4848,35.2054,14.2857,2016-18
22191,86.7551,4.5750,35.2276,14.2857,2016-18
22196,82.9320,3.8332,35.7267,21.4286,2016-18
22197,83.1658,3.9227,35.7018,21.4286,2016-18
22198,85.2214,4.4400,35.2248,14.2857,2016-18
22199,85.6615,4.5075,35.2339,14.2857,2016-18
22204,82.9604,3.8667,35.7181,21.4286,2016-18
22205,84.0869,4.3235,35.2596,14.2857,2016-18
22206,84.5387,4.3908,35.2527,14.2857,2016-18
22207,84.8647,4.4448,35.2518,14.2857,2016-18
22211,83.5097,4.2453,35.2941,16.0714,2016-18
22212,83.7303,4.2878,35.2883,14.2857,2016-18
22213,84.0498,4.3430,35.2812,14.2857,2016-18
22214,84.3293,4.3892,35.2700,14.2857,2016-18
22218,83.2875,4.2002,35.2880,17.8571,2016-18
22219,83.4523,4.2452,35.3039,14.2857,2016-18
22220,83.6950,4.2949,35.3027,14.2857,2016-18
22221,83.9004,4.3346,35.2952,16.0714,2016-18
22223,116.7652,2.9348,34.4552,55.3571,2016-18
22225,83.0729,4.1392,35.2488,17.8571,2016-18
22226,83.1859,4.1865,35.2974,17.8571,2016-18
22227,83.3452,4.2292,35.3159,14.2857,2016-18
22228,83.4919,4.2625,35.3196,16.0714,2016-18
22230,115.2275,3.0228,34.4049,58.9286,2016-18
22232,82.8247,4.1015,35.2917,19.6429,2016-18
22233,82.9339,4.1362,35.3129,19.6429,2016-18
22234,83.0753,4.1714,35.3266,19.6429,2016-18
22235,83.2443,4.1971,35.3302,17.8571,2016-18
22237,93.5212,3.4091,34.9538,66.0714,2016-18
22239,82.6009,4.0712,35.3313,21.4286,2016-18
22240,82.7491,4.1050,35.3207,19.6429,2016-18
22241,82.9367,4.1350,35.3090,17.8571,2016-18
22242,83.4073,4.1551,35.2792,17.8571,2016-18
22243,83.3933,3.9854,35.3526,32.1429,2016-18
22245,87.5808,3.5561,35.1064,64.2857,2016-18
22247,82.5045,4.0678,35.3123,25.0000,2016-18
22248,82.6392,4.0935,35.2692,19.6429,2016-18
22249,82.8412,4.1238,35.2085,19.6429,2016-18
22250,83.2743,4.1437,35.1570,19.6429,2016-18
22251,88.5639,3.7018,35.1493,53.5714,2016-18
22254,82.3892,4.0510,35.3338,26.7857,2016-18
22255,82.4771,4.0723,35.2950,25.0000,2016-18
