Cell,Age,Oxy,Sal,Hypoxia,Period
1,16.3601,6.9060,36.4007,0.0000,2016-18
2,3.7379,6.9202,36.0903,0.0000,2016-18
3,0.1728,6.9219,36.0037,0.0000,2016-18
4,0.0815,6.9213,36.0006,0.0000,2016-18
5,0.0511,6.9212,35.9998,0.0000,2016-18
6,0.0758,6.9207,35.9996,0.0000,2016-18
7,0.0590,6.9207,35.9998,0.0000,2016-18
8,0.1018,6.9198,35.9996,0.0000,2016-18
9,0.2612,6.9168,35.9986,0.0000,2016-18
10,0.2948,6.9172,35.9992,0.0000,2016-18
11,0.5758,6.9173,35.9992,0.0000,2016-18
12,0.5588,6.9173,36.0002,0.0000,2016-18
13,2.9062,6.8677,36.0020,0.0000,2016-18
14,3.5727,6.8560,36.0009,0.0000,2016-18
15,4.0681,6.8412,36.0008,0.0000,2016-18
16,4.4181,6.8370,36.0044,0.0000,2016-18
17,3.3816,6.8384,36.0004,0.0000,2016-18
18,5.3923,6.8039,36.0051,0.0000,2016-18
19,4.5990,6.8079,36.0013,0.0000,2016-18
20,5.5890,6.7693,36.0002,0.0000,2016-18
21,5.5624,6.7482,36.0003,0.0000,2016-18
22,4.4367,6.7704,36.0016,0.0000,2016-18
23,2.4216,6.8287,35.9987,0.0000,2016-18
24,1.6053,6.8575,36.0006,0.0000,2016-18
25,1.3765,6.8677,36.0014,0.0000,2016-18
26,1.4855,6.8678,36.0006,0.0000,2016-18
27,1.9235,6.8634,36.0008,0.0000,2016-18
28,1.9524,6.8689,36.0006,0.0000,2016-18
29,4.2070,6.8189,35.9958,0.0000,2016-18
30,3.0510,6.8437,35.9967,0.0000,2016-18
31,3.2304,6.8421,35.9948,0.0000,2016-18
32,1.3537,6.8865,35.9973,0.0000,2016-18
33,1.9971,6.8718,35.9965,0.0000,2016-18
34,3.7798,6.8358,35.9917,0.0000,2016-18
35,4.6766,6.8060,35.9910,0.0000,2016-18
36,3.2383,6.8276,35.9947,0.0000,2016-18
37,5.2723,6.7904,35.9913,0.0000,2016-18
38,4.3489,6.8291,35.9944,0.0000,2016-18
39,6.2382,6.8056,36.0010,0.0000,2016-18
40,7.3846,6.8091,36.0040,0.0000,2016-18
41,10.0264,6.7728,36.0078,0.0000,2016-18
42,9.5474,6.7988,36.0135,0.0000,2016-18
43,14.0134,6.7736,36.0288,0.0000,2016-18
44,17.7297,6.9036,36.4350,0.0000,2016-18
45,4.3286,6.9207,36.1037,0.0000,2016-18
46,3.4639,6.9213,36.0829,0.0000,2016-18
47,17.7298,6.9091,36.4057,0.0000,2016-18
48,1.5371,6.9209,36.0337,0.0000,2016-18
49,0.1479,6.9207,36.0008,0.0000,2016-18
50,0.1497,6.9196,35.9999,0.0000,2016-18
51,0.1442,6.9193,35.9992,0.0000,2016-18
52,0.2280,6.9184,35.9993,0.0000,2016-18
53,0.4260,6.9174,36.0001,0.0000,2016-18
54,0.6862,6.9153,35.9999,0.0000,2016-18
55,2.4658,6.8965,36.0057,0.0000,2016-18
56,2.8231,6.8809,36.0068,0.0000,2016-18
57,3.4696,6.8682,36.0054,0.0000,2016-18
58,4.7043,6.8487,36.0107,0.0000,2016-18
59,5.7142,6.8164,36.0146,0.0000,2016-18
60,6.3501,6.7694,36.0053,0.0000,2016-18
61,5.6848,6.8203,36.0206,0.0000,2016-18
62,6.3341,6.7942,36.0135,0.0000,2016-18
63,6.4178,6.7363,36.0005,0.0000,2016-18
64,5.7623,6.7394,36.0003,0.0000,2016-18
65,4.3182,6.7777,36.0003,0.0000,2016-18
66,3.4158,6.8089,35.9992,0.0000,2016-18
67,2.9530,6.8255,35.9978,0.0000,2016-18
68,2.8525,6.8344,35.9964,0.0000,2016-18
69,3.7651,6.8256,35.9931,0.0000,2016-18
70,4.7390,6.8116,35.9886,0.0000,2016-18
71,5.6072,6.7891,35.9939,0.0000,2016-18
72,5.1870,6.7990,35.9934,0.0000,2016-18
73,5.5807,6.7857,35.9884,0.0000,2016-18
74,5.0434,6.8035,35.9910,0.0000,2016-18
75,5.6945,6.7973,35.9874,0.0000,2016-18
76,6.0744,6.7860,35.9899,0.0000,2016-18
77,6.0741,6.7810,35.9882,0.0000,2016-18
78,7.0575,6.7624,35.9913,0.0000,2016-18
79,8.0642,6.7802,35.9963,0.0000,2016-18
80,9.3680,6.7629,36.0003,0.0000,2016-18
81,10.4932,6.7611,36.0078,0.0000,2016-18
82,13.1261,6.7570,36.0255,0.0000,2016-18
83,12.0039,6.7531,36.0164,0.0000,2016-18
84,13.0190,6.7481,36.0237,0.0000,2016-18
85,15.8092,6.7554,36.0437,0.0000,2016-18
86,14.4257,6.7472,36.0352,0.0000,2016-18
87,17.8780,6.9106,36.4614,0.0000,2016-18
88,6.2141,6.9176,36.1523,0.0000,2016-18
89,4.0219,6.9213,36.0950,0.0000,2016-18
90,18.3528,6.9056,36.4309,0.0000,2016-18
91,18.4783,6.9125,36.4782,0.0000,2016-18
92,2.6108,6.9212,36.0588,0.0000,2016-18
93,1.5071,6.9208,36.0318,0.0000,2016-18
94,1.0290,6.9199,36.0179,0.0000,2016-18
95,0.2454,6.9192,36.0003,0.0000,2016-18
96,2.5420,6.9210,36.0540,0.0000,2016-18
97,1.6454,6.9208,36.0327,0.0000,2016-18
98,0.3153,6.9184,35.9998,0.0000,2016-18
99,0.8561,6.9159,36.0022,0.0000,2016-18
100,0.8472,6.9163,36.0031,0.0000,2016-18
101,1.6160,6.9029,36.0071,0.0000,2016-18
102,3.0825,6.8803,36.0144,0.0000,2016-18
103,3.7443,6.8678,36.0152,0.0000,2016-18
104,2.6778,6.8848,36.0181,0.0000,2016-18
105,4.3925,6.8546,36.0249,0.0000,2016-18
106,5.3399,6.8286,36.0244,0.0000,2016-18
107,6.8309,6.7493,36.0069,0.0000,2016-18
108,5.9298,6.8120,36.0295,0.0000,2016-18
109,6.8652,6.7864,36.0229,0.0000,2016-18
110,6.6689,6.7296,36.0015,0.0000,2016-18
111,5.6561,6.7439,35.9956,0.0000,2016-18
112,4.8455,6.7741,35.9933,0.0000,2016-18
113,4.2770,6.7947,35.9930,0.0000,2016-18
114,3.7183,6.8139,35.9936,0.0000,2016-18
115,3.9436,6.8190,35.9919,0.0000,2016-18
116,4.9745,6.7842,35.9915,0.0000,2016-18
117,6.2900,6.7701,35.9891,0.0000,2016-18
118,6.3618,6.7641,35.9933,0.0000,2016-18
119,5.9702,6.7821,35.9897,0.0000,2016-18
120,6.0475,6.7593,35.9881,0.0000,2016-18
121,6.4150,6.7580,35.9906,0.0000,2016-18
122,6.2860,6.7726,35.9882,0.0000,2016-18
123,5.8291,6.7570,35.9890,0.0000,2016-18
124,5.9990,6.7545,35.9878,0.0000,2016-18
125,6.8163,6.7626,35.9870,0.0000,2016-18
126,6.8155,6.7707,35.9899,0.0000,2016-18
127,7.4315,6.7691,35.9895,0.0000,2016-18
128,8.3878,6.7544,35.9953,0.0000,2016-18
129,9.7034,6.7538,36.0025,0.0000,2016-18
130,10.5328,6.7535,36.0084,0.0000,2016-18
131,13.2925,6.7452,36.0267,0.0000,2016-18
132,14.0488,6.7397,36.0313,0.0000,2016-18
133,12.2810,6.7477,36.0198,0.0000,2016-18
134,11.0141,6.7460,36.0123,0.0000,2016-18
135,16.8715,6.7421,36.0554,0.0000,2016-18
136,15.5670,6.7383,36.0449,0.0000,2016-18
137,14.7371,6.7345,36.0358,0.0000,2016-18
138,7.3369,6.9143,36.1813,0.0000,2016-18
139,5.3901,6.9182,36.1267,0.0000,2016-18
140,2.6308,6.9209,36.0540,0.0000,2016-18
141,8.3804,6.9098,36.2097,0.0000,2016-18
142,5.3969,6.9172,36.1266,0.0000,2016-18
143,19.3033,6.9078,36.4683,0.0000,2016-18
144,19.2884,6.9198,36.5096,0.0000,2016-18
145,15.5223,6.9187,36.4149,0.0000,2016-18
146,1.6680,6.9208,36.0321,0.0000,2016-18
147,1.3246,6.9201,36.0221,0.0000,2016-18
148,1.1236,6.9197,36.0178,0.0000,2016-18
149,1.4558,6.9167,36.0190,0.0000,2016-18
150,1.9209,6.9208,36.0357,0.0000,2016-18
151,1.9402,6.9029,36.0209,0.0000,2016-18
152,3.5741,6.9019,36.0577,0.0000,2016-18
153,3.4205,6.8844,36.0425,0.0000,2016-18
154,3.9344,6.8611,36.0300,0.0000,2016-18
155,5.2195,6.8614,36.0708,0.0000,2016-18
156,5.1170,6.8273,36.0347,0.0000,2016-18
157,6.9039,6.7513,36.0150,0.0000,2016-18
158,7.0318,6.7431,36.0110,0.0000,2016-18
159,5.4960,6.8065,36.0295,0.0000,2016-18
160,7.2083,6.7287,35.9975,0.0000,2016-18
161,6.5564,6.7305,35.9927,0.0000,2016-18
162,6.8434,6.7322,35.9965,0.0000,2016-18
163,5.8463,6.7569,35.9909,0.0000,2016-18
164,6.4491,6.7405,35.9931,0.0000,2016-18
165,5.6216,6.7613,35.9922,0.0000,2016-18
166,6.3080,6.7491,35.9924,0.0000,2016-18
167,6.4664,6.7394,35.9915,0.0000,2016-18
168,6.5474,6.7591,35.9914,0.0000,2016-18
169,6.5549,6.7543,35.9918,0.0000,2016-18
170,6.9541,6.7374,35.9978,0.0000,2016-18
171,7.1134,6.7321,35.9954,0.0000,2016-18
172,6.6270,6.7360,35.9903,0.0000,2016-18
