Cell,Age,Oxy,Sal,Hypoxia,Period
20434,106.5317,8.7320,28.1840,0.0000,2016-18
20663,106.4492,8.6429,28.1700,0.0000,2016-18
20681,105.3287,8.8658,27.9556,7.1429,2016-18
20843,66.3719,7.1203,30.6983,0.0000,2016-18
20844,66.0569,7.2141,30.5581,0.0000,2016-18
20845,66.0259,7.1913,30.5398,0.0000,2016-18
20867,106.3515,8.5423,28.1524,0.0000,2016-18
20881,104.5321,7.3988,27.5016,0.0000,2016-18
20882,105.1048,8.7030,27.9056,7.1429,2016-18
21022,65.9553,7.0128,30.4447,0.0000,2016-18
21023,65.6440,7.1593,30.3568,0.0000,2016-18
21024,65.9857,7.1384,30.5170,0.0000,2016-18
21044,106.2004,8.4287,28.1203,0.0000,2016-18
21052,104.5130,7.3151,27.5034,0.0000,2016-18
21053,104.9105,8.5551,27.8648,5.3571,2016-18
21169,65.3390,6.9562,30.0897,0.0000,2016-18
21170,65.3812,7.0989,30.2243,0.0000,2016-18
21185,105.8953,8.3292,28.0317,0.0000,2016-18
21191,104.4925,7.2454,27.5069,0.0000,2016-18
21192,104.7715,8.3325,27.8309,5.3571,2016-18
21294,64.7846,7.0345,29.7642,1.7857,2016-18
21295,65.3132,7.0536,30.1694,5.3571,2016-18
21311,105.6456,8.1579,27.9660,0.0000,2016-18
21312,104.4625,7.1794,27.5134,0.0000,2016-18
21313,104.6109,8.0669,27.7896,5.3571,2016-18
21410,63.7222,7.3005,29.1911,0.0000,2016-18
21411,64.9888,7.0830,29.9730,7.1429,2016-18
21412,65.8012,6.8304,30.4151,10.7143,2016-18
21429,104.6776,7.9345,27.7126,0.0000,2016-18
21430,104.4134,7.1518,27.5241,0.0000,2016-18
21431,104.4682,7.7999,27.7499,5.3571,2016-18
21518,63.2762,7.5485,28.9204,0.0000,2016-18
21519,63.8545,7.2638,29.3895,3.5714,2016-18
21520,65.6975,6.7163,30.3559,14.2857,2016-18
21538,104.3504,7.1901,27.5354,0.0000,2016-18
21539,104.1780,7.0673,27.4926,0.0000,2016-18
21540,104.3164,7.5894,27.7060,5.3571,2016-18
21607,63.0577,7.7072,28.7676,0.0000,2016-18
21608,63.0733,7.4550,28.9665,3.5714,2016-18
21609,65.6118,6.6364,30.3061,16.0714,2016-18
21619,103.9304,6.9431,27.4314,0.0000,2016-18
21620,104.1492,7.4128,27.6565,5.3571,2016-18
21657,63.0226,7.7375,28.7048,0.0000,2016-18
21658,62.9215,7.5670,28.8254,7.1429,2016-18
21659,65.5430,6.6172,30.2657,19.6429,2016-18
21669,103.6573,6.8505,27.3663,0.0000,2016-18
21670,103.9448,7.2602,27.5949,3.5714,2016-18
21687,65.4564,6.5913,30.2150,25.0000,2016-18
21695,103.2759,6.7645,27.2779,0.0000,2016-18
21696,103.6919,7.1281,27.5181,1.7857,2016-18
21707,65.3305,6.5696,30.1431,25.0000,2016-18
21715,102.8635,6.7074,27.1842,0.0000,2016-18
21716,103.3680,7.0062,27.4192,1.7857,2016-18
21733,102.1769,6.6593,27.0279,0.0000,2016-18
21734,102.5712,6.7715,27.1705,0.0000,2016-18
21735,102.8972,6.8736,27.2752,0.0000,2016-18
21743,64.9771,6.5724,29.9507,21.4286,2016-18
21751,101.6026,6.5598,26.8695,0.0000,2016-18
21758,64.8496,6.5920,29.8837,19.6429,2016-18
