Cell,Age,Oxy,Sal,Hypoxia,Period
1,3.6722,6.9322,36.0032,0.0000,2016-18
2,1.0014,6.9246,36.0010,0.0000,2016-18
3,0.0611,6.9221,36.0001,0.0000,2016-18
4,0.0385,6.9216,35.9999,0.0000,2016-18
5,0.0322,6.9215,36.0000,0.0000,2016-18
6,0.0490,6.9212,35.9999,0.0000,2016-18
7,0.0290,6.9214,35.9998,0.0000,2016-18
8,0.0497,6.9210,36.0000,0.0000,2016-18
9,0.0793,6.9203,36.0002,0.0000,2016-18
10,0.1522,6.9196,36.0006,0.0000,2016-18
11,0.2405,6.9201,36.0018,0.0000,2016-18
12,0.2376,6.9198,36.0019,0.0000,2016-18
13,0.3416,6.9201,36.0026,0.0000,2016-18
14,0.5157,6.9217,36.0039,0.0000,2016-18
15,0.7279,6.9223,36.0046,0.0000,2016-18
16,0.9308,6.9242,36.0067,0.0000,2016-18
17,1.2860,6.9262,36.0066,0.0000,2016-18
18,1.5714,6.9290,36.0078,0.0000,2016-18
19,1.7272,6.9254,36.0068,0.0000,2016-18
20,2.3108,6.9254,36.0060,0.0000,2016-18
21,2.8697,6.9244,36.0061,0.0000,2016-18
22,3.4477,6.9225,36.0054,0.0000,2016-18
23,4.1741,6.9189,36.0045,0.0000,2016-18
24,4.2699,6.9151,36.0031,0.0000,2016-18
25,3.8694,6.9121,36.0016,0.0000,2016-18
26,3.6981,6.9100,36.0014,0.0000,2016-18
27,3.5386,6.9092,36.0006,0.0000,2016-18
28,2.3869,6.9040,36.0004,0.0000,2016-18
29,3.2867,6.8980,35.9981,0.0000,2016-18
30,2.5893,6.8972,35.9987,0.0000,2016-18
31,1.2706,6.9034,35.9997,0.0000,2016-18
32,0.3343,6.9197,35.9995,0.0000,2016-18
33,0.2275,6.9199,35.9994,0.0000,2016-18
34,0.6494,6.9097,35.9984,0.0000,2016-18
35,1.4390,6.9106,35.9975,0.0000,2016-18
36,0.7394,6.9171,35.9987,0.0000,2016-18
37,0.8143,6.9172,35.9984,0.0000,2016-18
38,1.0549,6.9173,35.9978,0.0000,2016-18
39,3.5503,6.8896,35.9897,0.0000,2016-18
40,3.9566,6.8744,35.9879,0.0000,2016-18
41,5.2585,6.8221,35.9821,0.0000,2016-18
42,5.0848,6.8273,35.9823,0.0000,2016-18
43,7.5638,6.7882,35.9726,0.0000,2016-18
44,3.9359,6.9327,36.0031,0.0000,2016-18
45,1.2735,6.9252,36.0010,0.0000,2016-18
46,1.0477,6.9247,36.0009,0.0000,2016-18
47,5.9277,6.9335,36.0032,0.0000,2016-18
48,0.4870,6.9224,36.0005,0.0000,2016-18
49,0.0729,6.9213,36.0000,0.0000,2016-18
50,0.0928,6.9207,36.0002,0.0000,2016-18
51,0.0822,6.9207,36.0001,0.0000,2016-18
52,0.1238,6.9204,36.0003,0.0000,2016-18
53,0.2314,6.9207,36.0019,0.0000,2016-18
54,0.2894,6.9208,36.0024,0.0000,2016-18
55,0.4776,6.9223,36.0040,0.0000,2016-18
56,0.5967,6.9244,36.0051,0.0000,2016-18
57,0.7635,6.9249,36.0066,0.0000,2016-18
58,0.9291,6.9267,36.0072,0.0000,2016-18
59,1.1768,6.9282,36.0078,0.0000,2016-18
60,1.9749,6.9286,36.0073,0.0000,2016-18
61,1.2154,6.9290,36.0079,0.0000,2016-18
62,1.6211,6.9292,36.0078,0.0000,2016-18
63,2.4950,6.9278,36.0065,0.0000,2016-18
64,3.1404,6.9262,36.0056,0.0000,2016-18
65,4.3519,6.9211,36.0038,0.0000,2016-18
66,5.0101,6.9166,36.0036,0.0000,2016-18
67,5.0259,6.9129,36.0010,0.0000,2016-18
68,4.6324,6.9096,36.0002,0.0000,2016-18
69,4.4913,6.9080,35.9995,0.0000,2016-18
70,4.4913,6.9031,35.9987,0.0000,2016-18
71,4.0463,6.8790,35.9981,0.0000,2016-18
72,2.5323,6.8770,35.9972,0.0000,2016-18
73,5.0922,6.8959,35.9974,0.0000,2016-18
74,1.6176,6.8856,35.9970,0.0000,2016-18
75,2.3669,6.8667,35.9955,0.0000,2016-18
76,2.5418,6.8585,35.9933,0.0000,2016-18
77,1.9771,6.8818,35.9958,0.0000,2016-18
78,2.6456,6.8650,35.9926,0.0000,2016-18
79,3.8477,6.8695,35.9875,0.0000,2016-18
80,5.1979,6.8266,35.9833,0.0000,2016-18
