Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
10/04/2016 00:00:07,19,2.2709,2.1763,2.2301,19.3672,20.3851,40.0597,38.8324,6.6490,7.2431,59.2614,49.0342,0.0027,0.0017
10/04/2016 02:00:04,19,2.2637,2.1690,2.2228,19.3395,20.1446,40.0739,38.8173,6.6059,7.1894,59.5089,49.0179,0.0028,0.0018
10/04/2016 04:00:02,19,2.2554,2.1606,2.2144,19.3036,19.8826,40.0981,38.8971,6.4693,7.1457,59.8573,49.7151,0.0029,0.0018
10/04/2016 06:00:05,19,2.2501,2.1554,2.2093,19.2834,19.6229,40.1297,38.9377,6.2368,7.1051,60.2186,50.2689,0.0030,0.0019
10/04/2016 08:00:07,19,2.2583,2.1634,2.2173,19.2738,19.4842,40.1735,38.9751,5.9304,7.0239,60.6812,50.3707,0.0031,0.0020
10/04/2016 10:00:05,19,2.2783,2.1836,2.2374,19.3005,19.8971,40.2109,38.9578,5.6520,7.0120,61.0627,50.0782,0.0032,0.0020
10/04/2016 12:00:01,19,2.3093,2.2146,2.2684,19.3497,20.9074,40.2316,38.9535,5.5350,7.0789,61.2944,49.8776,0.0032,0.0019
10/04/2016 14:00:08,19,2.3437,2.2490,2.3029,19.4045,21.7944,40.2521,38.9220,5.5254,7.1429,61.4685,49.4587,0.0031,0.0019
10/04/2016 16:00:08,19,2.3468,2.2520,2.3058,19.4333,22.2106,40.2878,38.8806,5.5775,7.1908,61.7401,48.9990,0.0031,0.0018
10/04/2016 18:00:05,19,2.3414,2.2467,2.3006,19.4618,21.7755,40.2997,38.7834,5.5814,7.1808,61.8232,48.0097,0.0031,0.0018
10/04/2016 20:00:05,19,2.3310,2.2363,2.2901,19.4761,21.3497,40.2899,38.6568,5.5529,7.1148,61.7752,46.7749,0.0031,0.0019
10/04/2016 22:00:04,19,2.3207,2.2260,2.2798,19.4940,21.0709,40.2725,38.6206,5.5305,7.0768,61.6856,46.3277,0.0031,0.0020
11/04/2016 00:00:08,19,2.3112,2.2165,2.2704,19.5260,20.8767,40.2723,38.6637,5.5321,6.9769,61.7170,46.9627,0.0032,0.0021
11/04/2016 02:00:03,19,2.3010,2.2063,2.2601,19.5677,20.4528,40.2791,38.6966,5.5394,6.9197,61.7865,47.5677,0.0032,0.0021
11/04/2016 04:00:05,19,2.2917,2.1970,2.2508,19.6090,20.2673,40.2877,38.7178,5.5222,6.8775,61.8705,47.7066,0.0032,0.0021
11/04/2016 06:00:04,19,2.2870,2.1924,2.2462,19.6568,20.1228,40.2952,38.6808,5.4884,6.8559,61.9400,47.4037,0.0032,0.0022
