Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
18/04/2016 00:00:02,20,2.9422,2.8184,2.8801,21.0217,21.0818,38.8051,38.4185,6.1743,6.7299
18/04/2016 02:00:05,20,2.9356,2.8120,2.8737,21.0452,20.9223,38.8060,38.4673,6.0712,6.7259
18/04/2016 04:00:01,20,2.9302,2.8065,2.8682,21.0305,20.8262,38.7672,38.4954,6.0335,6.7215
18/04/2016 06:00:08,20,2.9235,2.7998,2.8615,20.9787,20.6897,38.7232,38.5118,6.1008,6.6909
18/04/2016 08:00:07,20,2.9263,2.8025,2.8643,20.8652,20.5873,38.6709,38.5370,6.3168,6.6190
18/04/2016 10:00:01,20,2.9248,2.8015,2.8630,20.8085,20.9197,38.6553,38.5606,6.4389,6.6414
18/04/2016 12:00:09,20,2.9332,2.8093,2.8711,20.7798,21.5553,38.6450,38.5802,6.6261,6.6703
18/04/2016 14:00:01,20,2.9289,2.8055,2.8670,20.8133,21.7236,38.6566,38.5839,6.7868,6.7033
18/04/2016 16:00:08,20,2.9246,2.8009,2.8626,20.8729,21.3720,38.6819,38.5997,6.7203,6.7686
18/04/2016 18:00:02,20,2.9274,2.8034,2.8652,20.9111,21.2332,38.7027,38.6156,6.6591,6.8065
18/04/2016 20:00:04,20,2.9319,2.8081,2.8699,20.9506,21.0629,38.7131,38.6332,6.5110,6.8029
18/04/2016 22:00:06,20,2.9519,2.8278,2.8897,20.9690,20.9185,38.7084,38.6521,6.4366,6.7657
19/04/2016 00:00:02,20,2.9462,2.8228,2.8844,20.8247,20.7905,38.6757,38.6733,6.6392,6.6552
19/04/2016 02:00:02,20,2.9572,2.8332,2.8951,20.6779,20.6577,38.6710,38.6714,6.6422,6.6460
19/04/2016 04:00:01,20,2.9560,2.8322,2.8939,20.5731,20.5542,38.6638,38.6638,6.6216,6.6276
19/04/2016 06:00:08,20,2.9490,2.8253,2.8870,20.4736,20.4544,38.6637,38.6639,6.6064,6.6104
19/04/2016 08:00:09,20,2.9622,2.8375,2.8998,20.3784,20.3660,38.6636,38.6639,6.5835,6.5892
19/04/2016 10:00:03,20,2.9601,2.8367,2.8982,20.3307,20.3707,38.6630,38.6642,6.5716,6.5836
19/04/2016 12:00:09,20,2.9674,2.8431,2.9051,20.3489,21.2004,38.6692,38.6663,6.7233,6.6809
19/04/2016 14:00:08,20,2.9561,2.8326,2.8942,20.3666,21.6812,38.6751,38.6559,6.7807,6.7979
19/04/2016 16:00:01,20,2.9574,2.8338,2.8955,20.4109,21.1580,38.6897,38.6494,6.7939,6.7869
19/04/2016 18:00:04,20,2.9463,2.8226,2.8843,20.4539,20.8381,38.7041,38.6783,6.6618,6.8205
19/04/2016 20:00:06,20,2.9382,2.8143,2.8761,20.5074,20.6534,38.7091,38.7019,6.5302,6.8149
19/04/2016 22:00:02,20,2.9370,2.8133,2.8750,20.5220,20.5015,38.7143,38.7148,6.6947,6.7260
20/04/2016 00:00:05,20,2.9322,2.8082,2.8701,20.4078,20.3855,38.7271,38.7276,6.6975,6.7022
20/04/2016 02:00:04,20,2.9243,2.8002,2.8622,20.2826,20.2606,38.7365,38.7369,6.6807,6.6851
20/04/2016 04:00:03,20,2.9137,2.7897,2.8516,20.1534,20.1315,38.7406,38.7409,6.6662,6.6706
20/04/2016 06:00:04,20,2.9065,2.7824,2.8443,20.0202,19.9982,38.7450,38.7453,6.6522,6.6564
