Date,Surface,Bottom
07/05/2013 00:00:00,0.09680,0.09680
07/05/2013 04:00:03,0.09667,0.09589
07/05/2013 08:00:01,0.08141,0.08067
07/05/2013 12:00:05,0.08125,0.08074
07/05/2013 16:00:02,0.08110,0.08046
07/05/2013 20:00:03,0.08098,0.08022
08/05/2013 00:00:04,0.08113,0.08052
08/05/2013 04:00:05,0.08131,0.08042
08/05/2013 08:00:02,0.08214,0.08068
08/05/2013 12:00:02,0.08246,0.08169
08/05/2013 16:00:05,0.08241,0.08104
08/05/2013 20:00:04,0.08368,0.08041
09/05/2013 00:00:01,0.08676,0.08037
09/05/2013 04:00:07,0.08667,0.08053
09/05/2013 08:00:05,0.08556,0.08005
09/05/2013 12:00:06,0.08489,0.07943
09/05/2013 16:00:05,0.08567,0.07945
09/05/2013 20:00:06,0.08558,0.07947
10/05/2013 00:00:00,0.08249,0.07975
10/05/2013 04:00:03,0.08092,0.08140
10/05/2013 08:00:04,0.08042,0.08440
10/05/2013 12:00:02,0.08010,0.08560
10/05/2013 16:00:06,0.08032,0.08390
10/05/2013 20:00:05,0.08119,0.08232
11/05/2013 00:00:07,0.08130,0.08210
11/05/2013 04:00:03,0.08298,0.08606
11/05/2013 08:00:06,0.09977,0.09261
11/05/2013 12:00:04,0.11765,0.09679
11/05/2013 16:00:01,0.11577,0.10102
11/05/2013 20:00:06,0.11962,0.10276
12/05/2013 00:00:01,0.12539,0.10802
12/05/2013 04:00:06,0.13829,0.11081
12/05/2013 08:00:05,0.14393,0.11367
12/05/2013 12:00:07,0.14419,0.11599
12/05/2013 16:00:02,0.14396,0.12342
12/05/2013 20:00:02,0.13572,0.13301
13/05/2013 00:00:05,0.13457,0.13321
13/05/2013 04:00:00,0.13681,0.12668
13/05/2013 08:00:05,0.13833,0.11458
13/05/2013 12:00:06,0.13629,0.11030
13/05/2013 16:00:00,0.13622,0.10851
13/05/2013 20:00:02,0.13771,0.12978
14/05/2013 00:00:06,0.13307,0.13206
14/05/2013 04:00:05,0.15298,0.15112
14/05/2013 08:00:02,0.15181,0.15086
14/05/2013 12:00:06,0.14700,0.14686
14/05/2013 16:00:01,0.14222,0.14242
14/05/2013 20:00:01,0.14379,0.13051
15/05/2013 00:00:02,0.14398,0.11377
15/05/2013 04:00:07,0.09693,0.12757
15/05/2013 08:00:06,0.09243,0.09417
15/05/2013 12:00:02,0.09732,0.09691
15/05/2013 16:00:02,0.09782,0.09787
15/05/2013 20:00:03,0.10465,0.10465
16/05/2013 00:00:03,0.10391,0.10320
16/05/2013 04:00:06,0.10196,0.09618
16/05/2013 08:00:00,0.10080,0.08922
16/05/2013 12:00:05,0.10496,0.08784
16/05/2013 16:00:03,0.13630,0.08809
16/05/2013 20:00:03,0.15520,0.11412
17/05/2013 00:00:00,0.13179,0.10374
17/05/2013 04:00:05,0.12608,0.09186
17/05/2013 08:00:04,0.11814,0.08974
17/05/2013 12:00:00,0.11391,0.09154
17/05/2013 16:00:05,0.10473,0.10423
17/05/2013 20:00:00,0.10141,0.10591
18/05/2013 00:00:04,0.10044,0.10149
18/05/2013 04:00:05,0.09793,0.09861
18/05/2013 08:00:01,0.09622,0.09640
18/05/2013 12:00:01,0.09561,0.09562
18/05/2013 16:00:04,0.09428,0.09430
18/05/2013 20:00:00,0.09297,0.09279
19/05/2013 00:00:03,0.09208,0.09176
19/05/2013 04:00:04,0.09150,0.09143
19/05/2013 08:00:00,0.09104,0.09061
19/05/2013 12:00:04,0.09012,0.08995
19/05/2013 16:00:00,0.08950,0.08902
19/05/2013 20:00:04,0.08784,0.08720
20/05/2013 00:00:05,0.08827,0.08584
20/05/2013 04:00:03,0.08800,0.08517
20/05/2013 08:00:05,0.08693,0.08397
