Cell,Age,Oxy,Sal,Hypoxia,Period
20434,113.8248,9.7199,23.3188,0.0000,2016-18
20663,113.7060,9.7477,23.3000,0.0000,2016-18
20681,111.1806,9.9501,22.8759,0.0000,2016-18
20843,66.2386,9.0066,28.9360,0.0000,2016-18
20844,66.1074,9.0786,28.8002,0.0000,2016-18
20845,65.9772,9.7268,28.6828,0.0000,2016-18
20867,113.5543,9.7391,23.2745,0.0000,2016-18
20881,110.1739,8.9779,22.4690,0.0000,2016-18
20882,111.0664,9.8003,22.8597,0.0000,2016-18
21022,66.1957,8.9350,28.8483,0.0000,2016-18
21023,66.0904,8.7735,28.7657,0.0000,2016-18
21024,66.0325,10.4262,28.6797,3.5714,2016-18
21044,113.2543,9.6630,23.2190,0.0000,2016-18
21052,110.3090,8.9598,22.5070,0.0000,2016-18
21053,111.0161,9.6393,22.8525,0.0000,2016-18
21169,66.1365,8.8953,28.7542,0.0000,2016-18
21170,66.0806,8.6908,28.7304,0.0000,2016-18
21171,66.0444,10.9950,28.6547,5.3571,2016-18
21185,112.8695,9.5018,23.1469,0.0000,2016-18
21191,110.4187,8.9330,22.5404,0.0000,2016-18
21192,111.0846,9.4111,22.8621,0.0000,2016-18
21294,66.0747,8.9165,28.6723,0.0000,2016-18
21295,66.0603,8.6599,28.6853,0.0000,2016-18
21296,66.0372,11.3904,28.6236,3.5714,2016-18
21311,112.6531,9.2140,23.1135,0.0000,2016-18
21312,110.5436,8.8870,22.5833,0.0000,2016-18
21313,111.4838,9.0212,22.9236,0.0000,2016-18
21410,66.0245,8.9965,28.6106,0.0000,2016-18
21411,66.0336,8.6687,28.6388,0.0000,2016-18
21412,65.9672,11.8052,28.5593,3.5714,2016-18
21425,65.5614,8.4511,28.1326,0.0000,2016-18
21426,65.5753,8.3380,28.1430,0.0000,2016-18
21429,111.9912,8.7205,23.0018,0.0000,2016-18
21430,110.6629,8.8105,22.6351,0.0000,2016-18
21431,112.1053,8.6690,23.0232,0.0000,2016-18
21518,65.9756,9.0324,28.5508,0.0000,2016-18
21519,65.9956,8.6500,28.5804,0.0000,2016-18
21520,65.1369,11.6440,28.1269,3.5714,2016-18
21534,65.5833,8.3379,28.1431,0.0000,2016-18
21535,65.6161,8.5058,28.1686,0.0000,2016-18
21536,65.6081,8.3462,28.1641,0.0000,2016-18
