Cell,Age,Oxy,Sal,Hypoxia,Period
21732,90.3993,11.9768,39.4754,26.7857,2016-18
21750,90.1175,8.5513,39.5190,23.2143,2016-18
21761,84.5715,8.4900,39.8562,17.8571,2016-18
21762,84.8139,8.2906,39.8613,16.0714,2016-18
21765,89.4301,5.5004,39.5908,14.2857,2016-18
21774,84.2884,7.1232,39.8490,16.0714,2016-18
21775,84.2614,7.4481,39.8422,16.0714,2016-18
21776,84.3576,7.3959,39.8449,14.2857,2016-18
21777,84.6194,7.3758,39.8521,12.5000,2016-18
21780,88.7088,4.1477,39.6499,12.5000,2016-18
21789,84.0793,5.8011,39.8353,14.2857,2016-18
21790,84.0726,5.9714,39.8293,14.2857,2016-18
21791,84.1885,6.2157,39.8324,12.5000,2016-18
21792,84.4605,6.4496,39.8404,12.5000,2016-18
21795,87.9173,3.7431,39.6930,14.2857,2016-18
21804,83.9888,4.7981,39.8201,12.5000,2016-18
21805,84.0029,4.8893,39.8155,10.7143,2016-18
21806,84.1027,5.2917,39.8197,14.2857,2016-18
21807,84.3546,5.7503,39.8289,12.5000,2016-18
21810,86.2940,3.8593,39.7095,8.9286,2016-18
21811,85.3280,4.0205,39.7298,5.3571,2016-18
21812,86.8303,3.9305,39.7102,10.7143,2016-18
21821,84.0177,4.1641,39.8044,14.2857,2016-18
21822,84.0716,4.2282,39.8003,10.7143,2016-18
21823,84.1048,4.5654,39.8044,12.5000,2016-18
21824,84.2841,5.1191,39.8150,10.7143,2016-18
21827,86.0178,3.8615,39.7089,7.1429,2016-18
21828,85.2570,3.8436,39.7239,3.5714,2016-18
21829,87.1187,4.0699,39.7057,10.7143,2016-18
21830,84.4955,4.0854,39.7630,1.7857,2016-18
21831,84.7090,3.8889,39.7492,3.5714,2016-18
21832,87.6757,4.1266,39.7180,12.5000,2016-18
21833,88.2911,4.2854,39.7058,10.7143,2016-18
21842,84.6209,4.0178,39.7849,3.5714,2016-18
21843,84.5439,3.9994,39.7817,5.3571,2016-18
21844,84.3512,4.1176,39.7834,7.1429,2016-18
21845,84.3209,4.5451,39.7946,5.3571,2016-18
21848,86.3839,3.9534,39.7012,5.3571,2016-18
21849,85.5042,3.8169,39.7164,1.7857,2016-18
21850,87.7100,4.2628,39.6915,7.1429,2016-18
21851,85.0039,3.8339,39.7434,3.5714,2016-18
21852,88.7859,4.4384,39.6909,10.7143,2016-18
21853,84.3690,4.2835,39.7804,1.7857,2016-18
21854,84.4817,3.9393,39.7671,5.3571,2016-18
21855,84.8290,3.8845,39.7618,5.3571,2016-18
21856,88.5218,4.2299,39.7197,14.2857,2016-18
21857,89.0866,4.3140,39.7064,10.7143,2016-18
21858,89.5275,4.4250,39.6930,10.7143,2016-18
21867,84.9577,3.9003,39.7630,3.5714,2016-18
21868,85.1209,3.8480,39.7459,1.7857,2016-18
21871,86.8183,4.0893,39.6921,3.5714,2016-18
21872,85.9487,3.8999,39.7063,1.7857,2016-18
21873,88.0094,4.4033,39.6777,7.1429,2016-18
21874,85.1170,3.8114,39.7386,3.5714,2016-18
21875,89.0868,4.6036,39.6794,10.7143,2016-18
21876,89.8514,4.5963,39.6861,10.7143,2016-18
21877,89.2078,4.2189,39.7121,14.2857,2016-18
21878,89.6453,4.2177,39.7036,10.7143,2016-18
21879,90.0237,4.2659,39.6977,10.7143,2016-18
21880,90.3181,4.3975,39.6968,10.7143,2016-18
21889,85.2036,3.7560,39.7191,1.7857,2016-18
21890,85.1075,3.7486,39.7281,1.7857,2016-18
21891,85.2672,3.7662,39.7097,0.0000,2016-18
21894,89.9862,4.2078,39.6837,12.5000,2016-18
21895,90.4017,4.1404,39.6805,10.7143,2016-18
21896,90.7493,4.1469,39.6786,10.7143,2016-18
21897,90.9881,4.2584,39.6867,10.7143,2016-18
21906,85.3800,3.8593,39.6930,0.0000,2016-18
21907,85.1362,3.7243,39.7123,1.7857,2016-18
21922,85.3373,4.1558,39.6681,1.7857,2016-18
21923,85.1930,3.8255,39.6880,3.5714,2016-18
21936,85.0474,4.5108,39.6546,3.5714,2016-18
