Cell,Age,Oxy,Sal,Hypoxia,Period
1,20.3970,6.9149,36.5665,0.0000,2016-18
2,5.3405,6.9219,36.1475,0.0000,2016-18
3,0.2714,6.9214,36.0070,0.0000,2016-18
4,0.1075,6.9207,36.0016,0.0000,2016-18
5,0.0583,6.9206,36.0008,0.0000,2016-18
6,0.0873,6.9201,36.0009,0.0000,2016-18
7,0.0815,6.9199,36.0008,0.0000,2016-18
8,0.1498,6.9192,36.0014,0.0000,2016-18
9,0.5184,6.9170,36.0043,0.0000,2016-18
10,0.7574,6.9172,36.0071,0.0000,2016-18
11,2.5636,6.9104,36.0254,0.0000,2016-18
12,2.5621,6.9103,36.0247,0.0000,2016-18
13,4.8958,6.8795,36.0362,0.0000,2016-18
14,5.6313,6.8744,36.0433,0.0000,2016-18
15,6.0257,6.8400,36.0389,0.0000,2016-18
16,5.7158,6.8144,36.0267,0.0000,2016-18
17,4.4462,6.8288,36.0142,0.0000,2016-18
18,6.0708,6.8073,36.0254,0.0000,2016-18
19,4.8811,6.8233,36.0175,0.0000,2016-18
20,5.1845,6.8096,36.0143,0.0000,2016-18
21,5.0569,6.8067,36.0134,0.0000,2016-18
22,4.6935,6.8112,36.0123,0.0000,2016-18
23,4.1372,6.8226,36.0109,0.0000,2016-18
24,3.7130,6.8336,36.0100,0.0000,2016-18
25,3.4194,6.8428,36.0103,0.0000,2016-18
26,3.1461,6.8518,36.0107,0.0000,2016-18
27,2.6295,6.8669,36.0091,0.0000,2016-18
28,2.8546,6.8723,36.0115,0.0000,2016-18
29,4.8801,6.8451,36.0214,0.0000,2016-18
30,2.6546,6.8772,36.0133,0.0000,2016-18
31,5.5450,6.8520,36.0340,0.0000,2016-18
32,3.9216,6.8676,36.0243,0.0000,2016-18
33,3.6056,6.8731,36.0277,0.0000,2016-18
34,5.4553,6.8580,36.0435,0.0000,2016-18
35,5.8577,6.8466,36.0539,0.0000,2016-18
36,5.6867,6.8505,36.0581,0.0000,2016-18
37,9.0088,6.8292,36.0948,0.0000,2016-18
38,6.5391,6.8697,36.0723,0.0000,2016-18
39,9.5434,6.8617,36.1110,0.0000,2016-18
40,6.0791,6.8877,36.0728,0.0000,2016-18
41,14.3930,6.8567,36.1764,0.0000,2016-18
42,10.9947,6.8720,36.1362,0.0000,2016-18
43,15.8298,6.8665,36.2036,0.0000,2016-18
44,21.4673,6.9152,36.5945,0.0000,2016-18
45,6.7726,6.9226,36.1871,0.0000,2016-18
46,4.8087,6.9234,36.1322,0.0000,2016-18
47,19.9567,6.9247,36.5272,0.0000,2016-18
48,1.9926,6.9218,36.0521,0.0000,2016-18
49,0.1783,6.9203,36.0025,0.0000,2016-18
50,0.1886,6.9195,36.0024,0.0000,2016-18
51,0.1892,6.9191,36.0019,0.0000,2016-18
52,0.3932,6.9186,36.0035,0.0000,2016-18
53,1.0047,6.9164,36.0101,0.0000,2016-18
54,2.7386,6.9064,36.0262,0.0000,2016-18
55,6.0624,6.8889,36.0567,0.0000,2016-18
56,6.9072,6.8766,36.0676,0.0000,2016-18
57,6.9484,6.8521,36.0560,0.0000,2016-18
58,7.1553,6.8067,36.0429,0.0000,2016-18
59,7.3767,6.7968,36.0415,0.0000,2016-18
60,6.4483,6.7949,36.0222,0.0000,2016-18
61,7.8756,6.7932,36.0497,0.0000,2016-18
62,7.1276,6.7921,36.0300,0.0000,2016-18
63,6.3219,6.7932,36.0209,0.0000,2016-18
64,6.0436,6.7972,36.0186,0.0000,2016-18
65,5.6157,6.8049,36.0153,0.0000,2016-18
66,5.3031,6.8150,36.0149,0.0000,2016-18
67,5.1033,6.8251,36.0153,0.0000,2016-18
68,5.0029,6.8334,36.0148,0.0000,2016-18
69,5.1315,6.8401,36.0171,0.0000,2016-18
70,6.0357,6.8420,36.0245,0.0000,2016-18
71,6.6211,6.8327,36.0348,0.0000,2016-18
72,7.1033,6.8457,36.0486,0.0000,2016-18
73,6.4386,6.8234,36.0225,0.0000,2016-18
74,8.1713,6.8474,36.0639,0.0000,2016-18
75,9.2842,6.8473,36.0767,0.0000,2016-18
76,10.6463,6.8290,36.0967,0.0000,2016-18
77,9.9805,6.8253,36.0934,0.0000,2016-18
78,13.0865,6.8110,36.1380,0.0000,2016-18
79,14.5742,6.8410,36.1686,0.0000,2016-18
80,16.7979,6.8428,36.1962,0.0000,2016-18
81,17.6384,6.8488,36.2142,0.0000,2016-18
82,19.9558,6.8477,36.2557,0.0000,2016-18
83,19.7305,6.8443,36.2433,0.0000,2016-18
84,20.3874,6.8498,36.2586,0.0000,2016-18
85,20.8573,6.8600,36.2761,0.0000,2016-18
86,22.9029,6.8443,36.3012,0.0000,2016-18
87,22.7022,6.9156,36.6471,0.0000,2016-18
88,10.0766,6.9191,36.2820,0.0000,2016-18
89,6.0779,6.9237,36.1675,0.0000,2016-18
90,21.3718,6.9085,36.5776,0.0000,2016-18
91,23.3496,6.9168,36.6660,0.0000,2016-18
92,3.6218,6.9228,36.0968,0.0000,2016-18
93,1.9088,6.9219,36.0485,0.0000,2016-18
94,1.3722,6.9211,36.0315,0.0000,2016-18
95,0.3443,6.9194,36.0043,0.0000,2016-18
96,3.3560,6.9227,36.0869,0.0000,2016-18
97,2.0803,6.9222,36.0513,0.0000,2016-18
98,0.5712,6.9188,36.0063,0.0000,2016-18
99,4.2071,6.9005,36.0434,0.0000,2016-18
100,2.8184,6.9118,36.0349,0.0000,2016-18
101,5.7668,6.8914,36.0648,0.0000,2016-18
102,7.7751,6.8543,36.0759,0.0000,2016-18
103,7.9396,6.8189,36.0654,0.0000,2016-18
104,7.6906,6.8539,36.0832,0.0000,2016-18
105,8.6232,6.7999,36.0762,0.0000,2016-18
106,8.3917,6.7925,36.0612,0.0000,2016-18
107,7.2616,6.7919,36.0313,0.0000,2016-18
108,8.6862,6.7932,36.0673,0.0000,2016-18
109,8.0703,6.7976,36.0455,0.0000,2016-18
110,6.9629,6.7940,36.0266,0.0000,2016-18
111,6.4963,6.7980,36.0211,0.0000,2016-18
112,6.1554,6.8082,36.0168,0.0000,2016-18
113,5.8567,6.8205,36.0160,0.0000,2016-18
114,5.5495,6.8309,36.0186,0.0000,2016-18
115,5.4246,6.8366,36.0181,0.0000,2016-18
116,6.2120,6.8189,36.0188,0.0000,2016-18
117,7.1089,6.8347,36.0390,0.0000,2016-18
118,8.0231,6.8170,36.0506,0.0000,2016-18
119,8.1256,6.8444,36.0557,0.0000,2016-18
120,6.8848,6.8149,36.0273,0.0000,2016-18
121,7.3886,6.8193,36.0364,0.0000,2016-18
122,9.6767,6.8091,36.0758,0.0000,2016-18
123,6.5447,6.8170,36.0226,0.0000,2016-18
124,6.8181,6.8125,36.0244,0.0000,2016-18
125,11.6084,6.8025,36.1045,0.0000,2016-18
126,12.1543,6.8154,36.1159,0.0000,2016-18
127,14.2053,6.8193,36.1482,0.0000,2016-18
128,16.0515,6.8279,36.1758,0.0000,2016-18
129,17.3320,6.8391,36.2008,0.0000,2016-18
130,18.3388,6.8399,36.2167,0.0000,2016-18
131,21.7437,6.8424,36.2769,0.0000,2016-18
132,22.7203,6.8482,36.2975,0.0000,2016-18
133,20.7166,6.8413,36.2581,0.0000,2016-18
134,19.2791,6.8405,36.2339,0.0000,2016-18
135,23.8444,6.8581,36.3238,0.0000,2016-18
136,24.6077,6.8420,36.3304,0.0000,2016-18
137,23.6671,6.8444,36.3131,0.0000,2016-18
138,14.2981,6.9217,36.4114,0.0000,2016-18
139,8.7958,6.9186,36.2461,0.0000,2016-18
140,3.7641,6.9212,36.0952,0.0000,2016-18
141,18.1722,6.9297,36.5362,0.0000,2016-18
142,10.1195,6.9166,36.2856,0.0000,2016-18
143,22.2738,6.9066,36.6099,0.0000,2016-18
144,24.2761,6.9243,36.6999,0.0000,2016-18
145,23.3821,6.9388,36.6969,0.0000,2016-18
146,2.1312,6.9221,36.0514,0.0000,2016-18
147,1.8894,6.9212,36.0417,0.0000,2016-18
148,1.5992,6.9207,36.0349,0.0000,2016-18
149,2.8902,6.9117,36.0509,0.0000,2016-18
150,2.6349,6.9217,36.0628,0.0000,2016-18
151,5.3685,6.8929,36.0728,0.0000,2016-18
152,6.3250,6.8892,36.1151,0.0000,2016-18
153,7.9946,6.8599,36.1078,0.0000,2016-18
154,9.0720,6.8061,36.0948,0.0000,2016-18
155,10.1824,6.8175,36.1373,0.0000,2016-18
156,9.4593,6.7877,36.0928,0.0000,2016-18
157,8.3785,6.7948,36.0506,0.0000,2016-18
158,7.8031,6.7965,36.0358,0.0000,2016-18
159,9.0130,6.7935,36.0737,0.0000,2016-18
160,7.9504,6.7900,36.0367,0.0000,2016-18
161,7.3208,6.7941,36.0284,0.0000,2016-18
162,7.4510,6.7912,36.0297,0.0000,2016-18
163,6.8488,6.8017,36.0218,0.0000,2016-18
164,6.9596,6.7947,36.0218,0.0000,2016-18
