Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
23/05/2017 00:00:01,4,1.2777,1.2486,1.2584,14.5618,14.5501,37.7351,37.7356,7.7148,7.7179,62.9056,62.8820,0.0035,0.0035
23/05/2017 02:00:04,4,1.2655,1.2364,1.2462,14.5202,14.5134,37.7207,37.7208,7.6885,7.6928,62.3621,62.3418,0.0035,0.0035
23/05/2017 04:00:04,4,1.2537,1.2246,1.2344,14.4895,14.4801,37.7095,37.7101,7.6629,7.6662,61.9789,61.9764,0.0035,0.0035
23/05/2017 06:00:02,4,1.2387,1.2096,1.2194,14.4246,14.4109,37.7097,37.7111,7.6524,7.6552,61.9296,61.9509,0.0035,0.0035
23/05/2017 08:00:09,4,1.2251,1.1959,1.2058,14.2983,14.2821,37.7242,37.7259,7.6658,7.6683,62.2998,62.3272,0.0035,0.0035
23/05/2017 10:00:03,4,1.2302,1.2009,1.2108,14.3965,14.4164,37.7453,37.7476,7.7103,7.7132,62.8434,62.8819,0.0035,0.0035
23/05/2017 12:00:09,4,1.2300,1.2006,1.2106,14.7495,14.7518,37.7700,37.7722,7.7683,7.7700,63.5145,63.5591,0.0035,0.0035
23/05/2017 14:00:09,4,1.2343,1.2051,1.2150,14.9847,14.9819,37.7990,37.8012,7.8190,7.8203,64.3794,64.4175,0.0035,0.0035
23/05/2017 16:00:03,4,1.2325,1.2033,1.2132,14.8699,14.8542,37.8268,37.8287,7.8461,7.8473,65.1734,65.1984,0.0035,0.0035
23/05/2017 18:00:02,4,1.2348,1.2056,1.2155,14.7375,14.7211,37.8450,37.8468,7.8573,7.8589,65.5772,65.5951,0.0036,0.0036
23/05/2017 20:00:08,4,1.2239,1.1948,1.2047,14.6108,14.5966,37.8618,37.8635,7.8675,7.8687,65.9416,65.9568,0.0036,0.0036
23/05/2017 22:00:00,4,1.2000,1.1709,1.1808,14.4823,14.4706,37.8843,37.8858,7.8960,7.8969,66.5076,66.5180,0.0036,0.0036
24/05/2017 00:00:03,4,1.1985,1.1695,1.1794,14.3724,14.3622,37.9034,37.9046,7.9234,7.9242,66.9354,66.9409,0.0036,0.0036
24/05/2017 02:00:07,4,1.2064,1.1776,1.1874,14.2814,14.2732,37.9205,37.9215,7.9513,7.9517,67.2624,67.2662,0.0036,0.0036
24/05/2017 04:00:02,4,1.2113,1.1823,1.1922,14.2067,14.1981,37.9387,37.9397,7.9815,7.9822,67.6242,67.6254,0.0036,0.0036
24/05/2017 06:00:08,4,1.2707,1.2415,1.2512,14.1305,14.1197,37.9404,37.9411,7.9790,7.9811,67.4682,67.4496,0.0036,0.0036
24/05/2017 08:00:01,4,1.2997,1.2704,1.2802,14.0521,14.0419,37.9320,37.9328,7.9762,7.9777,66.8756,66.8527,0.0036,0.0036
24/05/2017 10:00:04,4,1.3358,1.3067,1.3164,14.1681,14.1925,37.9023,37.9024,7.9809,7.9821,65.2776,65.2129,0.0036,0.0036
