Date,Surface,Bottom
04/12/2019 00:00:00,1.19000,1.19000
04/12/2019 02:00:04,1.07095,1.07095
04/12/2019 04:00:01,0.97407,0.97407
04/12/2019 06:00:02,0.88160,0.88160
04/12/2019 08:00:04,0.79558,0.79558
04/12/2019 10:00:03,0.74701,0.74701
04/12/2019 12:00:00,0.71807,0.71807
04/12/2019 14:00:02,0.74213,0.74213
04/12/2019 16:00:00,0.79299,0.79299
04/12/2019 18:00:03,0.85416,0.85416
04/12/2019 20:00:04,0.91120,0.91120
04/12/2019 22:00:01,0.94233,0.94233
05/12/2019 00:00:04,0.92013,0.92013
05/12/2019 02:00:03,0.89189,0.89189
05/12/2019 04:00:01,0.84182,0.84182
05/12/2019 06:00:02,0.79488,0.79488
05/12/2019 08:00:00,0.73364,0.73364
05/12/2019 10:00:00,0.69509,0.69509
05/12/2019 12:00:03,0.68198,0.68198
05/12/2019 14:00:01,0.70362,0.70362
05/12/2019 16:00:02,0.75899,0.75899
05/12/2019 18:00:03,0.83997,0.83997
05/12/2019 20:00:03,0.91059,0.91059
05/12/2019 22:00:01,0.91306,0.91306
06/12/2019 00:00:03,0.87817,0.87817
06/12/2019 02:00:01,0.84542,0.84542
06/12/2019 04:00:03,0.83204,0.83204
06/12/2019 06:00:03,0.81072,0.81072
06/12/2019 08:00:03,0.78406,0.78406
06/12/2019 10:00:02,0.76941,0.76941
06/12/2019 12:00:00,0.78956,0.78956
06/12/2019 14:00:00,0.83209,0.83209
06/12/2019 16:00:01,0.90926,0.90926
06/12/2019 18:00:00,0.99529,0.99529
06/12/2019 20:00:03,1.05393,1.05393
06/12/2019 22:00:00,1.02097,1.02097
07/12/2019 00:00:04,0.95092,0.95092
07/12/2019 02:00:03,0.89805,0.89805
07/12/2019 04:00:02,0.87913,0.87913
07/12/2019 06:00:00,0.87633,0.87633
07/12/2019 08:00:04,0.87297,0.87297
07/12/2019 10:00:03,0.86218,0.86218
07/12/2019 12:00:01,0.86077,0.86077
07/12/2019 14:00:02,0.87732,0.87732
07/12/2019 16:00:01,0.94250,0.94250
07/12/2019 18:00:01,1.03910,1.03910
07/12/2019 20:00:00,1.10896,1.10896
07/12/2019 22:00:00,1.05648,1.05648
08/12/2019 00:00:04,0.94881,0.94881
08/12/2019 02:00:03,0.84687,0.84687
08/12/2019 04:00:04,0.76871,0.76871
08/12/2019 06:00:01,0.73390,0.73390
08/12/2019 08:00:03,0.73196,0.73196
08/12/2019 10:00:00,0.74242,0.74242
08/12/2019 12:00:02,0.73251,0.73251
08/12/2019 14:00:04,0.74952,0.74952
08/12/2019 16:00:00,0.82534,0.82534
08/12/2019 18:00:04,0.93592,0.93592
08/12/2019 20:00:02,1.02229,1.02229
08/12/2019 22:00:01,0.99390,0.99390
09/12/2019 00:00:01,0.86940,0.86940
09/12/2019 02:00:01,0.73581,0.73581
09/12/2019 04:00:04,0.63240,0.63240
09/12/2019 06:00:04,0.58150,0.58150
09/12/2019 08:00:03,0.59320,0.59320
09/12/2019 10:00:01,0.64632,0.64632
09/12/2019 12:00:03,0.66811,0.66811
09/12/2019 14:00:02,0.68744,0.68744
09/12/2019 16:00:02,0.75622,0.75622
09/12/2019 18:00:02,0.87819,0.87819
09/12/2019 20:00:01,0.97754,0.97754
09/12/2019 22:00:02,0.96712,0.96712
10/12/2019 00:00:02,0.84041,0.84041
10/12/2019 02:00:03,0.69881,0.69881
10/12/2019 04:00:01,0.56680,0.56680
10/12/2019 06:00:00,0.48481,0.48481
10/12/2019 08:00:04,0.48435,0.48435
10/12/2019 10:00:03,0.56228,0.56228
10/12/2019 12:00:03,0.62459,0.62459
10/12/2019 14:00:03,0.65671,0.65671
10/12/2019 16:00:01,0.71920,0.71920
10/12/2019 18:00:03,0.84257,0.84257
10/12/2019 20:00:01,0.96284,0.96284
10/12/2019 22:00:03,0.99574,0.99574
11/12/2019 00:00:04,0.86467,0.86467
11/12/2019 02:00:04,0.69092,0.69092
11/12/2019 04:00:02,0.52883,0.52883
11/12/2019 06:00:00,0.41153,0.41153
11/12/2019 08:00:02,0.37804,0.37804
11/12/2019 10:00:01,0.46170,0.46170
11/12/2019 12:00:04,0.54035,0.54035
11/12/2019 14:00:01,0.59032,0.59032
11/12/2019 16:00:04,0.66729,0.66729
11/12/2019 18:00:00,0.79368,0.79368
11/12/2019 20:00:04,0.93389,0.93389
11/12/2019 22:00:04,1.00557,1.00557
12/12/2019 00:00:01,0.90583,0.90583
12/12/2019 02:00:01,0.73596,0.73596
12/12/2019 04:00:01,0.56039,0.56039
12/12/2019 06:00:04,0.42138,0.42138
12/12/2019 08:00:00,0.34842,0.34842
12/12/2019 10:00:03,0.41696,0.41696
12/12/2019 12:00:01,0.51282,0.51282
12/12/2019 14:00:02,0.59319,0.59319
12/12/2019 16:00:03,0.67650,0.67650
12/12/2019 18:00:00,0.81105,0.81105
12/12/2019 20:00:04,0.97094,0.97094
12/12/2019 22:00:03,1.08378,1.08378
13/12/2019 00:00:01,1.05022,1.05022
13/12/2019 02:00:04,0.89426,0.89426
13/12/2019 04:00:03,0.71117,0.71117
13/12/2019 06:00:02,0.55420,0.55420
13/12/2019 08:00:01,0.46782,0.46782
13/12/2019 10:00:02,0.50573,0.50573
13/12/2019 12:00:02,0.60452,0.60452
13/12/2019 14:00:02,0.69214,0.69214
13/12/2019 16:00:02,0.77612,0.77612
13/12/2019 18:00:02,0.91325,0.91325
13/12/2019 20:00:01,1.06745,1.06745
13/12/2019 22:00:01,1.19339,1.19339
14/12/2019 00:00:04,1.20421,1.20421
14/12/2019 02:00:01,1.06424,1.06424
14/12/2019 04:00:00,0.88010,0.88010
14/12/2019 06:00:04,0.71319,0.71319
14/12/2019 08:00:00,0.59706,0.59706
14/12/2019 10:00:02,0.58625,0.58625
14/12/2019 12:00:04,0.67036,0.67036
14/12/2019 14:00:02,0.75189,0.75189
14/12/2019 16:00:00,0.83808,0.83808
14/12/2019 18:00:03,0.96009,0.96009
14/12/2019 20:00:00,1.11072,1.11072
14/12/2019 22:00:03,1.24069,1.24069
15/12/2019 00:00:01,1.27909,1.27909
15/12/2019 02:00:02,1.16251,1.16251
15/12/2019 04:00:01,0.98346,0.98346
15/12/2019 06:00:02,0.80639,0.80639
15/12/2019 08:00:02,0.67192,0.67192
15/12/2019 10:00:03,0.61695,0.61695
15/12/2019 12:00:01,0.66539,0.66539
15/12/2019 14:00:01,0.74525,0.74525
15/12/2019 16:00:00,0.82640,0.82640
15/12/2019 18:00:01,0.93454,0.93454
15/12/2019 20:00:02,1.06983,1.06983
15/12/2019 22:00:00,1.19535,1.19535
16/12/2019 00:00:01,1.25427,1.25427
16/12/2019 02:00:00,1.18356,1.18356
16/12/2019 04:00:02,1.03780,1.03780
16/12/2019 06:00:00,0.87354,0.87354
16/12/2019 08:00:04,0.73460,0.73460
16/12/2019 10:00:03,0.65463,0.65463
16/12/2019 12:00:00,0.67019,0.67019
16/12/2019 14:00:02,0.74810,0.74810
16/12/2019 16:00:00,0.83462,0.83462
16/12/2019 18:00:02,0.93251,0.93251
16/12/2019 20:00:02,1.04914,1.04914
16/12/2019 22:00:02,1.15523,1.15523
17/12/2019 00:00:01,1.21776,1.21776
17/12/2019 02:00:03,1.19550,1.19550
17/12/2019 04:00:03,1.07851,1.07851
17/12/2019 06:00:04,0.93049,0.93049
17/12/2019 08:00:01,0.78658,0.78658
17/12/2019 10:00:04,0.68947,0.68947
17/12/2019 12:00:01,0.65957,0.65957
17/12/2019 14:00:00,0.70914,0.70914
17/12/2019 16:00:00,0.77716,0.77716
17/12/2019 18:00:00,0.86430,0.86430
17/12/2019 20:00:00,0.95775,0.95775
17/12/2019 22:00:03,1.04102,1.04102
18/12/2019 00:00:00,1.08782,1.08782
18/12/2019 02:00:04,1.09348,1.09348
18/12/2019 04:00:02,1.01262,1.01262
18/12/2019 06:00:01,0.90082,0.90082
18/12/2019 08:00:04,0.78649,0.78649
18/12/2019 10:00:03,0.70824,0.70824
18/12/2019 12:00:00,0.68055,0.68055
18/12/2019 14:00:01,0.73091,0.73091
18/12/2019 16:00:02,0.81337,0.81337
18/12/2019 18:00:02,0.91199,0.91199
18/12/2019 20:00:04,0.98016,0.98016
18/12/2019 22:00:02,1.03698,1.03698
19/12/2019 00:00:01,1.07493,1.07493
19/12/2019 02:00:01,1.09770,1.09770
19/12/2019 04:00:04,1.05376,1.05376
19/12/2019 06:00:02,0.98424,0.98424
19/12/2019 08:00:03,0.89534,0.89534
19/12/2019 10:00:03,0.84102,0.84102
19/12/2019 12:00:04,0.81918,0.81918
19/12/2019 14:00:01,0.85995,0.85995
19/12/2019 16:00:04,0.92038,0.92038
19/12/2019 18:00:00,0.99143,0.99143
