Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
10/01/2017 00:00:01,5,0.9521,0.9268,0.9421,27.9570,27.9278,38.8117,38.8118,6.5608,6.5636
10/01/2017 02:00:07,5,0.9568,0.9316,0.9468,27.5667,27.5346,38.7623,38.7626,6.5359,6.5380
10/01/2017 04:00:01,5,0.9595,0.9345,0.9497,26.9416,26.9064,38.7422,38.7428,6.5202,6.5222
10/01/2017 06:00:00,5,0.9607,0.9361,0.9512,26.4545,26.4232,38.7420,38.7428,6.4834,6.4849
10/01/2017 08:00:01,5,0.9611,0.9367,0.9518,26.4906,26.4874,38.7512,38.7527,6.5351,6.5428
10/01/2017 10:00:07,5,0.9607,0.9367,0.9516,26.9591,27.1952,38.7662,38.7702,6.4491,6.6337
10/01/2017 12:00:01,5,0.9602,0.9362,0.9511,27.5682,28.2128,38.7761,38.7933,6.1584,6.7003
10/01/2017 14:00:04,5,0.9600,0.9355,0.9505,28.2920,29.2124,38.7796,38.8207,5.9375,6.7550
10/01/2017 16:00:08,5,0.9593,0.9343,0.9494,29.1352,29.7364,38.7985,38.8453,6.0724,6.7536
10/01/2017 18:00:07,5,0.9584,0.9329,0.9481,29.6428,29.6088,38.8591,38.8609,6.6187,6.6207
10/01/2017 20:00:06,5,0.9578,0.9326,0.9478,29.0911,29.0532,38.8798,38.8809,6.5573,6.5578
10/01/2017 22:00:05,5,0.9592,0.9347,0.9499,28.4424,28.4055,38.8889,38.8898,6.4482,6.4491
11/01/2017 00:00:02,5,0.9634,0.9385,0.9537,27.9387,27.9052,38.9003,38.9013,6.4224,6.4256
11/01/2017 02:00:05,5,0.9679,0.9430,0.9582,27.5124,27.4823,38.9037,38.9041,6.4839,6.4862
11/01/2017 04:00:01,5,0.9711,0.9465,0.9616,27.0814,27.0561,38.8852,38.8850,6.4477,6.4489
11/01/2017 06:00:06,5,0.9729,0.9486,0.9637,26.7988,26.7747,38.8605,38.8605,6.3811,6.3822
11/01/2017 08:00:07,5,0.9740,0.9495,0.9646,26.8482,26.8823,38.8431,38.8426,6.3818,6.4519
11/01/2017 10:00:07,5,0.9742,0.9494,0.9645,27.2169,27.7381,38.8371,38.8378,6.2490,6.6266
11/01/2017 12:00:05,5,0.9735,0.9482,0.9634,27.9323,28.8686,38.8393,38.8506,6.1893,6.7778
11/01/2017 14:00:05,5,0.9710,0.9456,0.9608,29.1061,29.7321,38.8545,38.8702,6.2964,6.8216
11/01/2017 16:00:01,5,0.9682,0.9430,0.9582,29.9231,30.0233,38.8698,38.8849,6.5271,6.6866
11/01/2017 18:00:01,5,0.9665,0.9415,0.9566,29.8309,29.7924,38.8941,38.8957,6.5270,6.5296
11/01/2017 20:00:00,5,0.9660,0.9412,0.9563,29.1244,29.0798,38.9068,38.9080,6.4150,6.4170
11/01/2017 22:00:05,5,0.9673,0.9428,0.9580,28.4245,28.3823,38.9091,38.9101,6.3310,6.3331
12/01/2017 00:00:07,5,0.9710,0.9462,0.9613,27.9552,27.9156,38.9072,38.9081,6.3528,6.3576
12/01/2017 02:00:05,5,0.9767,0.9516,0.9668,27.4704,27.4360,38.8970,38.8976,6.4278,6.4310
12/01/2017 04:00:01,5,0.9807,0.9559,0.9711,27.0795,27.0474,38.8862,38.8867,6.4198,6.4219
