Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
01/10/2016 00:00:08,18,2.5181,1.4131,1.8729,15.5375,15.4995,3.4052,3.4052,8.9403,8.9448,6.0760,6.0635,0.0156,0.0156
01/10/2016 02:00:04,18,2.5404,1.4358,1.8954,15.3757,15.3556,3.4139,3.4135,8.9656,8.9696,6.1709,6.1581,0.0156,0.0156
01/10/2016 04:00:07,18,2.5562,1.4516,1.9112,15.2314,15.2123,3.4173,3.4169,9.0466,9.0466,6.2212,6.2078,0.0156,0.0156
01/10/2016 06:00:02,18,2.5911,1.4867,1.9461,14.9303,14.8983,3.4207,3.4203,9.1498,9.1477,6.2707,6.2604,0.0156,0.0156
01/10/2016 08:00:03,18,2.6321,1.5273,1.9870, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 10:00:00,18,2.6649,1.5599,2.0196, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 12:00:05,18,2.6875,1.5826,2.0424, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 14:00:02,18,2.6902,1.5851,2.0450, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 16:00:02,18,2.6844,1.5792,2.0392, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 18:00:00,18,2.6703,1.5649,2.0251, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 20:00:07,18,2.6592,1.5539,2.0139, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/10/2016 22:00:07,18,2.6607,1.5554,2.0154, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 00:00:06,18,2.6511,1.5458,2.0058, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 02:00:07,18,2.6411,1.5359,1.9959, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 04:00:00,18,2.6310,1.5257,1.9858, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 06:00:01,18,2.6205,1.5151,1.9752, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 08:00:03,18,2.6099,1.5046,1.9647, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/10/2016 10:00:05,18,2.5912,1.4859,1.9460,13.8289,13.8319,3.5034,3.5041,9.5053,9.5145,6.0512,6.0414,0.0157,0.0157
02/10/2016 12:00:06,18,2.5754,1.4700,1.9301,13.8849,14.0570,3.5119,3.5134,9.4962,9.5195,5.9997,5.9813,0.0158,0.0158
02/10/2016 14:00:04,18,2.5659,1.4606,1.9206,14.5445,14.7118,3.5192,3.5221,9.4850,9.5367,5.9640,5.9258,0.0158,0.0158
02/10/2016 16:00:04,18,2.5560,1.4507,1.9108,14.7670,14.8881,3.5258,3.5275,9.4907,9.5282,5.9402,5.9169,0.0158,0.0158
02/10/2016 18:00:01,18,2.5427,1.4374,1.8975,14.7421,14.7041,3.5328,3.5330,9.4898,9.4937,5.8982,5.8938,0.0158,0.0158
02/10/2016 20:00:08,18,2.5293,1.4240,1.8841,14.4603,14.4237,3.5384,3.5386,9.4520,9.4554,5.8674,5.8633,0.0159,0.0159
02/10/2016 22:00:02,18,2.5216,1.4163,1.8764,14.2524,14.2187,3.5432,3.5434,9.4169,9.4205,5.8445,5.8406,0.0159,0.0159
